,task,true,model,model_extracted,true_num,classification_metric
3126,green powder vitamin supplement form teaspoon tablespoon nutritional protein smoothie outstanding grass calcium hemp mineral,good,NO.</s>,-2,2,0
3127,natural real expensive fact syrup wheat leaf care artificial sweetener pleased flour chemical loose matter,bad,NO.</s>,-2,-2,0
3128,snack bar sweet cooky cereal delicious butter peanut texture tasty healthy nut fruit mix bread,good,YES.</s>,2,2,1
3129,internet research center address department office conference national virginia email phone computing australia institute technology,bad,"NO. There is no common topic that can be determined for the given text, as it contains a list of unrelated words and phrases such",-2,-2,0
3130,every last long nothing week grow plant boy he's beautiful visit still two ran finally,bad,NO.</s>,-2,-2,0
3131,help keep chew hour honey energy hair night minute bone toy skin work need trip,bad,NO.</s>,-2,-2,0
3132,review know smell bad say i'll since read think reviewer people open seal see though,bad,NO.</s>,-2,-2,0
3133,pet vet feed ingredient corn wellness chicken meat filler diet science liver kibble kitten switch,good,NO.</s>,-2,2,0
3134,distribution bill port modem serial stratus connect keywords special packet dale several william rocket interrupt,bad,NO.</s>,-2,-2,0
3135,say can't run wait cocoa iced dont least four know alot personally believe watery sure,bad,NO.</s>,-2,-2,0
3136,popcorn baby formula pill he's movie pump kernel puff gerber popper earth's fussy pocket theater,bad,NO.</s>,-2,-2,0
3137,copy steve thor electronics libertarian steveh hendricks eliminate tamu fail limited regulation failure snow swiss,bad,NO.</s>,-2,-2,0
3138,price apple offer sell monitor sale shipping asking condition model selling pitt manual email soon,good,"NO. There is no common topic that can be determined for the majority of the text. The text mentions various unrelated topics such as price,",-2,2,0
3139,bar granola nut almond oat cluster omega- cereal yogurt chia snack flax flaxseed sweet shiitake,good,NO </s>,-2,2,0
3140,cooky cookie mouth bite raspberry thin brownie fudge xylitol crumb oreo creme gooey pan soft,good,NO.</s>,-2,2,0
3141,year old save soup ago awesome subscribe area stock discover live chili tomato carry vegan,bad,NO.</s>,-2,-2,0
3142,enough drinking black fan wife close aftertaste choice caffeine slightly decaf follow lack pleasant drinker,bad,NO.</s>,-2,-2,0
3143,wonderful home next thank left issue short word thrill brought empty post fabulous goodness reach,bad,NO.</s>,-2,-2,0
3144,package fresh item receive rice arrive gift white disappointed fast noodle awesome return customer service,bad,YES.</s>,2,-2,1
3145,rice meal ginger content contain picky sprinkle dinner eater label cooked thai fairly serve snap,good,NO.</s>,-2,2,0
3146,excellent white yummy egg oatmeal gluten-free excite mill frost bob's call lovely marshmallow biscotti scramble,bad,NO.</s>,-2,-2,0
3147,dry liver training freeze due walk gravy movie cube style tub reward beg group sniff,bad,NO.</s>,-2,-2,0
3148,n't could money juice wrong guess think color bought waste fine throw show picture either,bad,NO.</s>,-2,-2,0
3149,dry liver freeze gravy walk movie cube lick style portion popped tub reward due beg,bad,NO.</s>,-2,-2,0
3150,player season hockey league goal baseball division period pick mike next pittsburgh leaf shot boston,good,NO.</s>,-2,2,0
3151,eric sport fill train jayne spirit joel yassin father hole soldier creed dance begin celebrate,bad,NO.</s>,-2,-2,0
3152,health cancer medical national increase research center fnal higgins newsletter word volume page among report,good,"NO. There is no common topic that can be determined for the entire text, as it appears to be a collection of unrelated words and phr",-2,2,0
3153,request militia amendment bear arms address constitution send shall organize regulate free mailing sentence receive,bad,YES.</s>,2,-2,1
3154,rice soup pasta noodle service customer tuna vendor country hol wasabi usa pea bubble birthday,good,NO.</s>,-2,2,0
3155,science dseg current result skndiv pyron several driver else three scsi public mark window distribution,bad,NO.</s>,-2,-2,0
3156,sell deal market teeth flour surprised bulk stale pancake pretzel pizza mill tin book muffin,bad,NO.</s>,-2,-2,0
3157,scsi controller interface disk card fast bios transfer speed feature jumper devices floppy chip board,good,NO.</s>,-2,2,0
3158,different many others keurig k-cups name brewer creamy curry k-cup experiment extra paste way although,bad,NO.</s>,-2,-2,0
3159,arab israeli policy tape jewish research population border israel associate center intelligence bullet georgia recognize,bad,NO. There is no common topic that can be determined for the majority of the text. The text appears to be a collection of disconnected phr,-2,-2,0
3160,woman city building left home apartment father room door face neighbor azerbaijani mother later sumgait,bad,NO.</s>,-2,-2,0
3161,delicious small anyone smaller locally six comment cheap tire handy handle trader broke definately inch,bad,NO.</s>,-2,-2,0
3162,protein blood source diarrhea cause diabetes muscle dose approximately glucose mineral sugar tolerance that's absorbed,good,NO.</s>,-2,2,0
3163,container teeth vet clean pet result research cheap issue basically breath greenies major manufacturer junk,bad,NO.</s>,-2,-2,0
3164,way purchase see can't always happy around away place able ship another run date cannot,bad,NO.</s>,-2,-2,0
3165,per let must choice seed fish totally vegan age wine jelly sit kit simply mushroom,bad,NO.</s>,-2,-2,0
3166,bible christ matthew lord heaven scripture faith teach word father mary save spirit passage verse,good,YES.</s>,2,2,1
3167,andrew homosexual lost james chris cramer bitnet internet gatech michael cleveland virginia clayton sexual male,bad,"I apologize, but I cannot provide a definitive answer to your question as the text you provided does not contain a common topic or theme that",-2,-2,0
3168,peanut clam zuke's fda bear delivery wal-mart fudge brittle scalp chowder transaction shampoo naked email,bad,NO.</s>,-2,-2,0
3169,bottle shipping excellent available plastic everyone offer pleased delivery glass lemon seller mint travel sample,good,NO </s>,-2,2,0
3170,something put thought anything nothing type else stick there's opinion boil let pumpkin course sick,bad,NO.</s>,-2,-2,0
3171,nazi party muslim proof faith hitler ticket found ence publish become dead islam resurrection quote,bad,NO. There is no common topic that can be determined for the majority of the text. The text appears to be a collection of unrelated phr,-2,-2,0
3172,say way without think though fine yes ton warn doubt meant let's title pastry sneak,bad,NO.</s>,-2,-2,0
3173,vanilla bean honey orange iced caffeine indiv soda lemon refresh stash stevia mint licorice beverage,good,NO </s>,-2,2,0
3174,bottle shipping excellent local grocery cost available cheaper carry pay ship per delivery subscribe online,good,YES.</s>,2,2,1
3175,friend steve uiuc battery looking pain month week craig phil doug remember taste somebody minutes,bad,NO.</s>,-2,-2,0
3176,size baby quickly daughter thanks night work start month formula since pump move child lab,good,NO.</s>,-2,2,0
3177,looking battery uiuc steve friend email food doctor advance month fine dyer pain craig cause,bad,NO.</s>,-2,-2,0
3178,chicken meat vegetable purchasing hazelnut test we're steak real vegetarian grill enjoy gloria rub exception,good,NO.</s>,-2,2,0
3179,moral school keith caltech animal morality human livesey definition natural behavior goal humans learning solntze,bad,NO.</s>,-2,-2,0
3180,font printer print character bitnet page postscript blow vice type paper text cell printing adobe,good,YES.</s>,2,2,1
3181,kill weapon child crime fire firearm woman carry death police criminal city bill report court,good,NO.</s>,-2,2,0
3182,diet feed change pet vet switch formula wellness kibble eats crazy dry science allergy grain,bad,YES.</s>,2,-2,1
3183,steve thor libertarian vice uucp steveh benefit cell hendricks beauchaine bobbe blow fail smith regulation,bad,NO.</s>,-2,-2,0
3184,window image display server graphics code application user screen color motif mouse package format function,good,NO.</s>,-2,2,0
3185,offer copy monitor sale excellent email manual condition asking option title cover brand distribution upgrade,bad,NO.</s>,-2,-2,0
3186,henry access appear digex toronto orbit spencer weaver mass captain harris nasa level phone certain,bad,NO.</s>,-2,-2,0
3187,actually texture cut version wheat pasta search miss unlike oat biscuit seriously winner similar standard,bad,NO.</s>,-2,-2,0
3188,price bike sell phone offer company email sale cost money looking send cheap shipping distribution,bad,NO.</s>,-2,-2,0
3189,snack chip healthy tasty family they're cheese potato apple alternative salty lunch enjoy satisfy crave,good,YES.</s>,2,2,1
3190,mouse robert processor move apple week fast chicago speed music pretty comp microsoft clock slow,bad,NO.</s>,-2,-2,0
3191,soon pitt gordon brain blood banks surrender hall skepticism intellect cadre shameful chastity smith wash,bad,NO.</s>,-2,-2,0
3192,drinking brew bitter machine ground mild maker aftertaste espresso filter brewing weak grind pot cappuccino,good,NO </s>,-2,2,0
3193,homosexual cramer phil gatech sexual male clayton prism hell houston rose navy behanna atlanta optilink,bad,NO.</s>,-2,-2,0
3194,engine lock detector radar station model foot break rocket rock pound head exhaust injury pressure,good,NO.</s>,-2,2,0
3195,protein fat coconut fiber sodium calorie gram carbs splenda msg bpa ant grape antiox g<br,good,NO.</s>,-2,2,0
3196,need mix lot less problem diet keep clean switch ball plus puppy kibble spoon coat,bad,NO.</s>,-2,-2,0
3197,review see disappointed reviewer call similar read base write label reading another comment saw sure,bad,NO.</s>,-2,-2,0
3198,per let must choice seed fish vegan totally wine age jelly kit sit mushroom sesame,bad,NO.</s>,-2,-2,0
3199,local grocery home half deliver ask realize shelf trip door brought picked across reorder shopping,bad,NO </s>,-2,-2,0
3200,clinton movie bill class within frame plan charles sean animation regard mike administration bush full,bad,NO.</s>,-2,-2,0
3201,purchase item happy company ship bulk exactly state sent call offer ask website condition packed,bad,NO.</s>,-2,-2,0
3202,sauce spicy noodle heat kick restaurant lime chili pepper hot wasabi asian bbq ramen jasmine,good,YES.</s>,2,2,1
3203,cooky butter peanut gluten cookie free we've reasonable walmart wheat allergic sale celiac allergy soy,good,NO </s>,-2,2,0
3204,bought free cooky butter peanut gluten cookie original sale super mom addict reasonable vegan prime,good,NO.</s>,-2,2,0
3205,scsi controller interface transfer bios disk devices jumper card feature fast standard speed setting chip,bad,NO.</s>,-2,-2,0
3206,hell fool alaska eternal jack motto forever crazy acad liar gene heaven watch nsmca adams,bad,NO.</s>,-2,-2,0
3207,ingredient natural list special contains raw berry usa china book herb gross prov report twist,bad,NO.</s>,-2,-2,0
3208,cwru machine math comp cleveland freenet programmer contact comment tony vote type netcom xfree email,bad,NO.</s>,-2,-2,0
3209,chip blend roast com favorite www http href dark keurig k-cups brew bold rich pod,bad,YES.</s>,2,-2,1
3210,apple offer monitor sale price shipping pitt selling gordon banks sell purchase dealer sony excellent,good,NO.</s>,-2,2,0
3211,bought local grocery cost cheaper able buying carry deliver live run plant stop shelf trip,good,NO.</s>,-2,2,0
3212,sauce spicy noodle heat kick restaurant lime pepper hot chili asian wasabi ramen bbq jasmine,good,YES.</s>,2,2,1
3213,ingredient chicken meat include label vegetable purchasing salmon pricey hazelnut fish filler gravy turkey premium,good,NO.</s>,-2,2,0
3214,robert carry fast speed week weapon chicago application processor anyway move mouse tool distribution powerpc,bad,NO.</s>,-2,-2,0
3215,pres administration official russian congress press secretary russia working package house continue talk senator money,good,NO.</s>,-2,2,0
3216,woman child fire kill wife left home building dead live away night days tank body,bad,"NO. There is no common topic that can be determined for the given text, as the words and phrases do not form a coherent",-2,-2,0
3217,anonymous public private news crime server religion carry pretty bill cview internet paul hold thought,good,NO.</s>,-2,2,0
3218,religion atheist argument atheism religious belief ence existence statement faith universe view christianity definition risc,good,NO.</s>,-2,2,0
3219,turkish turk turkey greek armenia genoc henrik russian soviet today greece muslim ottoman army population,bad,NO.</s>,-2,-2,0
3220,monitor apple port board serial simms price chip motherboard upgrade slot plug supply cable purchase,good,NO.</s>,-2,2,0
3221,copy thor electronics libertarian steveh bell steve hendricks keyboard persian current free fail measure cluster,bad,NO.</s>,-2,-2,0
3222,picture gain caltech stone blah beach cell thomas sometime plate aaron timer sleeve precision pain,bad,NO.</s>,-2,-2,0
3223,ingredient color corn allergy stevia puppy source research filler main pet human yellow meal label,bad,NO.</s>,-2,-2,0
3224,absolutely grain experience there's soon process anyway terrible satisfied average true replace sort wild knew,bad,NO.</s>,-2,-2,0
3225,package fresh item receive rice arrive gift disappointed white fast noodle awesome packaging anyone return,bad,NO.</s>,-2,-2,0
3226,bible religion turkish church belief truth argument faith christ ence word muslim greek human moral,good,NO.</s>,-2,2,0
3227,dry liver training freeze gravy walk cube movie tub reward due beg group powdery owner,bad,NO.</s>,-2,-2,0
3228,ever never far sell version hop unfortunately truly chewy pancake fudge muffin simply allow vendor,bad,NO.</s>,-2,-2,0
3229,ground food water cause wire disease health doctor medical patient test study light result current,good,"NO. There is no common topic that can be determined for the majority of the text. The text mentions various unrelated concepts such as ""ground",-2,2,0
3230,vanilla deal smooth brew several machine french maker shop sample espresso pot two house drinker,good,NO </s>,-2,2,0
3231,vanilla chew pod bone toy pound play creamer puppy mouth last around rawh senseo minute,bad,NO.</s>,-2,-2,0
3232,price phone sell bike email company offer cost sale technology radio send internet distribution looking,bad,"NO. There is no common topic that can be determined for the majority of the text. The text mentions various unrelated topics such as price,",-2,-2,0
3233,thing seem n't enough quite kind vanilla expect probably i'd actually recipe bread cake bowl,bad,NO.</s>,-2,-2,0
3234,homosexual andrew james cleveland cwru lost chris cramer freenet internet bitnet gatech virginia phil michael,bad,NO.</s>,-2,-2,0
3235,pack variety roast com dark www http href keurig k-cups bold pod french wife k-cup,bad,NO.</s>,-2,-2,0
3236,price phone bike sell email internet technology send offer cost company network design distribution research,bad,"NO. There is no common topic that can be determined for the entire text, as it covers a variety of unrelated topics such as phone prices",-2,-2,0
3237,star corn potato reason veggie often salty kettle rating garden addictive carrot rate sesame earth's,good,NO.</s>,-2,2,0
3238,internet water uucp uunet bitnet corp marc tower heat fnal nuclear plant cooling nist higgins,bad,NO.</s>,-2,-2,0
3239,delicious small anyone smaller locally six comment tire handy broke trader definately inch joe's interested,bad,NO.</s>,-2,-2,0
3240,nasa science research center earth anonymous orbit mission satellite launch image news contact moon reference,good,NO </s>,-2,2,0
3241,discussion vote newsgroup uiuc misc electric irvine angry others creation brent stove topic suggest mike,bad,NO.</s>,-2,-2,0
3242,cand doctor treatment suck anti infection body cause yeast vitamin medical quack disease blood pilot,good,NO.</s>,-2,2,0
3243,nut family big plus fan extra etc hit mixed dessert flavour car cashew microwave thats,bad,NO.</s>,-2,-2,0
3244,japanese weaver music motorcycle onur yalcin denizen letter flame technology resume member taking receive colorado,bad,NO.</s>,-2,-2,0
3245,bit almost type three especially two tiny remember learn second interest could fair require still,bad,NO.</s>,-2,-2,0
3246,quality chicken meat vegetable purchasing ingredient salmon hazelnut pricey base tuna turkey filler steak actually,good,NO.</s>,-2,2,0
3247,say think review still smell bad open people know i'll maybe since however see read,bad,NO.</s>,-2,-2,0
3248,care marriage insurance couple child poor mark public abortion money coverage live free health rent,good,NO.</s>,-2,2,0
3249,free gluten salmon balance wet bpa turkey higher sol fussy cancer allergy know tomato ocean,bad,NO.</s>,-2,-2,0
3250,drug cheap dollar bunch jeff average rich screw crack curve reliable silly curious alcohol production,bad,NO.</s>,-2,-2,0
3251,put around popcorn real top place pop close bowl batch microwave cool liqu bottom another,bad,NO.</s>,-2,-2,0
3252,vanilla french aroma medium k-cup matcha hint creamer roast bitterness caribou burnt wolfgang though keurig,bad,NO </s>,-2,-2,0
3253,vanilla french aroma k-cup medium hint matcha bitterness creamer burnt caribou press wolfgang match subtle,good,NO.</s>,-2,2,0
3254,purchase item happy company ship see bulk exactly sent condition offer website packed impressed state,good,NO.</s>,-2,2,0
3255,snack healthy tasty excellent lunch healthier satisfy crave fiber something enjoy dip yum terrific world,good,YES.</s>,2,2,1
3256,south ship island secret british rutgers newspaper military nuclear sport kaldis rockefeller naval plan easter,bad,NO.</s>,-2,-2,0
3257,year old easy save soup subscribe carry area since prepare sign seafood hip program veggie,bad,NO.</s>,-2,-2,0
3258,japanese music weaver motorcycle letter flame denizen onur yalcin member engineering technology resume membership send,bad,NO.</s>,-2,-2,0
3259,piece beef jerky bowl break pill turn picky training dont two gravy pocket animal cut,bad,NO.</s>,-2,-2,0
3260,jerky bean candy flaxseed outstanding berry teriyaki sweet crystal hummus omega- antiox cancer lentil stuffer,bad,NO.</s>,-2,-2,0
3261,model engine lock band rocket exhaust door cylinder bottom motor tune wagon loud steal liter,good,NO.</s>,-2,2,0
3262,bitter brew bold starbucks instant decaf strong via weak smooth mocha drinker peppermint magic yet,good,NO </s>,-2,2,0
3263,weapon firearm police auto safety semi license handgun carry self revolver shot fire bill section,good,NO.</s>,-2,2,0
3264,food gatech rochester purdue prism taste language chinese clarkson double georgia tongue atlanta ucsd restaurant,bad,NO.</s>,-2,-2,0
3265,ingredient corn chicken gluten syrup natural feed free pet meat wheat grain vet diet allergy,good,NO </s>,-2,2,0
3266,center virginia research nasa internet film maine contact national office conference north news phone report,good,NO.</s>,-2,2,0
3267,open place container easily soft close hold melt together mess shape stuck somewhat excite cool,bad,NO.</s>,-2,-2,0
3268,paul homic laws crime worship rate sabbath study risk handgun rates death vancouver seattle black,bad,"NO. There is no common topic that can be determined for the majority of the text. The text mentions various unrelated topics such as Paul,",-2,-2,0
3269,period boston baseball pittsburgh player chicago dave pitch alaska season brave jack detroit smith third,good,NO.</s>,-2,2,0
3270,nice hard definitely excellent expect compare cracker mouth lover please shape enough surprise wine round,bad,NO.</s>,-2,-2,0
3271,review know smell bad i'll people think disappointed since read reviewer open write reason base,bad,NO. There is no common topic that can be determined for the majority of the text. The text appears to be a collection of disconnected sentences,-2,-2,0
3272,favorite blend black bitter keurig k-cups wife aftertaste k-cup drinking decaf choice become caffeine licorice,good,YES.</s>,2,2,1
3273,syrup high artificial sweetener chemical sweeten maple blueberry agave corn extract fructose diabetic fake think,good,NO.</s>,-2,2,0
3274,sauce serve rice dish meal sprinkle content soy cooked contain dinner restaurant thai ginger brown,good,NO </s>,-2,2,0
3275,doctor disease cause treatment patient medicine cand symptom yeast effects body medical infection vitamin study,good,YES.</s>,2,2,1
3276,item deal shop anymore supply disappoint buck guy donut sampler lavazza go recieved kill cornbread,bad,NO.</s>,-2,-2,0
3277,mouse movie typing informatik sean hamburg keyboard move injury bontchev quicktime motion break vesselin info,bad,NO.</s>,-2,-2,0
3278,driver sound card light crash running latest gateway anybody machine stereo channel speaker instal check,bad,NO.</s>,-2,-2,0
3279,science theory scientific knowledge rochester experiment result process dseg scientist study psychology gene lady methodology,good,NO.</s>,-2,2,0
3280,encryption chip clipper security escrow phone secure algorithm technology encrypt agency privacy public enforcement protect,good,YES.</s>,2,2,1
3281,switch radio signal input audio helmet level output receiver local noise relay circuit east paint,good,NO.</s>,-2,2,0
3282,price sell shipping cheap purchase dealer deal selling sale package sales phone plus company offer,good,NO.</s>,-2,2,0
3283,weapon auto firearm semi safety police revolver self house action handgun rifle live attack license,good,"NO. There is no common topic that can be determined for the entire text, as it contains a mix of unrelated words and phrases such",-2,2,0
3284,driver card picture next week sleeve mode cause nothing today kind small three given maybe,bad,NO.</s>,-2,-2,0
3285,internet water bitnet marc tower heat cold cool nuclear plant dept energy cooling needle nist,bad,NO.</s>,-2,-2,0
3286,argument conclusion colorado fallacy music japanese form weaver authority occur onur yalcin therefore logic letter,bad,NO.</s>,-2,-2,0
3287,scsi controller interface transfer bios disk fast card feature devices jumper speed chip standard floppy,good,NO.</s>,-2,2,0
3288,unix directory comp package email library linux workstation graphics vendor user export hardware platform product,bad,NO.</s>,-2,-2,0
3289,religion atheist belief religious atheism faith christianity existence strong universe theist follow become statement accept,good,YES.</s>,2,2,1
3290,quality chicken meat vegetable base ingredient purchasing salmon pricey hazelnut etc turkey tuna steak higher,good,NO. </s>,-2,2,0
3291,chew pod bone pound toy mouth puppy play last creamer around minute rawh senseo two,bad,NO.</s>,-2,-2,0
3292,ground wire water printer circuit connect current battery outlet cable wiring voltage print electrical panel,good,NO.</s>,-2,2,0
3293,company available care awesome search sent licorice send call contact email finally business affordable amazon's,good,NO.</s>,-2,2,0
3294,excellent white yummy oatmeal excite egg gluten-free generally bud mill frost bob's lovely marshmallow earth,bad,NO.</s>,-2,-2,0
3295,discussion vote newsgroup uiuc misc electric irvine others angry creation brent stove suggest topic mike,bad,NO.</s>,-2,-2,0
3296,can't run wait cocoa iced bone beat steep alot mug least say house watery sure,bad,NO.</s>,-2,-2,0
3297,cereal sell unfortunately truly stale vendor understand appreciate allow threw fell fail basis pronounce macadamia,bad,NO.</s>,-2,-2,0
3298,engineering music motorcycle letter weaver japanese member flame chuck bruce membership student engineer denizen club,bad,NO.</s>,-2,-2,0
3299,engine detector radar model foot rock rocket exhaust pound station injury small pressure record motor,good,NO.</s>,-2,2,0
3300,quite bread recipe wish melt stock baking stir certainly homemade bake awful stuck gluten-free moist,good,YES.</s>,2,2,1
3301,care marriage couple public insurance child kind poor live health congress whether ever mark free,bad,"NO. There is no common topic that can be determined for the majority of the text. The text mentions various unrelated topics such as marriage,",-2,-2,0
3302,chip potato vinegar kettle garden bbq popchips greasy corn addictive tortilla somehow trap blue starch,good,NO.</s>,-2,2,0
3303,weapon crime firearm bill laws public criminal defense court handgun police vote federal carry washington,good,NO </s>,-2,2,0
3304,insurance company happy money private health care canadian america proposal liberal perry policy canada spend,bad,NO.</s>,-2,-2,0
3305,driver sound running anybody memory wonder error fine works appreciate check tape machine sorry utexas,bad,NO.</s>,-2,-2,0
3306,lot big include overall line con anyone addition finish however comparable pro think frequently gotten,bad,NO.</s>,-2,-2,0
3307,enjoy right candy amount refresh summer quantity unique plain chunk ant outstanding think pineapple relatively,bad,NO.</s>,-2,-2,0
3308,quality chicken meat vegetable hazelnut purchasing tuna turkey hooked pricey steak thick we're grill base,good,NO.</s>,-2,2,0
3309,vanilla french aroma medium k-cup hint matcha bitterness creamer burnt caribou wolfgang match press puck,bad,NO.</s>,-2,-2,0
3310,apple offer monitor sale price shipping pitt selling manual gordon sell purchase banks dealer excellent,bad,NO.</s>,-2,-2,0
3311,cooky cookie raspberry thin agree brownie oreo fudge think gooey crumbly soft enough overprice ruin,good,NO.</s>,-2,2,0
3312,turkish turk greek turkey armenia genoc nazi soviet history russian today azeri muslim henrik massacre,good,"NO. The text does not have a common topic that can be determined for the most part. The text mentions multiple countries, historical events, and",-2,2,0
3313,many different hot available others salad name creamy dress choose curry way paste superior although,bad,NO.</s>,-2,-2,0
3314,east ryan wave green bike udel roby mirror foot born jerry story nine jonathan camera,bad,NO.</s>,-2,-2,0
3315,kill child weapon crime fire firearm woman death carry police criminal city bill report court,good,NO.</s>,-2,2,0
3316,cwru mike freenet cleveland previous stephen stand ryan joke story koresh wave funny student tape,bad,NO </s>,-2,-2,0
3317,appreciate advance anybody info experience email thank suggestion hello greatly wonder recently response thanx advice,bad,NO.</s>,-2,-2,0
3318,church catholic pope authority tradition doctrine priest orthodox teaching bishop nature divine matter revelation schism,good,NO.</s>,-2,2,0
3319,unit link font cross type allocation display surrender xterm banks intellect cadre skepticism shameful chastity,bad,NO.</s>,-2,-2,0
3320,vanilla chew pod toy bone pound chai caramel french creamer maker rawh senseo drip target,bad,NO.</s>,-2,-2,0
3321,without help definitely anyone body oatmeal skin recently okay gas fall face daily seriously traditional,bad,NO.</s>,-2,-2,0
3322,chip snack healthy tasty excellent lunch crave healthier fiber salty dip satisfy alternative crunch cheddar,good,YES.</s>,2,2,1
3323,bottle delivery hazelnut cappuccino peach wine squeeze kit cost sparkle selection mio cola carbonate squirt,bad,NO </s>,-2,-2,0
3324,bible church christ faith matthew catholic scripture father lord word heaven holy spirit truth belief,good,YES. </s>,2,2,1
3325,pretty star worth fruit money juice orange exactly soda mind waste especially instant substitute five,bad,NO.</s>,-2,-2,0
3326,rice meal ginger content contain picky sprinkle dinner label eater cooked fairly thai snap serve,good,NO.</s>,-2,2,0
3327,receive may variety new several orange point state complaint fun within pumpkin easier figure animal,bad,NO.</s>,-2,-2,0
3328,religion belief atheist ence argument atheism faith christianity existence religious cannot statement universe prove truth,good,NO.</s>,-2,2,0
3329,almond body blue magnesium diamond blood reminds cause bowel rda nutrient approximately level diarrhea source,bad,NO.</s>,-2,-2,0
3330,turn pasta brown cook mean coat crave dollar nicely folk worse awhile kitty throat tongue,bad,NO.</s>,-2,-2,0
3331,driver card memory simms cards crash battery gateway backup diamond tower accelerator tape error boot,bad,NO.</s>,-2,-2,0
3332,different bottle excellent available plastic everyone glass lemon sample refresh mint travel value clear hazelnut,bad,NO.</s>,-2,-2,0
3333,country iran house weapon force kill clinton action sphere arms amendment constitution public pres nuclear,bad,NO. There is no common topic that can be determined for the majority of the text. The text mentions a variety of unrelated topics such as,-2,-2,0
3334,father begin hole eric spirit sport jayne soldier joel prayer yassin fill creed holy massacre,bad,NO.</s>,-2,-2,0
3335,engine model lock rocket band exhaust foot pressure steal motor cable short cylinder liter stage,good,NO.</s>,-2,2,0
3336,absolute church truth doug scripture symbol libxmu font bible free undefined type motif error application,good,NO.</s>,-2,2,0
3337,sauce cheese recipe bread spicy cook season cake salad egg bake chicken flour chili tomato,good,NO.</s>,-2,2,0
3338,image cramer free user email input price clayton design large project cost tool contact standard,bad,NO.</s>,-2,-2,0
3339,science truth absolute objective frank values knowledge scientific agree experience value theory wrong understanding basis,good,NO.</s>,-2,2,0
3340,oatmeal skin anyone okay maple hair pure super wash gas body seriously workout winter truffle,bad,NO.</s>,-2,-2,0
3341,salt bean dish sea kitchen gourmet pork ground basic rind grinder jamaica marley shaker collection,good,NO.</s>,-2,2,0
3342,white rose male pick round harris pitt april brad black cooper hulman philadelphia report winner,bad,"NO. There is no common topic that can be determined for the text you provided, as it appears to be a list of names and locations with",-2,-2,0
3343,paul rate study homic risk worship sabbath rates handgun matt vancouver crime seattle death likely,bad,NO.</s>,-2,-2,0
3344,sauce cheese bread salad flour chili stir garlic pancake dip baking dress pork pizza mill,good,NO.</s>,-2,2,0
3345,earth orbit nasa mission moon satellite shuttle lunar launch flight spacecraft probe mars solar project,good,YES.</s>,2,2,1
3346,dark full roast rich flavorful extremely double count consistently selection drank odd pick sumatra west,bad,YES.</s>,2,-2,1
3347,coconut tell benefit wow face bpa jelly choke everyday america zico belly friend erably blah,bad,NO.</s>,-2,-2,0
3348,israel israeli arab palestinian land jewish occupy human territory gaza palestine peace zionist syria jerusalem,good,NO.</s>,-2,2,0
3349,oil popcorn everything spice pop season cooking olive microwave garlic worst italian movie party mustard,good,NO.</s>,-2,2,0
3350,player season hockey league goal baseball leaf score division playoff period pittsburgh shot boston toronto,good,NO.</s>,-2,2,0
3351,oil popcorn spice olive pop christmas worst garlic italian cooking kernel smoke sister regularly coconut,good,NO.</s>,-2,2,0
3352,nasa research science center launch earth satellite orbit anonymous mission internet national news general project,good,YES.</s>,2,2,1
3353,enjoy right candy amount refresh summer quantity plain unique chunk ant outstanding relatively pineapple antiox,bad,NO.</s>,-2,-2,0
3354,something put sure thought anything nothing end everything else stick turn special there's crazy rest,bad,NO.</s>,-2,-2,0
3355,chew honey hair toy skin sleep boost play calm rawh busy wash workout gel joint,bad,NO.</s>,-2,-2,0
3356,always case salty awesome live sour hooked tuna cheddar crispy pantry since tangy new suggest,good,YES.</s>,2,2,1
3357,delicious small anyone smaller pricey except six near somewhat tire handy trader definately jam joe's,bad,NO.</s>,-2,-2,0
3358,mark care insurance business ohio marriage child parent greg married health magnus couple school money,bad,NO.</s>,-2,-2,0
3359,printer radio signal print design output input quality audio engineering level build circuit digital electronics,good,"NO. There is no common topic that can be determined for the entire text, as it covers a variety of topics such as printers, radio",-2,2,0
3360,kill weapon child fire crime firearm woman carry death police criminal bill city home court,good,NO.</s>,-2,2,0
3361,dark away full roast rich flavorful extremely double drinker steep magic rest drank selection half,bad,YES.</s>,2,-2,1
3362,end hair felt clear heard opening thick wash scent job shampoo major conditioner manufacturer trust,good,YES.</s>,2,2,1
3363,entry rule output remark build contest size define test section check author francis cipher obfuscate,bad,NO.</s>,-2,-2,0
3364,perfect fresh packaging honey cracker plastic fit lover seal condition packed convenience mini touch described,bad,YES.</s>,2,-2,1
3365,looking friend nice month week guess uiuc battery notice stuff running maybe home stick quite,bad,NO.</s>,-2,-2,0
3366,dog treat chew piece size small take bone toy seem teeth keep smell two last,bad,NO.</s>,-2,-2,0
3367,pretty robert love somebody jason chicago univ education everybody laugh anymore weird situation figure shaft,bad,NO.</s>,-2,-2,0
3368,bottle shipping grocery subscribe delivery prime charge wine cost gallon kit hazelnut mio walmart club,good,NO </s>,-2,2,0
3369,picture week blah beach pain sleeve precision gain stone integer next beta balloon caltech thomas,bad,NO.</s>,-2,-2,0
3370,oil salt chew energy gum bone hair body toy olive skin magnesium blue sea diamond,bad,NO.</s>,-2,-2,0
3371,absolutely white fast super service customer return terrible satisfied horrible replace sticky process disgust lol,good,NO.</s>,-2,2,0
