,text,true,model
3074,say can't regular least wait cocoa beat alot needle yorkshire stem imagine one's mean string,bad,rather_bad
3075,say can't run least believe wait four cocoa dont iced personally alot watery needle canister,bad,rather_bad
3076,say can't run least believe wait four cocoa iced dont personally alot steep watery needle,bad,rather_bad
3077,say can't run least wait cocoa four iced dont believe personally alot watery know needle,bad,rather_bad
3078,say can't run wait cocoa iced dont bone least four know alot personally sure beat,bad,rather_good
3079,say can't run wait cocoa iced dont least four alot know personally bone watery sure,bad,rather_bad
3080,say can't run wait cocoa iced dont least four know alot personally believe watery sure,bad,rather_good
3081,say can't run wait least cocoa iced four dont personally alot know believe watery canister,bad,rather_bad
3082,say feel pretty star worth money that's juice especially orange mind soda waste five instant,bad,rather_good
3083,say feel pretty star worth money that's juice orange especially mind soda waste five instant,good,rather_good
3084,say know review smell bad i'll see read think since reviewer dec open mention seal,bad,rather_good
3085,say review think smell still bad open people i'll however maybe since know half reviewer,good,rather_good
3086,say think review still smell bad open people i'll maybe know since however see read,rather_bad,rather_good
3087,say think review still smell bad open people know i'll maybe since however see read,rather_bad,rather_good
3088,say think still review smell bad however open people i'll maybe half may since reviewer,bad,rather_good
3089,say think still review smell bad open people i'll maybe know since however see read,bad,rather_good
3090,say way without think though fine yes ton warn doubt meant let's title pastry sneak,bad,rather_good
3091,say way without though fine think yes still ton warn doubt felt people meant either,bad,rather_good
3092,say way without though fine think yes still ton warn doubt meant either felt people,bad,rather_good
3093,say way without though think fine yes ton warn doubt meant let's title pastry either,bad,rather_good
3094,say way without though think fine yes ton warn doubt still meant either let's parent,bad,rather_good
3095,say without way fine though think still yes ton felt may warn doubt people meant,rather_bad,rather_good
3159,seal weird comment dent smell previous crumb strange open complain somewhere hey leak badly buttermilk,bad,rather_bad
3163,seem may prefer soft version everyone super opinion slightly matter chewy short tart forward although,rather_bad,rather_good
3164,seem prefer may soft version everyone super opinion chewy matter slightly short tart forward mango,bad,rather_good
3165,seem prefer soft version everyone super may opinion chewy matter short tart slightly forward mango,bad,rather_good
3166,sell cereal chewy hop unfortunately pancake truly vendor surprised raisin grain appreciate muffin gooey bran,bad,rather_good
3167,sell cereal chewy pancake hop truly unfortunately vendor surprised raisin gooey muffin bran grain dough,rather_bad,rather_good
3168,sell cereal chewy pancake hop truly unfortunately vendor surprised raisin gooey muffin grain bran dough,rather_good,rather_good
3169,sell deal market teeth flour surprised bulk stale pancake pretzel pizza mill tin book muffin,rather_bad,rather_good
3180,serve per cheaper red spicy pepper alternative single ounce heat option kick alone fry mill,rather_bad,rather_good
3184,service hair seller customer contact email wine shampoo conditioner kit scalp prompt clam trap success,good,rather_good
3185,set stash grey packed earl tuna dent staple twinings sardine bergamot bigelow cola buyer schedule,bad,rather_good
3186,set stash packed grey earl tuna dent beautiful staple twinings sardine bigelow bergamot cola buyer,bad,rather_good
3187,set stash packed grey earl tuna dent staple twinings sardine bigelow bergamot cola buyer schedule,bad,rather_good
3188,several deal smooth brew machine maker french pot shop sample espresso two drinker anymore every,good,rather_good
3189,shake truffle maxwell chocolate degree antler house chew parchment paper melt storage room protein there's,bad,rather_bad
3190,shipping exactly seller stash beat grey earl prime charge dent beautiful pomegranate business twinings cent,bad,rather_good
3191,shipping exactly seller stash grey earl beat prime charge dent beautiful pomegranate twinings business sardine,rather_bad,rather_good
3192,shipping exactly seller stash grey earl prime beat dent charge beautiful pomegranate twinings sardine cola,bad,rather_bad
3193,shipping exactly stash seller beat grey earl prime charge dent beautiful business pomegranate twinings cent,bad,rather_good
3200,size baby quickly daughter thanks night child today formula move start bed pump soon since,bad,rather_good
3201,size baby quickly daughter thanks night start child formula since move pump month bed lab,rather_good,rather_good
3202,size baby quickly daughter thanks night start work formula month since child pump move bed,bad,rather_good
3203,size baby quickly daughter thanks night work start month formula since pump move child lab,good,rather_good
3204,size baby quickly daughter thanks night work start month since formula pump child move lab,rather_bad,rather_good
3205,size baby quickly daughter thanks work night start month since formula pump move old child,bad,rather_good
3206,size baby quickly daughter thanks work night start month since formula pump old move child,bad,rather_good
3207,size large quickly daughter thanks tree handle lab girl busy puff worried poodle spit wise,rather_bad,rather_bad
3208,size month highly start baby quickly glad daughter son thanks every perfect supply since lot,bad,rather_good
3209,size month start problem highly week baby quickly daughter ago thanks move pump later worry,rather_bad,rather_good
3210,size month start worth highly baby quickly thanks week daughter large ago he's pump night,bad,rather_good
3211,size old month easy baby small start quickly jerky daughter son thanks year week perfect,bad,rather_good
3212,size old month easy baby start small quickly jerky daughter week son thanks year perfect,bad,rather_good
3213,size old month easy small baby start quickly jerky daughter year son thanks perfect larger,bad,rather_good
3214,size old month easy small baby start quickly jerky year daughter son thanks large perfect,good,rather_good
3215,size old month easy small baby start quickly jerky year daughter son thanks perfect large,bad,rather_good
3216,size start large quickly daughter thanks tree handle lab girl since puff busy poodle spit,bad,rather_bad
3217,size start large quickly daughter thanks tree lab handle girl since busy puff poodle formula,bad,rather_good
3218,small smaller pop cheap pricey near except somewhat six opening tire effect handy trader definately,bad,rather_good
3219,smaller liver freeze training locally six near tire cube handy crazy appear effect definately apart,bad,rather_bad
3220,smell bad know i'll people open seal since think pretty subscription crumb n't nearly reason,rather_bad,rather_bad
3221,smooth almond body blue magnesium cause diamond reminds increase bowel nutrient rda peppermint blood source,bad,rather_good
3222,smooth almond body blue magnesium diamond cause reminds bowel rda nutrient blood source increase peppermint,rather_bad,rather_good
3223,smooth almond body blue magnesium diamond cause reminds bowel rda nutrient increase source blood peppermint,bad,rather_good
3224,snack bar cooky cereal butter fruit peanut nut cookie cracker almond oatmeal granola strawberry crunch,good,rather_good
3225,snack bar cooky cereal butter fruit peanut nut cookie cracker sweet almond apple crunchy oatmeal,good,rather_good
3226,snack bar cooky cereal butter peanut fruit nut cookie cracker almond oatmeal granola strawberry crunch,good,rather_good
3227,snack bar cooky sweet cereal fruit butter peanut nut cookie cracker almond apple crunchy oatmeal,good,rather_good
3228,snack bar sweet cooky cereal delicious butter peanut texture tasty healthy nut fruit mix bread,good,rather_good
3229,snack chip healthy tasty family cheese they're apple alternative potato salty lunch crave satisfy enjoy,bad,rather_good
3230,snack chip healthy tasty family cheese they're apple alternative potato salty lunch enjoy crave satisfy,good,rather_good
3231,snack chip healthy tasty family cheese they're apple potato alternative salty enjoy lunch satisfy crave,good,rather_good
3232,snack chip healthy tasty family they're cheese apple potato alternative salty enjoy satisfy lunch crave,good,rather_good
3233,snack chip healthy tasty family they're cheese apple potato alternative salty lunch satisfy crave enjoy,good,rather_good
3234,snack chip healthy tasty family they're cheese potato apple alternative lunch salty crave satisfy enjoy,rather_good,rather_good
3235,snack chip healthy tasty family they're cheese potato apple alternative meal quick salty satisfy gram,good,rather_good
3236,snack chip healthy tasty family they're cheese potato apple alternative quick meal salty satisfy lunch,good,rather_good
3237,snack chip healthy tasty family they're cheese potato apple alternative salty enjoy satisfy lunch crave,good,rather_good
3238,snack chip healthy tasty family they're cheese potato apple alternative salty lunch enjoy satisfy crave,good,rather_good
3239,snack chip healthy tasty family they're cheese potato apple alternative salty lunch satisfy enjoy crave,good,rather_good
3240,snack chip healthy tasty family they're cheese potato apple alternative salty satisfy lunch enjoy crave,good,rather_good
3241,snack chip healthy tasty family they're cheese potato apple quick alternative salty lunch satisfy crave,good,rather_good
3242,snack far fruit cake bite rest reason banana moist bacon broke preservative pear drizzle instead,good,rather_good
3243,snack far fruit cake rest banana moist bacon bite reason broke apart however inch lick,good,rather_good
3244,snack far fruit cake rest bite banana moist reason bacon broke apart however consistency inch,good,rather_good
3245,snack healthy tasty cheese fill satisfy lunch crave healthier fit dip cheddar crunchy school yum,good,rather_good
3246,snack healthy tasty cheese lunch satisfy crave healthier perfect dip fill cheddar crunchy yum school,rather_good,rather_good
3247,snack healthy tasty cheese satisfy lunch crave healthier perfect fill dip cheddar crunchy yum school,good,rather_good
3248,snack healthy tasty excellent fiber lunch healthier satisfy enjoy something crave dip yum without terrific,good,rather_good
3249,snack healthy tasty excellent fiber lunch healthier satisfy enjoy something dip crave yum without terrific,good,rather_good
3250,snack healthy tasty excellent fiber lunch healthier satisfy enjoy something dip yum crave grain without,good,rather_good
3251,snack healthy tasty excellent lunch healthier satisfy crave fiber something enjoy dip yum terrific world,good,rather_good
3252,snack healthy tasty excellent lunch satisfy healthier crave yum terrific dip late hungry bill junk,good,rather_good
3253,something house huge recently sale anyway we've supermarket website newman's reasonable walmart charge limited pantry,rather_bad,rather_good
3254,something house least huge recently sale we've supermarket newman's reasonable higher charge walmart since limited,bad,rather_good
3255,something put know sure thought anything nothing end else never stick let could everything turn,bad,rather_good
3256,something put know sure thought anything nothing end else never stick let everything turn thing,bad,rather_good
3257,something put know sure thought anything nothing end never else stick let everything turn thing,bad,rather_good
3258,something put sure thought anything know nothing end else stick let never there's course could,bad,rather_good
3259,something put sure thought anything nothing end else stick let everything know turn there's course,bad,rather_good
3260,something put sure thought anything nothing end else stick let know everything turn there's course,bad,rather_good
3261,something put sure thought anything nothing end everything else stick turn special there's crazy rest,bad,rather_bad
3262,something put thought anything nothing else stick type probably boil opinion end pumpkin there's course,bad,rather_good
3263,something put thought anything nothing probably else stick type opinion there's boil end pumpkin sick,bad,rather_bad
3264,something put thought anything nothing probably else stick type opinion there's boil know pumpkin end,bad,rather_good
3265,something put thought anything nothing type else stick there's opinion boil let pumpkin course sick,bad,rather_good
3266,something recently sale huge house we've supermarket newman's reasonable least walmart charge higher limited hopefully,rather_bad,rather_good
3267,something thought put anything nothing probably else stick type opinion boil there's know pumpkin sick,bad,rather_bad
3268,son result skin mom gas truffle strength winter fall complete workout grown station consistent suck,bad,rather_bad
3269,son skin okay gas mom truffle winter strength station since grown english suck slow workout,bad,rather_good
3270,son skin okay happen mom gas truffle strength winter complete workout grown station suck delightful,rather_bad,rather_good
3271,son skin okay happen mom gas truffle strength winter since workout complete grown station suck,bad,rather_bad
3272,son skin okay mom gas happen truffle strength winter since workout grown complete station suck,bad,rather_bad
3273,son skin okay mom gas truffle winter strength station since grown english workout suck slow,bad,rather_good
3280,soup rice candy pasta thanks noodle service customer vendor tuna gift contact country hol pea,bad,rather_good
3281,soup rice pasta noodle candy thanks service customer vendor tuna contact country hol pea bubble,good,rather_good
3303,splenda sugar sucralose canin maltodextrin bottle chicken royal duck diabetic lose granulate safer packet new,bad,rather_good
3304,star caffeine child sometimes five hop office gelatin calm help program terrific golden heck carbonate,bad,rather_good
3305,star caffeine sometimes child five hop office gelatin calm program terrific golden heck carbonate joint,rather_bad,rather_good
3306,star corn potato reason veggie often salty kettle rating garden addictive carrot rate sesame earth's,good,rather_good
3307,star corn reason potato often four saw five veggie rating yellow kettle rate salty general,rather_bad,rather_good
3308,star corn reason potato salty often five veggie main rating kettle extract rate general carrot,bad,rather_good
3309,star fruit especially juice orange mind soda con instant substitute espresso five raspberry decent total,rather_good,rather_good
3310,star fruit pretty juice gift orange mind soda instant espresso five substitute raspberry decent especially,rather_bad,rather_good
3311,star fruit pretty juice gift orange mind soda instant five espresso substitute raspberry decent especially,rather_bad,rather_good
3312,star fruit pretty juice gift orange mind soda instant five espresso substitute raspberry decent via,bad,rather_good
3313,star fruit pretty juice gift orange soda mind instant espresso raspberry decent five especially substitute,rather_good,rather_good
3314,star fruit pretty juice gift orange soda mind instant espresso raspberry five decent substitute especially,rather_bad,rather_good
3315,star fruit pretty juice orange gift soda mind instant espresso raspberry five decent especially substitute,bad,rather_good
3316,star potato corn often salty veggie reason kettle addictive garden rating carrot trap earth's sesame,good,rather_good
3317,star potato corn salty often veggie reason kettle addictive rating garden trap sesame saw carrot,rather_good,rather_good
3318,star pretty fruit juice cut orange mind soda instant espresso exactly raspberry decent five substitute,good,rather_good
3319,star sometimes caffeine hop five child office gelatin calm program terrific golden heck joint carbonate,rather_bad,rather_good
3320,star sometimes caffeine hop five child office gelatin program terrific golden joint heck carbonate neighbor,bad,rather_good
3321,star sometimes caffeine hop five child office gelatin terrific program calm golden heck joint carbonate,rather_bad,rather_good
3333,strong highly cherry twice stronger slight sick think chamomile san mostly clam although people pricing,bad,rather_good
3334,strong highly flavorful twice cherry stronger slight wake san chamomile clam pricing weaker shake bay,bad,rather_good
3335,strong highly prefer cherry replacement stronger there's slight intense subtle create kona san chamomile although,bad,rather_bad
3336,strong highly prefer cherry stronger replacement intense slight there's chamomile san kona create weak clam,bad,rather_bad
3337,strong highly prefer cherry stronger replacement intense slight there's chamomile san kona weak people clam,bad,rather_bad
3338,strong highly prefer cherry stronger replacement intense slight there's create san chamomile kona subtle weak,rather_bad,rather_bad
3339,strong highly prefer cherry stronger replacement intense slight there's create subtle kona san chamomile anyone,bad,rather_bad
3340,strong highly prefer there's cherry replacement stronger subtle slight intense create although instead mostly san,rather_bad,rather_good
3341,strong highly prefer there's cherry replacement stronger subtle slight mostly intense create wake pleasant san,bad,rather_good
3342,strong highly twice cherry mostly stronger produce sick slight chamomile san pricing clam weaker bay,rather_bad,rather_good
3343,strong highly twice cherry stronger sick slight mostly chamomile san clam wake pricing weaker shake,bad,rather_bad
3344,strong highly twice cherry stronger sick slight mostly think chamomile san although clam pricing bay,bad,rather_bad
3345,strong highly twice cherry stronger slight sick mostly think chamomile san although clam pricing people,bad,rather_good
3346,strong highly twice cherry stronger slight sick think chamomile mostly san although clam people pricing,bad,rather_good
3347,strong highly twice cherry stronger slight sick think chamomile san mostly although clam people pricing,bad,rather_good
3348,strong prefer bold medium cherry ginger stronger orange kona chamomile bitterness intense wake cola slight,rather_good,rather_good
3349,strong prefer bold medium ginger cherry stronger orange kona chamomile wake slight cola intense bitterness,rather_bad,rather_good
3350,strong prefer bold orange ginger medium people weak shake cherry stronger subtle intense bitterness slight,bad,rather_good
3351,strong prefer bold orange ginger medium shake weak cherry replacement stronger subtle bitterness intense wake,bad,rather_good
3352,strong prefer bold orange ginger medium shake weak cherry stronger subtle intense bitterness slight twice,bad,rather_good
3353,strong prefer bold orange ginger medium shake weak cherry stronger subtle people intense bitterness slight,bad,rather_good
3354,strong prefer bold orange ginger people medium weak shake cherry stronger subtle bitterness intense slight,bad,rather_good
3355,strong prefer bold orange ginger people medium weak shake cherry stronger subtle bitterness intense think,bad,rather_good
3356,strong prefer bold orange ginger people medium weak shake cherry stronger subtle bitterness think intense,bad,rather_good
3357,strong prefer bold people orange ginger medium weak shake cherry mostly twice stronger subtle bitterness,bad,rather_good
3358,strong prefer people bold orange ginger medium weak cherry shake twice stronger subtle bitterness still,good,rather_good
3359,strong prefer people bold orange ginger medium weak shake cherry stronger twice subtle bitterness still,bad,rather_good
3360,stuff coconut amaze cream ice must tell cannot told spread wow everyday admit share absolute,bad,rather_good
3361,stuff coconut case health tell difference believe cannot benefit notice care horrible told pure far,rather_bad,rather_good
3362,stuff coconut case health tell difference believe cannot notice benefit please care fact pure horrible,rather_bad,rather_good
3363,stuff coconut case health tell difference cannot believe benefit notice horrible care told pure far,bad,rather_good
3364,stuff coconut case health tell difference cannot believe far benefit notice care pure horrible told,bad,rather_good
3365,stuff coconut case health tell difference please benefit weight immediately lose realize process cause care,bad,rather_good
3366,stuff coconut case health tell weight difference please benefit immediately lose realize cause process formula,good,rather_good
3367,stuff coconut case health weight tell difference please benefit con include lose immediately cause realize,bad,rather_good
3368,stuff coconut cream ice cannot tell benefit everyday wow told health jelly amaze face pomegranate,bad,rather_good
3369,stuff coconut cream ice health cannot tell benefit told wow everyday jelly must admit pomegranate,bad,rather_good
3370,stuff coconut cream ice tell cannot told pure wow everyday face bpa jelly pomegranate absolute,bad,rather_good
3371,stuff coconut difference benefit tell face everyday wow told cannot health cappuccino munch notice help,bad,rather_good
3372,stuff coconut difference tell benefit told cannot face everyday wow health cappuccino improve munch notice,bad,rather_good
3373,stuff coconut difference tell benefit told face everyday wow cannot health cappuccino munch improve notice,bad,rather_good
3374,stuff coconut far health tell difference cannot benefit believe please pure realize horrible many face,bad,rather_good
3375,stuff coconut health tell believe difference cannot care please notice benefit fact pure horrible case,bad,rather_good
3376,stuff coconut health tell difference please cannot benefit weight believe lose immediately friend notice realize,rather_bad,rather_good
3377,stuff coconut tell difference cannot told benefit face wow everyday improve munch admit skin pure,rather_bad,rather_good
3378,stuff coconut tell difference cannot told benefit face wow everyday improve pure skin munch admit,bad,rather_good
3379,stuff coconut tell difference cannot told face wow everyday pure improve benefit skin munch comparison,bad,rather_good
3380,stuff coconut tell difference cannot told face wow everyday pure improve munch dad admit erably,bad,rather_good
3381,stuff cream ice bpa jelly face benefit cannot told woman wow poor class munch pregnancy,bad,rather_good
3382,stuff far coconut friend health tell difference cannot please believe benefit pure realize horrible share,bad,rather_good
3383,stuff far coconut health tell difference believe cannot please benefit pure realize many horrible fact,rather_bad,rather_bad
3384,stuff save hand market wife subscribe drop addict today square enough delighted dad grove haribo,bad,rather_good
3385,stuff save hand market wife subscribe today drop addict square delighted dad grove skeptical we'll,rather_bad,rather_good
3386,stuff save hand market wife subscribe today drop addict square delighted dad we'll grove skeptical,bad,rather_good
3387,stuff save hand wife subscribe market drop addict today enough square delighted dad grove haribo,bad,rather_good
3396,sure sauce serve meal bowl soy dish content consistency thick dinner simple cooked sprinkle restaurant,good,rather_good
3397,sure they're that's couple whole maybe part mine ate open someone pouch share con pretzel,bad,rather_good
3398,sure they're that's couple whole part mine ate maybe someone open pouch share con pretzel,bad,rather_good
3399,sure whole that's they're couple ate mine someone pouch return share unless pretzel wow school,bad,rather_good
3400,sure whole that's they're maybe couple part mine ate someone pouch discover share unless con,bad,rather_good
3401,sweet bar crunchy granola crunch yogurt combination raisin flake almond cranberry nutritious overly tooth sugary,good,rather_good
3402,sweet bar crunchy granola crunch yogurt combination raisin flake overly almond cranberry nutritious sugary tooth,good,rather_good
3403,sweet bar crunchy granola crunch yogurt combination raisin flake overly almond cranberry nutritious tooth sugary,good,rather_good
3404,sweet bar crunchy granola crunch yogurt combination raisin flake overly almond nutritious cranberry sugary tooth,good,rather_good
3405,sweet bar crunchy granola crunch yogurt raisin combination flake snack cereal almond cranberry nutritious tooth,good,rather_good
3406,sweet bar crunchy granola crunch yogurt raisin combination snack flake cereal almond cranberry nutritious tooth,good,rather_good
3407,sweet bar crunchy granola yogurt raisin flake cranberry nutritious overly tooth blueberry bran cluster wafer,bad,rather_good
3408,sweet bar milk cereal texture yummy cinnamon granola kind strawberry crunchy soft blueberry crunch whole,good,rather_good
3409,sweet bar milk cereal texture yummy cinnamon granola strawberry crunchy soft blueberry kind almond yogurt,good,rather_good
3410,sweet bar milk cereal texture yummy cinnamon kind granola strawberry soft crunchy blueberry crunch whole,rather_good,rather_good
3411,sweet bar milk cereal texture yummy kind cinnamon granola strawberry chewy soft whole crunch blueberry,rather_good,rather_good
3412,sweet bar perfect milk fruit texture granola yummy crunchy cinnamon blueberry strawberry yogurt flake soft,good,rather_good
3413,sweet bar perfect milk fruit texture yummy granola cinnamon crunchy blueberry strawberry yogurt flake tart,good,rather_good
3414,sweet bar perfect milk texture yummy soft cinnamon plain granola strawberry yogurt blueberry combination addict,good,rather_good
3415,sweet delicious bar milk cereal texture fruit nut definitely perfect yummy almond cinnamon oatmeal fill,good,rather_good
3416,sweet delicious bar milk cereal texture nut almond yummy cinnamon fill granola strawberry chewy caramel,good,rather_good
3417,sweet delicious bar milk cereal texture nut almond yummy cinnamon fill oatmeal cocoa granola strawberry,good,rather_good
3418,sweet delicious bar milk cereal texture nut almond yummy cinnamon fill oatmeal granola strawberry chewy,good,rather_good
3419,sweet delicious bar milk cereal texture nut almond yummy cinnamon granola fill strawberry chewy caramel,good,rather_good
3420,sweet delicious bar milk cereal texture nut almond yummy cinnamon oatmeal fill granola chewy caramel,good,rather_good
3421,sweet delicious bar milk cereal texture nut almond yummy cinnamon oatmeal fill granola strawberry chewy,good,rather_good
3422,sweet delicious bar milk cereal texture nut almond yummy fill cinnamon oatmeal granola strawberry breakfast,good,rather_good
3423,sweet delicious bar milk cereal texture nut fruit definitely perfect yummy almond cinnamon fill oatmeal,good,rather_good
3424,sweet delicious bar milk cereal texture nut yummy almond fill cinnamon oatmeal definitely granola strawberry,good,rather_good
3425,sweet enjoy right candy amount quick cold refresh sweetness summer mango plain beverage ant way,bad,rather_good
3426,sweet right candy enjoy amount quick refresh cold sweetness mango plain summer think beverage ant,bad,rather_good
3427,sweet right candy quick amount enjoy refresh sweetness cold mango summer think plain ant chunk,good,rather_good
3428,sweet right enjoy candy amount quick cold refresh sweetness summer plain mango beverage think ant,good,rather_good
3429,sweet snack bar cooky cereal fruit butter peanut nut cookie cracker almond apple crunchy oatmeal,bad,rather_good
3430,sweet snack bar milk cereal fruit cooky butter delicious peanut texture nut cookie healthy cracker,good,rather_good
3437,switch stool tummy collie scoop clove litter infection ripped cleaner kong belgian merchant annoy area,bad,rather_bad
3438,syrup artificial sweetener high chemical sweeten splenda maple sometimes natural stevia agave corn extract fructose,good,rather_good
3439,syrup artificial sweetener high chemical sweeten splenda sometimes maple stevia natural agave corn extract fructose,good,rather_good
3440,syrup artificial sweetener high sometimes chemical sweeten splenda stevia maple corn agave natural extract fructose,good,rather_good
3441,syrup corn sweetener fructose agave maple nectar high sugar bowel diabetic movement glycemic hershey's natural,good,rather_good
3442,syrup high artificial sweetener chemical sweeten maple blueberry agave corn extract fructose diabetic fake think,good,rather_good
3443,syrup high sometimes artificial sweetener chemical sweeten splenda stevia maple corn agave extract claim fructose,good,rather_good
3444,syrup sometimes artificial high sweetener chemical sweeten splenda stevia maple corn agave extract fructose diabetic,good,rather_good
3450,tasty cheese apple lunch crave crunchy healthier satisfy they're dip cheddar crisp school alternative yum,bad,rather_good
3451,tasty fiber satisfy lunch healthier crunch dip yum typical hungry late bill wholesome guilt disappear,bad,rather_good
3452,tasty healthy snack fiber healthier lunch dip gram satisfy yum alternative enjoy bill touch crunch,good,rather_good
3458,texture actually cut wheat pasta version miss search office oat cook biscuit seriously minute winner,rather_bad,rather_good
3459,texture actually cut wheat pasta version search miss office oat biscuit seriously cook minute winner,bad,rather_good
3460,texture cut pasta wheat version actually miss search oat office biscuit minute cook seriously type,bad,rather_good
3461,texture cut wheat decaf miss oat biscuit party seriously country quaker winner absolute toss shred,good,rather_good
3462,they're couple that's sure mine someone pouch ate open whole share pretzel part con later,bad,rather_bad
3463,they're couple that's sure mine someone pouch ate whole open share pretzel part con later,bad,rather_bad
3464,they're sure that's couple whole mine someone ate open pouch part share maybe pretzel con,bad,rather_bad
3465,they're that's couple ate mine return whole pouch someone share sure pretzel wow open school,bad,rather_good
3466,they're that's couple whole ate mine return someone pouch sure share pretzel wow open school,bad,rather_good
3467,thing enough quite expect probably i'd rather n't either certainly awful normally stir bother might,bad,rather_bad
3468,thing kind though quite seem expect i'd way wish bread probably recipe rather melt bake,bad,rather_good
3469,thing n't quite expect probably i'd either rather normally certainly awful bother dense seaweed devour,bad,rather_bad
3470,thing quite expect probably i'd n't rather certainly either enough stir awful often though bother,bad,rather_bad
3471,thing quite expect probably i'd n't rather certainly either stir enough often awful seem though,good,rather_bad
3472,thing quite expect probably i'd seem n't either wish stock certainly stir kind though end,rather_bad,rather_good
3473,thing quite expect probably i'd seem n't either wish stock certainly stir though kind end,bad,rather_good
3474,thing quite expect recipe bread wish i'd kind melt bake follow baking way stir stuck,rather_bad,rather_good
3475,thing quite expect seem probably i'd either wish n't stock certainly though stir end rather,bad,rather_good
3476,thing quite expect wish bread recipe could melt bake follow baking homemade stuck certainly way,bad,rather_good
3477,thing quite probably expect i'd n't rather certainly often stir enough either seem awful though,bad,rather_bad
3478,thing quite probably i'd expect n't seem certainly stir enough often either awful rather actually,bad,rather_bad
3479,thing quite recipe wish bread melt bake follow certainly baking homemade stir stuck easier way,bad,rather_good
3480,thing seem n't enough actually quite kind vanilla expect probably i'd recipe bread cream cake,rather_bad,rather_good
3481,thing seem n't enough quite kind vanilla expect probably i'd actually recipe bread cake bowl,bad,rather_good
3482,thing seem quite expect probably i'd wish either n't though certainly stock pricey stir opinion,bad,rather_good
3483,thing seem quite though expect probably i'd wish either opinion certainly pricey stock way stir,bad,rather_good
3484,thing work seem n't bit quite expect probably i'd recipe bread wish could way either,bad,rather_good
3485,thing work seem n't bit quite way expect probably i'd easy recipe bread wish could,bad,rather_good
3486,thing work seem n't enough actually quite vanilla expect kind i'd probably recipe bread cream,bad,rather_good
3487,thing work seem n't quite expect bit probably i'd recipe bread wish could way either,bad,rather_good
3488,thing work seem n't quite expect probably bit i'd recipe bread wish way could either,rather_bad,rather_good
3489,thing work seem n't quite expect probably i'd could recipe bread wish way bit enough,bad,rather_good
3490,think cooky cookie raspberry thin brownie agree fudge oreo gooey crumbly shortbread ahoy ruin fig,bad,rather_bad
3491,think know since review smell bad people another i'll may read dec reviewer might batch,good,rather_good
3492,think know since review smell bad people i'll another read may dec reviewer might batch,bad,rather_good
3493,think review smell say bad pretty people know though i'll may see read seem n't,bad,rather_good
3494,think right calorie bean low fat candy amount high content sodium lower carbs sour plan,bad,rather_good
3495,think right calorie bean low fat candy amount high content sodium small lower carbs prov,good,rather_good
3496,think say still review smell bad however open people i'll maybe may though half since,rather_bad,rather_good
3497,think say still review smell bad however open people i'll maybe n't though may half,bad,rather_good
3498,think say still review smell bad open however see people i'll maybe since may another,bad,rather_good
3499,think say still review smell bad open see however people i'll maybe since another know,bad,rather_good
3503,though vanilla morning french aroma medium matcha hint creamer square mug caribou wolfgang grove puck,bad,rather_good
3504,thought anything nothing end type house else stick course bite opinion boil touch there's pumpkin,bad,rather_good
3505,thought anything nothing stick else probably end type boil pumpkin bite air opinion course house,bad,rather_good
3506,thought end else stick boil cover air china burn die min power storage trick bully,bad,rather_bad
3507,thought end else stick cover boil air china burn min power die storage trick bully,bad,rather_bad
3508,thought stick else end boil cover air burn china die min put storage power anything,bad,rather_good
3509,thought stick end else boil anything air cover put burn die min storage something china,rather_bad,rather_good
3510,thought stick end else boil cover air china burn die min power storage trick bully,bad,rather_bad
3513,top family nut extra plus apple mixed cake egg hit raspberry mess banana travel brownie,rather_good,rather_good
3514,top family nut plus extra apple cake mixed egg hit share raspberry mess banana travel,bad,rather_good
3515,top nut family plus apple cake egg hit mixed extra banana raspberry mess flavour car,rather_good,rather_good
3569,turn mean pasta brown cook crave coat dollar nicely folk worse awhile kitty throat tongue,bad,rather_good
3570,turn pasta brown cook mean coat crave dollar nicely folk worse awhile kitty throat tongue,bad,rather_good
3571,two bit almost especially type three tiny remember learn interest honestly require fair mistake class,bad,rather_good
3572,two every item several brew deal smooth machine maker pot shop espresso sample french christmas,rather_bad,rather_good
3591,value money difficult bulk okay quantity msg bacon what's glutamate monosodium con although potential inexpensive,rather_bad,rather_good
3592,value money difficult bulk quantity msg okay bacon what's teeth glutamate monosodium con although potential,bad,rather_bad
3593,value money difficult quantity bulk msg okay bacon teeth what's glutamate monosodium con potential although,bad,rather_bad
3594,value money difficult quantity msg bulk bacon okay teeth what's con glutamate monosodium although big,bad,rather_bad
3595,value teeth difficult msg pea bone rawh spent what's glutamate monosodium europe potential inexpensive japanese,bad,rather_good
3596,value teeth difficult msg pea bone rawh what's spent glutamate monosodium europe japanese potential inexpensive,bad,rather_good
3597,value teeth difficult msg pea bone spent rawh jasmine glutamate what's monosodium europe inexpensive potential,rather_bad,rather_bad
3598,value teeth difficult msg pea bone spent rawh jasmine what's glutamate monosodium europe inexpensive potential,bad,rather_bad
3599,vanilla bean honey orange iced caffeine indiv soda lemon refresh stash stevia mint licorice beverage,good,rather_good
3600,vanilla bean honey orange iced indiv caffeine lemon aroma refresh green stash sweeten stevia licorice,good,rather_good
3601,vanilla chew pod bone pound toy mouth puppy play creamer rawh senseo around finally minute,bad,rather_good
3602,vanilla chew pod bone toy pound play creamer puppy mouth last around rawh senseo minute,rather_bad,rather_good
