,text,true,model,true_num,model_num
2938,chew minute three gum mouth special cinnamon four third bubble xylitol swallow adore jump crumble,good,bad,2,-2
2940,sauce spicy apple noodle pepper heat kick chili lime restaurant hot wasabi bbq asian overly,good,bad,2,-2
2943,package fresh receive absolutely disappointed fast white super return customer service open terrible costco shipment,good,bad,2,-2
2944,last every long nothing week grow plant boy he's beautiful still visit two year month,bad,good,-2,2
2945,could cheese bake homemade fry spread slice spoon onion stand style paper cardboard effort oven,good,good,2,2
2946,bottle hair hazelnut cappuccino wine squeeze shampoo conditioner kit sparkle mio cost cola carbonate squirt,bad,bad,-2,-2
2947,bar sweet crunchy granola yogurt crunch cereal snack raisin flake combination almond texture cranberry nutritious,good,bad,2,-2
2948,strong highly twice cherry stronger slight sick mostly think chamomile san although clam pricing people,bad,good,-2,2
2953,breakfast packet indiv wrap convenient pour ual control afternoon ually morning deep enjoy stevia way,bad,bad,-2,-2
2957,honey list special prov test contains raw berry splenda site learn china warn tree gross,bad,bad,-2,-2
2959,money value bulk difficult okay quantity msg bacon what's glutamate monosodium con number although spent,bad,bad,-2,-2
2960,stuff coconut amaze cream ice must tell cannot told spread wow everyday admit share absolute,bad,bad,-2,-2
2961,value money difficult bulk okay quantity msg bacon what's glutamate monosodium con although potential inexpensive,bad,good,-2,2
2963,butter peanut apple orange jelly aware grape poor choke formula belly risk watch fact transition,good,bad,2,-2
2965,container place easily soft melt hold together mess shape open stuck chewy somewhat cool room,bad,good,-2,2
2966,sauce spicy pepper apple noodle heat kick chili lime hot restaurant wasabi bbq asian tomato,good,bad,2,-2
2967,strong prefer bold orange ginger people medium weak shake cherry stronger subtle bitterness think intense,bad,good,-2,2
2968,mix less problem diet cheaper need house pay clean rest lot switch plus kibble ball,bad,good,-2,2
2976,put around real top popcorn place bowl close pop batch microwave cool movie another liqu,good,bad,2,-2
2977,local half grocery cost home able available run carry stop live deliver supermarket shelf office,bad,good,-2,2
2981,calorie protein low fat sodium carbs high gram diet carb nutrition watch amount farm diabetic,good,good,2,2
2983,sweet bar milk cereal texture yummy cinnamon granola strawberry crunchy soft blueberry kind almond yogurt,good,bad,2,-2
2984,bottle shipping subscribe delivery grocery prime charge wine cost gallon kit hazelnut mio club cola,good,bad,2,-2
2985,bottle glass lemon mint prov plastic peach sparkle mio tip squirt half tap usually electrolyte,bad,good,-2,2
2988,ingredient corn chicken gluten feed meat pet grain wheat vet syrup diet allergy wellness liver,good,good,2,2
2991,strong highly prefer cherry stronger replacement intense slight there's create subtle kona san chamomile anyone,bad,good,-2,2
2992,receive variety several may new orange state point complaint within fun pumpkin figure animal easier,bad,good,-2,2
2993,favorite oil popcorn black spice pop season cooking olive salad chai top garlic lover sprinkle,good,bad,2,-2
2994,always powder vitamin aroma supplement teaspoon grow soy form along grass mineral hint hemp tablespoon,good,good,2,2
2995,delicious small anyone smaller pricey except near six somewhat tire handy trader definately jam joe's,bad,bad,-2,-2
2997,something put know sure thought anything nothing end never else stick let everything turn thing,bad,bad,-2,-2
2998,feel health normal oreo birthday particular adult heart crisp chia kashi dairy omega- hairball benefit,bad,good,-2,2
2999,bar cereal butter peanut nut almond granola yogurt oat raisin brownie quaker cashew flax walnut,good,bad,2,-2
3001,bottle excellent available everyone plastic delivery pleased glass lemon mint sample offer travel clear lime,bad,bad,-2,-2
3002,kind color broken shape fun vinegar bite unique describe spread crack everywhere beautiful expectation table,bad,bad,-2,-2
3003,snack healthy tasty excellent fiber lunch healthier satisfy enjoy something dip yum crave grain without,good,good,2,2
3007,receive new may variety several orange point state complaint within fun pumpkin easier figure animal,bad,good,-2,2
3008,absolutely grain experience soon there's process anyway true terrible satisfied knew average replace sort wild,bad,good,-2,2
3009,per let must choice plain seed fish sit totally age vegan wine picture kit sesame,bad,bad,-2,-2
3011,know think review smell bad people i'll disappointed read since reviewer write dec mention nearly,good,bad,2,-2
3016,bottle hazelnut delivery cappuccino peach wine squeeze kit cost sparkle selection mio cola carbonate squirt,good,bad,2,-2
3017,hot different many others gift salad name filter kind creamy dress perfect choose way suggest,bad,good,-2,2
3021,salt bean dish cooking sea kitchen gourmet pork table basic grinder rind jamaica cook stew,good,good,2,2
3022,per let must choice simply sit seed remember fish totally age vegan wine jelly ten,bad,bad,-2,-2
3024,say can't run least believe wait four cocoa iced dont personally alot steep watery needle,bad,good,-2,2
3025,favorite black blend wife decaf licorice fuel jet caffeine enough fair beer robust herbal become,bad,bad,-2,-2
3029,cooky cookie raspberry thin agree brownie oreo fudge gooey think soft crumbly overprice enough ruin,good,good,2,2
3031,delicious smaller larger training liver near freeze locally somewhat six appear tire cube frozen freezer,bad,good,-2,2
3035,size start large quickly daughter thanks tree lab handle girl since busy puff poodle formula,bad,bad,-2,-2
3037,fruit top nut plus fan huge cake hit mixed dessert microwave banana flavour car cashew,good,bad,2,-2
3038,enjoy right bean candy amount quick cold refresh sweetness mango summer warm quantity hint beverage,good,good,2,2
3040,bottle excellent available everyone plastic delivery glass pleased lemon mint offer sample travel clear seller,bad,good,-2,2
3045,put thought anything something nothing else stick course house cover boil burn air sick min,good,bad,2,-2
3046,protein coconut fiber gram carbs splenda fat msg bpa g<br pineapple glutamate monosodium cholesterol hemp,bad,bad,-2,-2
3047,free gluten salmon wet bpa turkey balance higher sol fussy cancer allergy tomato ocean diet,bad,bad,-2,-2
3050,calorie protein fat low coconut diet fiber sodium gram vitamin soda carbs splenda pretzel msg,good,bad,2,-2
3053,stuff coconut case health tell difference cannot believe benefit notice horrible care told pure far,bad,good,-2,2
3058,star sometimes caffeine hop five child office gelatin calm program terrific golden heck joint carbonate,bad,bad,-2,-2
3059,feed change vet switch pet diet wellness crazy eats kibble formula year science research old,bad,good,-2,2
3061,feed corn gluten pet vet ingredient wellness liver chicken animal meat filler science diet kibble,good,good,2,2
3067,cup strong blend bean roast vanilla bitter brew keurig k-cups bold smooth dark pod machine,bad,bad,-2,-2
3068,last long gum dec hope online date original past true shipment plan expiration anywhere continue,bad,bad,-2,-2
3071,stuff coconut difference tell benefit told cannot face everyday wow health cappuccino improve munch notice,bad,bad,-2,-2
3079,far butter peanut recently consistency we've supermarket reasonable newman's walmart hopefully blow they'd macadamia apricot,bad,bad,-2,-2
3081,work hour energy husband minute effect boost pizza shot ent feel caffeine crust faster favor,bad,good,-2,2
3082,organic natural real expensive high syrup wheat artificial sweetener pleased flour chemical corn care maple,good,good,2,2
3083,market turn mean brown suppose coat rather dollar nicely awful folk worse finger awhile staple,bad,good,-2,2
3084,package color recipe surprised hop sample liqu description future travel careful party average pot damage,bad,bad,-2,-2
3085,say can't almond blue wait cocoa magnesium cause beat diamond nutrient rda blood body girl,bad,bad,-2,-2
3093,splenda sugar sucralose canin maltodextrin bottle chicken royal duck diabetic lose granulate safer packet new,good,bad,2,-2
3094,soup rice pasta noodle candy thanks service customer vendor tuna contact country hol pea bubble,good,good,2,2
3095,smooth almond body blue magnesium cause diamond reminds increase bowel nutrient rda peppermint blood source,bad,bad,-2,-2
3100,container easily place soft melt hold together mess shape stuck chewy open cool somewhat room,bad,good,-2,2
3101,anyone son hair super oatmeal skin okay pure fall mom gas recently wash improve seriously,bad,bad,-2,-2
3103,every month start highly baby quickly glad daughter son thanks three since supply complaint pump,bad,bad,-2,-2
3105,sell cereal chewy pancake hop truly unfortunately vendor surprised raisin gooey muffin grain bran dough,good,bad,2,-2
3106,star fruit pretty juice orange gift soda mind instant espresso raspberry five decent especially substitute,good,good,2,2
3107,know say think review smell bad see i'll since read dec people another though reviewer,bad,good,-2,2
3108,enjoy strong morning brew blend bitter smooth packet machine starbucks perfect aftertaste prefer iced cold,bad,good,-2,2
3110,back wonderful next life mouth issue thank left sit short fantastic stand eye brought ton,bad,good,-2,2
3113,candy soup gift rice pasta noodle item thanks awesome customer service christmas contact tuna hol,good,good,2,2
3115,last receive open couple case they're that's half week jar usually seed pouch return part,bad,bad,-2,-2
3118,old soup carry year stock area tomato discover since longer prepare chili course live broth,bad,good,-2,2
3119,think say still review smell bad however open people i'll maybe n't though may half,bad,good,-2,2
3121,help coconut tell difference cannot along benefit told everyday improve pleasant munch chill admit literally,bad,bad,-2,-2
3122,far snack fruit reason cake bite rest banana moist bacon consistency broke pear instead apart,bad,good,-2,2
3125,rice season tuna pea steak fudge mustard wasabi usa bubble oreo trader sardine gooey fig,good,bad,2,-2
3126,green powder vitamin supplement form teaspoon tablespoon nutritional protein smoothie outstanding grass calcium hemp mineral,good,good,2,2
3127,natural real expensive fact syrup wheat leaf care artificial sweetener pleased flour chemical loose matter,bad,good,-2,2
3128,snack bar sweet cooky cereal delicious butter peanut texture tasty healthy nut fruit mix bread,good,good,2,2
3130,every last long nothing week grow plant boy he's beautiful visit still two ran finally,bad,good,-2,2
3131,help keep chew hour honey energy hair night minute bone toy skin work need trip,bad,bad,-2,-2
3132,review know smell bad say i'll since read think reviewer people open seal see though,bad,good,-2,2
3133,pet vet feed ingredient corn wellness chicken meat filler diet science liver kibble kitten switch,good,good,2,2
3135,say can't run wait cocoa iced dont least four know alot personally believe watery sure,bad,bad,-2,-2
3136,popcorn baby formula pill he's movie pump kernel puff gerber popper earth's fussy pocket theater,bad,bad,-2,-2
3139,bar granola nut almond oat cluster omega- cereal yogurt chia snack flax flaxseed sweet shiitake,good,bad,2,-2
3140,cooky cookie mouth bite raspberry thin brownie fudge xylitol crumb oreo creme gooey pan soft,good,bad,2,-2
3141,year old save soup ago awesome subscribe area stock discover live chili tomato carry vegan,bad,good,-2,2
3142,enough drinking black fan wife close aftertaste choice caffeine slightly decaf follow lack pleasant drinker,bad,bad,-2,-2
3143,wonderful home next thank left issue short word thrill brought empty post fabulous goodness reach,bad,good,-2,2
3144,package fresh item receive rice arrive gift white disappointed fast noodle awesome return customer service,bad,bad,-2,-2
3145,rice meal ginger content contain picky sprinkle dinner eater label cooked thai fairly serve snap,good,good,2,2
3146,excellent white yummy egg oatmeal gluten-free excite mill frost bob's call lovely marshmallow biscotti scramble,bad,bad,-2,-2
3147,dry liver training freeze due walk gravy movie cube style tub reward beg group sniff,bad,bad,-2,-2
3148,n't could money juice wrong guess think color bought waste fine throw show picture either,bad,bad,-2,-2
3149,dry liver freeze gravy walk movie cube lick style portion popped tub reward due beg,bad,bad,-2,-2
3154,rice soup pasta noodle service customer tuna vendor country hol wasabi usa pea bubble birthday,good,good,2,2
3156,sell deal market teeth flour surprised bulk stale pancake pretzel pizza mill tin book muffin,bad,bad,-2,-2
3158,different many others keurig k-cups name brewer creamy curry k-cup experiment extra paste way although,bad,bad,-2,-2
3161,delicious small anyone smaller locally six comment cheap tire handy handle trader broke definately inch,bad,good,-2,2
3162,protein blood source diarrhea cause diabetes muscle dose approximately glucose mineral sugar tolerance that's absorbed,good,bad,2,-2
3163,container teeth vet clean pet result research cheap issue basically breath greenies major manufacturer junk,bad,good,-2,2
3164,way purchase see can't always happy around away place able ship another run date cannot,bad,good,-2,2
3165,per let must choice seed fish totally vegan age wine jelly sit kit simply mushroom,bad,bad,-2,-2
3168,peanut clam zuke's fda bear delivery wal-mart fudge brittle scalp chowder transaction shampoo naked email,bad,bad,-2,-2
3169,bottle shipping excellent available plastic everyone offer pleased delivery glass lemon seller mint travel sample,good,bad,2,-2
3170,something put thought anything nothing type else stick there's opinion boil let pumpkin course sick,bad,bad,-2,-2
3172,say way without think though fine yes ton warn doubt meant let's title pastry sneak,bad,good,-2,2
3173,vanilla bean honey orange iced caffeine indiv soda lemon refresh stash stevia mint licorice beverage,good,bad,2,-2
3174,bottle shipping excellent local grocery cost available cheaper carry pay ship per delivery subscribe online,good,good,2,2
3176,size baby quickly daughter thanks night work start month formula since pump move child lab,good,good,2,2
3178,chicken meat vegetable purchasing hazelnut test we're steak real vegetarian grill enjoy gloria rub exception,good,bad,2,-2
3182,diet feed change pet vet switch formula wellness kibble eats crazy dry science allergy grain,bad,good,-2,2
3187,actually texture cut version wheat pasta search miss unlike oat biscuit seriously winner similar standard,bad,good,-2,2
3189,snack chip healthy tasty family they're cheese potato apple alternative salty lunch enjoy satisfy crave,good,bad,2,-2
3192,drinking brew bitter machine ground mild maker aftertaste espresso filter brewing weak grind pot cappuccino,good,bad,2,-2
3195,protein fat coconut fiber sodium calorie gram carbs splenda msg bpa ant grape antiox g<br,good,bad,2,-2
3196,need mix lot less problem diet keep clean switch ball plus puppy kibble spoon coat,bad,good,-2,2
3197,review see disappointed reviewer call similar read base write label reading another comment saw sure,bad,good,-2,2
3198,per let must choice seed fish vegan totally wine age jelly kit sit mushroom sesame,bad,bad,-2,-2
3199,local grocery home half deliver ask realize shelf trip door brought picked across reorder shopping,bad,good,-2,2
3201,purchase item happy company ship bulk exactly state sent call offer ask website condition packed,bad,good,-2,2
3202,sauce spicy noodle heat kick restaurant lime chili pepper hot wasabi asian bbq ramen jasmine,good,bad,2,-2
3203,cooky butter peanut gluten cookie free we've reasonable walmart wheat allergic sale celiac allergy soy,good,bad,2,-2
3204,bought free cooky butter peanut gluten cookie original sale super mom addict reasonable vegan prime,good,bad,2,-2
3207,ingredient natural list special contains raw berry usa china book herb gross prov report twist,bad,good,-2,2
3209,chip blend roast com favorite www http href dark keurig k-cups brew bold rich pod,bad,bad,-2,-2
3211,bought local grocery cost cheaper able buying carry deliver live run plant stop shelf trip,good,good,2,2
3212,sauce spicy noodle heat kick restaurant lime pepper hot chili asian wasabi ramen bbq jasmine,good,bad,2,-2
3213,ingredient chicken meat include label vegetable purchasing salmon pricey hazelnut fish filler gravy turkey premium,good,good,2,2
3223,ingredient color corn allergy stevia puppy source research filler main pet human yellow meal label,bad,good,-2,2
3224,absolutely grain experience there's soon process anyway terrible satisfied average true replace sort wild knew,bad,good,-2,2
3225,package fresh item receive rice arrive gift disappointed white fast noodle awesome packaging anyone return,bad,bad,-2,-2
3227,dry liver training freeze gravy walk cube movie tub reward due beg group powdery owner,bad,bad,-2,-2
3228,ever never far sell version hop unfortunately truly chewy pancake fudge muffin simply allow vendor,bad,bad,-2,-2
3230,vanilla deal smooth brew several machine french maker shop sample espresso pot two house drinker,good,bad,2,-2
3231,vanilla chew pod bone toy pound play creamer puppy mouth last around rawh senseo minute,bad,bad,-2,-2
3233,thing seem n't enough quite kind vanilla expect probably i'd actually recipe bread cake bowl,bad,good,-2,2
3235,pack variety roast com dark www http href keurig k-cups bold pod french wife k-cup,bad,bad,-2,-2
3237,star corn potato reason veggie often salty kettle rating garden addictive carrot rate sesame earth's,good,good,2,2
3239,delicious small anyone smaller locally six comment tire handy broke trader definately inch joe's interested,bad,good,-2,2
3243,nut family big plus fan extra etc hit mixed dessert flavour car cashew microwave thats,bad,good,-2,2
3245,bit almost type three especially two tiny remember learn second interest could fair require still,bad,bad,-2,-2
3246,quality chicken meat vegetable purchasing ingredient salmon hazelnut pricey base tuna turkey filler steak actually,good,good,2,2
3247,say think review still smell bad open people know i'll maybe since however see read,bad,good,-2,2
3249,free gluten salmon balance wet bpa turkey higher sol fussy cancer allergy know tomato ocean,bad,bad,-2,-2
3251,put around popcorn real top place pop close bowl batch microwave cool liqu bottom another,bad,good,-2,2
3252,vanilla french aroma medium k-cup matcha hint creamer roast bitterness caribou burnt wolfgang though keurig,bad,bad,-2,-2
3253,vanilla french aroma k-cup medium hint matcha bitterness creamer burnt caribou press wolfgang match subtle,good,bad,2,-2
3254,purchase item happy company ship see bulk exactly sent condition offer website packed impressed state,good,good,2,2
3255,snack healthy tasty excellent lunch healthier satisfy crave fiber something enjoy dip yum terrific world,good,good,2,2
3257,year old easy save soup subscribe carry area since prepare sign seafood hip program veggie,bad,good,-2,2
3259,piece beef jerky bowl break pill turn picky training dont two gravy pocket animal cut,bad,bad,-2,-2
3260,jerky bean candy flaxseed outstanding berry teriyaki sweet crystal hummus omega- antiox cancer lentil stuffer,bad,bad,-2,-2
3262,bitter brew bold starbucks instant decaf strong via weak smooth mocha drinker peppermint magic yet,good,bad,2,-2
3265,ingredient corn chicken gluten syrup natural feed free pet meat wheat grain vet diet allergy,good,bad,2,-2
3267,open place container easily soft close hold melt together mess shape stuck somewhat excite cool,bad,good,-2,2
3270,nice hard definitely excellent expect compare cracker mouth lover please shape enough surprise wine round,bad,bad,-2,-2
3271,review know smell bad i'll people think disappointed since read reviewer open write reason base,bad,good,-2,2
3272,favorite blend black bitter keurig k-cups wife aftertaste k-cup drinking decaf choice become caffeine licorice,good,bad,2,-2
3273,syrup high artificial sweetener chemical sweeten maple blueberry agave corn extract fructose diabetic fake think,good,bad,2,-2
3274,sauce serve rice dish meal sprinkle content soy cooked contain dinner restaurant thai ginger brown,good,bad,2,-2
3276,item deal shop anymore supply disappoint buck guy donut sampler lavazza go recieved kill cornbread,bad,bad,-2,-2
3290,quality chicken meat vegetable base ingredient purchasing salmon pricey hazelnut etc turkey tuna steak higher,good,good,2,2
3291,chew pod bone pound toy mouth puppy play last creamer around minute rawh senseo two,bad,bad,-2,-2
3293,company available care awesome search sent licorice send call contact email finally business affordable amazon's,good,good,2,2
3294,excellent white yummy oatmeal excite egg gluten-free generally bud mill frost bob's lovely marshmallow earth,bad,bad,-2,-2
3296,can't run wait cocoa iced bone beat steep alot mug least say house watery sure,bad,bad,-2,-2
3297,cereal sell unfortunately truly stale vendor understand appreciate allow threw fell fail basis pronounce macadamia,bad,bad,-2,-2
3300,quite bread recipe wish melt stock baking stir certainly homemade bake awful stuck gluten-free moist,good,bad,2,-2
3302,chip potato vinegar kettle garden bbq popchips greasy corn addictive tortilla somehow trap blue starch,good,bad,2,-2
3306,lot big include overall line con anyone addition finish however comparable pro think frequently gotten,bad,bad,-2,-2
3307,enjoy right candy amount refresh summer quantity unique plain chunk ant outstanding think pineapple relatively,bad,good,-2,2
3308,quality chicken meat vegetable hazelnut purchasing tuna turkey hooked pricey steak thick we're grill base,good,bad,2,-2
3309,vanilla french aroma medium k-cup hint matcha bitterness creamer burnt caribou wolfgang match press puck,bad,bad,-2,-2
3311,cooky cookie raspberry thin agree brownie oreo fudge think gooey crumbly soft enough overprice ruin,good,bad,2,-2
3313,many different hot available others salad name creamy dress choose curry way paste superior although,bad,bad,-2,-2
3320,vanilla chew pod toy bone pound chai caramel french creamer maker rawh senseo drip target,bad,bad,-2,-2
3321,without help definitely anyone body oatmeal skin recently okay gas fall face daily seriously traditional,bad,good,-2,2
3322,chip snack healthy tasty excellent lunch crave healthier fiber salty dip satisfy alternative crunch cheddar,good,bad,2,-2
3323,bottle delivery hazelnut cappuccino peach wine squeeze kit cost sparkle selection mio cola carbonate squirt,bad,bad,-2,-2
3325,pretty star worth fruit money juice orange exactly soda mind waste especially instant substitute five,bad,bad,-2,-2
3326,rice meal ginger content contain picky sprinkle dinner label eater cooked fairly thai snap serve,good,good,2,2
3327,receive may variety new several orange point state complaint fun within pumpkin easier figure animal,bad,bad,-2,-2
3329,almond body blue magnesium diamond blood reminds cause bowel rda nutrient approximately level diarrhea source,bad,bad,-2,-2
3330,turn pasta brown cook mean coat crave dollar nicely folk worse awhile kitty throat tongue,bad,bad,-2,-2
3332,different bottle excellent available plastic everyone glass lemon sample refresh mint travel value clear hazelnut,bad,bad,-2,-2
3337,sauce cheese recipe bread spicy cook season cake salad egg bake chicken flour chili tomato,good,bad,2,-2
3340,oatmeal skin anyone okay maple hair pure super wash gas body seriously workout winter truffle,bad,bad,-2,-2
3341,salt bean dish sea kitchen gourmet pork ground basic rind grinder jamaica marley shaker collection,good,bad,2,-2
3344,sauce cheese bread salad flour chili stir garlic pancake dip baking dress pork pizza mill,good,bad,2,-2
3346,dark full roast rich flavorful extremely double count consistently selection drank odd pick sumatra west,bad,good,-2,2
3347,coconut tell benefit wow face bpa jelly choke everyday america zico belly friend erably blah,bad,bad,-2,-2
3349,oil popcorn everything spice pop season cooking olive microwave garlic worst italian movie party mustard,good,bad,2,-2
3351,oil popcorn spice olive pop christmas worst garlic italian cooking kernel smoke sister regularly coconut,good,good,2,2
3353,enjoy right candy amount refresh summer quantity plain unique chunk ant outstanding relatively pineapple antiox,bad,good,-2,2
3354,something put sure thought anything nothing end everything else stick turn special there's crazy rest,bad,good,-2,2
3355,chew honey hair toy skin sleep boost play calm rawh busy wash workout gel joint,bad,good,-2,2
3356,always case salty awesome live sour hooked tuna cheddar crispy pantry since tangy new suggest,good,bad,2,-2
3357,delicious small anyone smaller pricey except six near somewhat tire handy trader definately jam joe's,bad,bad,-2,-2
3361,dark away full roast rich flavorful extremely double drinker steep magic rest drank selection half,bad,bad,-2,-2
3362,end hair felt clear heard opening thick wash scent job shampoo major conditioner manufacturer trust,good,good,2,2
3364,perfect fresh packaging honey cracker plastic fit lover seal condition packed convenience mini touch described,bad,good,-2,2
3366,dog treat chew piece size small take bone toy seem teeth keep smell two last,bad,good,-2,2
3368,bottle shipping grocery subscribe delivery prime charge wine cost gallon kit hazelnut mio walmart club,good,bad,2,-2
3370,oil salt chew energy gum bone hair body toy olive skin magnesium blue sea diamond,bad,bad,-2,-2
3371,absolutely white fast super service customer return terrible satisfied horrible replace sticky process disgust lol,good,good,2,2
3373,actually texture cut version wheat pasta search miss cook office unlike oat biscuit seriously winner,bad,good,-2,2
3376,receive variety several may orange new state point fun within pumpkin complaint animal figure easier,bad,good,-2,2
3377,case salty live suggest sour hooked crispy cheddar tangy garbage heaven ahead regret smallest mayo,good,bad,2,-2
3378,package item receive rice fresh soup absolutely disappointed white fast anyone wrong noodle awesome return,bad,good,-2,2
3381,local grocery home deliver half ask realize trip shelf door brought picked reorder shopping across,good,good,2,2
3383,purchase happy ship offer website wonder impressed chance directly mother elsewhere enjoys promptly rip express,good,good,2,2
3385,without help anyone super body oatmeal skin recently okay fall gas face pure mom daily,bad,good,-2,2
3387,snack healthy tasty cheese satisfy lunch crave healthier perfect fill dip cheddar crunchy yum school,good,bad,2,-2
3388,bean indiv espresso ual dress fuel ually flower jet herbal wake illy lipton jasmine throat,bad,bad,-2,-2
3391,green powder vitamin amaze aroma grow matcha form teaspoon supplement extract tablespoon mountain protein nutritional,good,good,2,2
3394,roast com www http href keurig k-cups bold pod k-cup decaf chai espresso mountain grey,bad,bad,-2,-2
3397,strong prefer people bold orange ginger medium weak shake cherry stronger twice subtle bitterness still,bad,good,-2,2
3401,free gluten balance salmon wet turkey diet since important fussy instantly forever duck limit ocean,bad,good,-2,2
3402,cheese bread bake homemade spread slice spoon toast fry onion direction sandwich oven follow usual,good,good,2,2
3403,without help definitely anyone super body oatmeal skin okay recently fall gas mom traditional seriously,bad,good,-2,2
3406,mix problem pay leave ball sent crystal waffle batch never less could scoop litter heavy,bad,good,-2,2
3410,worth packet waste follow splenda world horrible direction whenever sweeter town sucralose compliment penny sweetner,bad,bad,-2,-2
3412,rice absolutely grain there's process soon terrible satisfied experience replace wild sticky disgust lol freshness,bad,good,-2,2
3413,drinking mild aftertaste espresso weird brewing latte sip might guest beverage enjoy appeal however way,good,bad,2,-2
3414,work quite expect probably recipe wish bread large cream way cake top often melt follow,bad,good,-2,2
3418,company available awesome care sent search licorice email send affordable business since premium beyond back,bad,good,-2,2
3425,two bit almost especially type three tiny remember learn interest honestly require fair mistake class,bad,good,-2,2
3426,dry liver due freeze chunk walk gravy movie lick style cube frozen tub reward beg,bad,bad,-2,-2
3427,variety new state within complaint point easier pumpkin animal avo however may front create sign,bad,bad,-2,-2
3430,dry small salt however piece another almost beef jerky bowl pill season large break sea,bad,bad,-2,-2
3433,feed change switch diet vet wellness crazy eats pet formula kibble year science puppy old,good,bad,2,-2
3434,snack far fruit cake rest banana moist bacon bite reason broke apart however inch lick,good,bad,2,-2
3435,absolutely grain there's terrible satisfied process replace experience sticky wild disgust rice lol freshness gag,bad,bad,-2,-2
3437,www http href com pie wolfgang puck roast ham pack smokehouse spam walden horseradish can,bad,bad,-2,-2
3441,sauce spicy noodle heat kick chili restaurant pepper lime wasabi asian hot soy taco ramen,good,bad,2,-2
3448,strong prefer bold medium cherry ginger stronger orange kona chamomile bitterness intense wake cola slight,good,bad,2,-2
3449,bar cereal butter peanut nut cracker almond granola yogurt oat raisin brownie quaker cashew walnut,good,bad,2,-2
3451,strong prefer bold orange ginger people medium weak shake cherry stronger subtle bitterness intense slight,bad,good,-2,2
3452,keep help chew hour honey energy night bone toy skin minute need trip training long,bad,good,-2,2
3454,wonderful next thank left salad service customer issue dress word goodness post back recommendation introduce,bad,good,-2,2
3456,nice salt excellent cracker please sea bland surprise touch table unique shape bring wine spread,bad,good,-2,2
3459,purchase happy company ship see website impressed directly email chance mother call advertised elsewhere way,bad,bad,-2,-2
3460,dry chicken beef pasta cook brown stomach vegetable picky pill fish liver salmon training dont,good,bad,2,-2
3462,calorie protein fat coconut low fiber sodium gram vitamin carbs splenda msg bpa ant nutritional,good,bad,2,-2
3464,worth packet waste follow splenda world horrible direction sweeter whenever accord town sucralose hardly compliment,bad,good,-2,2
3467,chip star potato corn reason yellow kettle rating vinegar blue garden addictive tortilla trap starch,bad,bad,-2,-2
3471,green powder vitamin supplement form teaspoon tablespoon nutritional protein outstanding smoothie grass calcium hemp mineral,good,good,2,2
3472,thing work seem n't enough actually quite vanilla expect kind i'd probably recipe bread cream,bad,good,-2,2
3477,quality organic expensive real worth leaf care pleased fact high matter premium loose preservative likely,bad,good,-2,2
3482,snack chip healthy tasty family they're cheese potato apple alternative lunch salty crave satisfy enjoy,good,good,2,2
3485,different bottle excellent available plastic everyone pleased delivery glass lemon sample refresh seller hazelnut value,bad,good,-2,2
3487,review know smell bad say i'll since think read people reviewer open seal see though,bad,good,-2,2
3488,light red ounce single lack option alone tend average buck typically combine guest enjoyable greasy,bad,bad,-2,-2
3499,ingredient natural list special contains raw berry china usa book herb label gross prov report,bad,good,-2,2
3500,chew pod pound toy bone caramel larger play pet two minute rawh puppy target german,good,bad,2,-2
3503,shipping exactly seller stash grey earl beat prime charge dent beautiful pomegranate twinings business sardine,bad,bad,-2,-2
3506,bottle shipping plastic offer iced delivery glass lemon broken seller mint peach forward handle cent,bad,bad,-2,-2
3507,enjoy strong morning brew bitter blend packet perfect aftertaste starbucks regular cold iced mild indiv,good,bad,2,-2
3512,vanilla french aroma medium k-cup hint matcha creamer bitterness burnt caribou roast wolfgang puck match,good,bad,2,-2
3513,mix less problem pay place leave except lot convenience ball crystal remove waffle scoop fancy,bad,good,-2,2
3514,sauce spicy apple pepper noodle heat kick chili hot restaurant lime tomato wasabi bland bbq,good,bad,2,-2
3517,butter peanut illy mate exact ginger palm compromise newman's flowery toddler moth cooky blackcurrant tin,bad,bad,-2,-2
3518,notice believe show life completely face supplement fix heart number common habit sleep doctor leg,bad,good,-2,2
3521,mix less problem diet cheaper pay need clean house lot rest switch ball leave puppy,bad,good,-2,2
3522,different hot many available others salad name creamy dress choose way curry paste table brewer,bad,bad,-2,-2
3525,organic natural real expensive high syrup artificial sweetener pleased flour wheat corn chemical maple preservative,bad,good,-2,2
3527,juice guess wrong waste soda show throw strawberry drop picture immediately actual concentrate squeeze could,bad,good,-2,2
3529,ingredient corn chicken gluten feed meat syrup pet grain wheat vet diet allergy wellness liver,good,good,2,2
3530,stuff coconut cream ice health cannot tell benefit told wow everyday jelly must admit pomegranate,bad,bad,-2,-2
3536,chip star potato corn reason yellow kettle vinegar blue rating addictive garden tortilla trap think,bad,bad,-2,-2
3537,year old easy save soup carry subscribe area since tomato buying prepare almost sign seafood,bad,good,-2,2
3538,old soup carry year stock area tomato discover longer since prepare course broth seafood chili,good,good,2,2
3542,rice add soup gum cook pasta brown chicken stuff noodle wish review dish beef recipe,good,good,2,2
3543,can't run wait cocoa iced bone beat steep alot mug least watery house sure say,bad,bad,-2,-2
3544,lamb girl broth carrot soothe taffy absorb air neck head expense part gusto beaba guarantee,bad,bad,-2,-2
3547,smaller liver freeze training locally six near tire cube handy crazy appear effect definately apart,bad,bad,-2,-2
