,text,topic,true_topic,cos_sim,cos_sim_class
1795,religion religious utexas follow woman islam muslim evil discus bobby christianity human ccwf truth thought,['faith'],"['religion', 'religion']",0.742262601852417,H
1796,research technology radio cost project station design engineering development center science launch build national institute,['innovation'],"['development', 'search', 'technology', 'education']",0.7348751127719879,H
1797,love court hate property francisco anti park choose leather inner charge arens laws money loud,['love'],['crime'],0.3229796886444092,M
1798,window display server motif screen color application client manager resource entry event xterm default visual,['visualization'],"['application', 'computer', 'computer', 'display']",0.7287305742502213,H
1800,south ship island secret british newspaper rutgers nuclear military sport kaldis rockefeller naval easter plan,['island'],['war'],0.41485750675201416,M
1801,bike engine front tire mile wheel road friend motorcycle modem cross model speed vehicle driving,['vehicle'],"['transportation ’ s', 'motorcycle vehicle', 'bike', 'drive related']",0.7176166623830795,H
1802,unix directory resource keyboard comp user application email graphics converter package server format library hardware,['operating system'],['computer'],0.7620160579681396,H
1804,nazi history party german germany anti page ticket smith hitler publish political document holocaust historical,['nazi history'],"['nazism', 'world war']",0.7118784487247467,H
1806,science objective frank values morality truth scientific value result wrong word basis body scientist explain,['science'],['theory'],0.7571685314178467,H
1808,henry toronto appear digex trade cover access hole level captain light star theory black company,['technology'],['toronto'],0.46606147289276123,M
1809,price sell shipping cheap purchase dealer deal selling package audio offer sale board sales monitor,['commerce'],"['sale', 'shipping', 'commerce', 'purchase']",0.8028573989868164,VH
1812,nasa mission earth orbit launch moon shuttle lunar satellite probe spacecraft absolute mars image science,[' space exploration'],"['astronomy', 'nasa', 'space mission', 'space', 'mission']",0.745186185836792,H
1814,image graphics user window code motif format server package send event application object public xlib,['gui'],"['computer program', 'computer']",0.6237156987190247,H
1818,season hockey player league goal playoff leaf penalty flyer next shot puck pick draft coach,['playoffs'],"['sport', 'player', 'hockey game', 'sport', 'sport', 'hockey']",0.47436554233233136,M
1820,pres clinton administration stratus congress country batf official decision marriage russia secretary package community business,['politics'],"['politics', 'administration', 'gouvernement']",0.711011548837026,H
1823,water internet marc tower heat nuclear plant cool ripem cooling nist temperature needle cold telnet,['cooling'],['energy source'],0.7098514437675476,H
1824,criminal crime bike knife murder commit death violent indiv firearm kill public defense carry parent,['violence'],"['crime', 'criminal', 'crime']",0.7741889953613281,H
1825,medium west bank joke israeli suck bias palestinian israel report territory anas orion mitre event,['conflict'],['bank'],0.4579574167728424,M
1826,ground wire water light current science circuit test engine hole battery henry turn level design,['electricity'],"['current', 'current', 'science']",0.6792389750480652,H
1828,apple mouse robert fast processor speed move slow clock week pretty microsoft music chicago jason,['technology'],['computer'],0.6970697641372681,H
1829,driver sound card light crash latest running gateway machine anybody stereo channel check diamond speaker,['audio'],"['car', 'driver']",0.6068916618824005,H
1830,cand doctor treatment anti suck cause yeast disease infection body medical vitamin blood quack physician,['health'],"['disease', 'doctor', 'medical']",0.6498568654060364,H
1831,mouse move robert processor speed clock chicago week fast motorola microsoft jason slow pretty somebody,['computer'],['artificial intelligence'],0.627002477645874,H
1832,looking appreciate advance anybody info email keyboard thank hello greatly experience wonder peter thanx advice,['gratitude'],['thank'],0.9206722974777222,VH
1834,ground wire water printer circuit connect current battery outlet cable wiring voltage print electrical panel,['electricity'],"['physic', 'electric wire', 'cable']",0.7535257736841837,H
1835,science truth objective absolute frank values scientific knowledge value experience basis wrong theory agree morality,['objectivity'],"['biology', 'science', 'experiment', 'scientific']",0.608107328414917,H
1836,hell alaska eternal liar motto main acad crazy camera watch create nsmca able lunatic oakland,['chaos'],['town'],0.493553102016449,M
1837,player season hockey league baseball goal division pittsburgh period leaf boston chicago pick score next,['sports'],"['play', 'sport', 'sport', 'hockey']",0.736309826374054,H
1839,nasa earth orbit mission launch moon satellite shuttle lunar probe spacecraft flight mars rocket solar,['space exploration'],"['spacecraft', 'space', 'satellite', 'spacial research']",0.6547727733850479,H
1841,nasa science research center earth anonymous orbit launch satellite mission news image contact moon reference,['space'],"['space research', 'science', 'space', 'nasa']",0.820868656039238,VH
1842,lost andrew james homosexual cramer chris white internet george clayton bitnet gatech disclaimer michael rose,['themes'],['homosexual'],0.4547352194786072,M
1843,cause father message view user whole bill white head check code appear begin attack within,['cybersecurity'],['billing'],0.4315558671951294,M
1845,weapon firearm police criminal carry crime self auto handgun safety license semi citizen officer kill,['weapon'],"['police duty', 'security', 'kill', 'crime', 'safety']",0.5938657760620117,M
1847,bike mile speed front turn tire road motorcycle wheel driving rear brake honda left fast,['motorcycle'],"['drive', 'motor sport', 'motorcycle on road', 'part of bokes']",0.6645432561635971,H
1848,turkish muslim turk greek turkey armenia history genoc russian soviet today islamic massacre mountain army,['genocide'],"['türkiye', 'turk history', 'turkey']",0.447443554798762,M
1853,science moral study objective morality result theory scientific animal natural values frank disease food keith,['ethics'],['scientific theory'],0.5695992708206177,M
1855,disk tape scsi memory swap floppy error driver adaptec boot works cause aspi install access,['storage'],"['tape', 'computer', 'memory']",0.6584052642186483,H
1857,price board monitor port shipping slot sell cards apple sony package nubus adapter asking cheap,['electronics'],"['technic', 'device']",0.8138173520565033,VH
1858,country land citizen action adam force iran house civil majority nation bosnia minority federal freedom,['democracy'],"['democracy', 'freedom']",0.8737544417381287,VH
1859,appreciate advance anybody info thank experience hello greatly suggestion wonder edge able email recently thanx,['gratitude'],['email context'],0.28065091371536255,L
1860,religion belief atheist atheism faith existence ence religious christianity argument cannot statement universe strong prove,['belief'],"['religion', 'religion']",0.6933650970458984,H
1861,send request address militia mailing usenet internet copy bear receive free amendment arms uunet user,['communication'],"['information', 'internet']",0.7313546240329742,H
1865,season hockey player league goal playoff leaf flyer penalty next puck shot coach draft division,['hockey'],"['sport', 'sport']",0.4006994366645813,M
1866,nazi muslim party found faith proof become ence ticket live criminal quite crime publish others,['politics'],['crime'],0.5592859387397766,M
1868,attack tank lebanese brad village ncsu lebanon limbaugh hernlem stop fight civilian cover hawk guerilla,['conflict'],"['lübnan warm', 'war', 'attack']",0.6240008672078451,H
1869,bible religion turkish church belief truth argument faith christ ence muslim greek word human moral,['spirituality'],"['religion', 'religion']",0.7213119864463806,H
1870,argument ence moral keith human saying imply definition caltech conclusion morality statement wrong murder assume,['ethics'],"['human knowledge', 'sentence construction']",0.5827243328094482,M
1871,code function text null cipher reference crypt char error muslim random cryptography define character gregg,[' cryptography'],['encryption'],0.8046454787254333,VH
1872,scsi controller interface transfer bios devices jumper feature fast standard card setting speed disk esdi,['scsi'],"['computer component', 'computer', 'computer']",0.5070865352948507,M
1873,nasa science earth orbit mission launch library moon satellite news reference image shuttle access general,['space exploration'],"['space mission', 'science', 'nasa research']",0.759299099445343,H
1874,printer quality print byte laser component design digital lower electronics higher stuff network push cost,['printer'],"['printer', 'printing', 'electronics']",0.8600335518519083,VH
1877,encryption chip clipper security phone secure escrow privacy encrypt technology agency algorithm public protect enforcement,['security'],"['cyber security', 'program', 'cyber security', 'security', 'crytography', 'security', 'phone security', 'technology']",0.7524616494774818,H
1878,care marriage insurance couple child mark poor money coverage live abortion public free rent parent,['family'],"['married life', 'parent']",0.8212950527667999,VH
1881,user unix library directory package product comp graphics binary linux editor release site tool vendor,['software'],['program'],0.7114342451095581,H
1886,woman wife child father azerbaijani mother apartment azeri town henrik kill fire building daughter girl,[' family'],"['family', 'wife', 'murder', 'family', 'woman']",0.7124358952045441,H
1887,party nazi german germany anti ticket hitler history holocaust page torture publish political semitism quote,['holocaust'],"['hitler history', 'nationalism', 'nazi', 'politics', 'hitler', 'political']",0.5711853404839834,M
1888,woman city home left building apartment mother father room door neighbor azerbaijani live later sumgait,['home'],"['city', 'woman left the city', 'building']",0.5255875786145529,M
1889,absolute mission church nasa mars earth truth lunar shuttle doug telescope symbol planetary libxmu launch,['space exploration'],"['space mission', 'space', 'astrology', 'nasa']",0.8427470624446869,VH
1891,dead body town shot duke professor mountain azerbaijan soviet massacre azeri kill escape azerbaijani region,['massacre'],"['dead', 'azerbaijan', 'civil unrest']",0.6271696786085764,H
1892,machine cwru math cleveland freenet comment comp contact programmer type tony xfree netcom virtual numbers,['technology'],['internet'],0.6291964054107666,H
1893,appreciate advance anybody info keyboard looking thank hello greatly experience email access wonder type peter,['communication'],['mail'],0.6465796232223511,H
1894,printer quality print byte digital electronics laser design component lower portable sample cartr feed compression,['printing'],"['printing', 'printing']",1.0,VH
1895,insurance care business mark ohio marriage school parent child couple married money magnus greg prince,['business'],['insurance'],0.4692041277885437,M
1896,mouse movie informatik typing keyboard move sean hamburg break injury bontchev quicktime motion vesselin supposedly,['motion'],['movie'],0.5712201595306396,M
1898,religion atheist argument atheism religious belief ence existence statement faith universe view christianity definition risc,['belief'],"['religious', 'religion']",0.7359533607959747,H
1899,bill clinton modem stratus batf fire waco scott compound company distribution country washington packet handheld,['technology'],['bill'],0.5358989238739014,M
1901,hockey player season goal league leaf playoff flyer division penalty wings shot next draft pittsburgh,['playoffs'],"['play', 'sport', 'hockey', 'sport']",0.45802659541368484,M
1903,font print character page printer vice cell bitnet blow postscript student beauchaine bobbe code robert,['printing'],"['printer', 'print']",0.8846658170223236,VH
1904,paul rate risk laws homic rates study worship sabbath crime higher vancouver handgun seattle city,[' crime'],"['homo', 'crime']",0.71885085105896,H
1905,crime criminal public commit self knife indiv defense violent kill murder firearm parent death drink,['violence'],"['criminal', 'crime']",0.7708498239517212,H
1907,address send request bear militia amendment receive constitution arms shall mailing free organize regulate organization,['government'],['organization'],0.6955904960632324,H
1909,test ever else discussion ence mike others large result address week belief mark nasa important,['nasa'],['astronomy'],0.7144914269447327,H
1910,price bike sell phone offer company email sale cheap looking cost send shipping money market,['sale'],"['market', 'marketing and shopping', 'sale']",0.8000933726628622,VH
1911,israeli arab population thousand policy bullet border none daughter israel switzerland building mass wife religious,['israel-palestine conflict'],"['population', 'population', 'religion', 'religious', 'israel', 'war', 'israeli population']",0.5018518311636788,M
1912,nasa orbit earth moon satellite lunar mission spacecraft solar shuttle project development mars probe planetary,['space exploration'],"['nasa and space', 'space project', 'astronaut journey', 'nasa']",0.9189659357070923,VH
1913,internet research address center organization technology institute department national office conference computing australia technical voice,['technology'],"['technological institution', 'technology']",0.9474264979362488,VH
1915,driver card memory sound running machine mode cards instal utexas crash gateway backup diamond latest,['technology'],"['computer', 'card']",0.672340989112854,H
1920,address send request bear militia receive amendment constitution arms shall mailing free organize regulate organization,['governance'],"['militia', 'email']",0.5684183835983276,M
1921,church bible christ faith catholic matthew lord scripture father word spirit holy teach interpretation heaven,['faith'],"['religion christianity', 'christ', 'faith', 'christianity', 'religion']",0.7184991478919983,H
1922,command dealer saturn newsreader loss ford deal price sales cycle small arizona deep ering customer,['sales'],['trade'],0.7636376619338989,H
1924,mark care insurance business ohio marriage parent child school greg married couple money magnus prince,['marriage'],['insurance'],0.5936866402626038,M
1926,code user public event register algorithm generate send object expose patent drawing implementation domain contain,['technology'],"['program', 'code']",0.7020514011383057,H
1927,science theory scientific study experiment dseg scientist result methodology hypothesis knowledge psychology lady russell rational,['science'],['science'],0.9999998807907104,VH
1928,weapon firearm police auto safety carry semi license handgun fire section officer automatic shot revolver,['weaponry'],"['ammunition law enforcement', 'weapon', 'violence', 'law enforcement', 'security']",0.6930854797363282,H
1929,weapon firearm police auto safety semi handgun license revolver carry self bill fire dangerous shot,['weapon'],"['gun', 'safety', 'weapon', 'police']",0.7762297242879868,H
1930,driver card sound light cards machine utexas diamond gateway mode running latest crash accelerator austin,['technology'],['vehicle'],0.7576102614402771,H
1932,church catholic pope authority tradition doctrine priest orthodox teaching bishop divine nature matter revelation schism,['religion'],"['religion', 'religion', 'church']",0.8880324363708496,VH
1933,father begin hole jayne sport massacre spirit joel soldier yassin creed holy prayer fill oracle,['violence'],"['religion', 'father']",0.40042686462402344,M
1936,bike engine front mile tire motorcycle wheel driving ford rear honda vehicle brake traffic speed,['vehicle'],"['drive', 'transportation']",0.8241660296916962,VH
1938,access appear digex henry toronto informatik phone hamburg mass intercon amanda spencer hole bontchev walker,['technology'],"['phone', 'access', 'communication']",0.7496751745541891,H
1939,religion atheist argument belief ence religious atheism existence statement faith therefore cause cannot universe view,['religion/atheism'],"['atheist', 'religion']",0.6961269080638885,H
1940,driver card sound light machine cards utexas diamond gateway mode running latest crash accelerator austin,['technology'],['travel'],0.6865119338035583,H
1941,pres homosexual cramer administration working russian secretary russia official sandvik money sexual private house clayton,['politics'],"['sexual', 'sex']",0.4310687184333801,M
1942,attack muslim tank peace ticket away stop brad fire lebanese limbaugh hitler cover hernlem hope,['war'],['want of peace'],0.27449285984039307,L
1943,woman face home wife city child left kill dead building mother live helmet apartment father,['home'],['woman'],0.5119680762290955,M
1945,disk scsi speed card fast controller port chip board driver modem floppy cable upgrade switch,['connectivity'],"['computer', 'computer', 'modem', 'electornics', 'computer peripheral']",0.6177349328994751,H
1946,greek turkish turkey cross armenia henrik turk greece plane link azeri cyprus allocation conflict karabakh,['conflict'],"['turkey', 'turkish', 'eastern mediterranean']",0.4069435695807139,M
1947,doctor disease patient treatment cand cause test yeast treat medicine discussion body infection medical blood,['medical'],"['treament', 'doctor', 'diseasemedicine', 'hospital', 'disease']",0.7174806237220764,H
1949,reference cipher random crypt cryptography attack function security gregg plaintext jaeger public ciphertext algorithm encryption,['cryptography'],"['cryptography', 'encryption', 'cryptograpfy']",0.8736429413159689,VH
1955,bible christ matthew heaven scripture lord father word passage teach mary spirit doctrine verse faith,['scripture'],"['christianity', 'christ', 'holy word', 'holy book', 'christian']",0.7252369523048401,H
1958,firearm crime weapon defense criminal federal handgun bill vote police assault laws court citizen congress,['gun control'],"['weapon', 'firearm', 'crime']",0.6717346906661987,H
1960,pres official administration press russian working talk meeting congress russia secretary continue community summer house,[' diplomacy'],"['meeting of goverment', 'news', 'press conference']",0.5557498733202616,M
1961,weapon firearm police criminal carry crime auto self handgun safety license semi officer defense citizen,['guns'],"['weapon', 'weapon', 'crime', 'criminal', 'law enforcement']",0.6836362600326538,H
1962,player hockey season league goal leaf playoff division pick next flyer penalty draft playing final,['playoff'],"['sport', 'sport', 'hockey', 'ice hockey']",0.47442374378442764,M
1963,ground wire circuit outlet wiring cable electrical neutral connect current panel voltage subject plastic conductor,[' electrical'],"['electricity', 'hardware', 'electrical']",0.8784694274266561,VH
1964,window display server application motif screen color font function client manager code resource create event,['application'],"['create', 'application']",0.9182253479957581,VH
1966,encryption chip clipper security phone secure escrow technology encrypt privacy agency algorithm protect enforcement public,['security'],"['cyberspace', 'digital security', 'encryption', 'techology']",0.6844827830791473,H
1967,chip encryption clipper security privacy phone escrow technology agency secure encrypt algorithm message enforcement protect,['security'],"['security', 'security', 'technology', 'encrypt', 'artificial intelligence']",0.7987824559211731,H
1968,religion atheist belief religious atheism faith christianity existence strong theist universe follow become convert accept,['belief'],"['belief', 'worship', 'religion']",0.7967416048049927,H
1969,font print character page printer vice bitnet postscript cell blow student beauchaine bobbe robert code,['printing'],"['print', 'exam paper']",0.7569179832935333,H
1971,south island secret ship jake military employer british nuclear bony rockefeller york naval plan arrest,['espionage'],"['military', 'war']",0.5070280730724335,M
1972,mouse speed fast move robert clock somebody slow processor performance machine jason pretty intel week,['performance'],['computer'],0.5540357828140259,M
1973,drug libertarian hold email graphics create free copy mark fulk reading looking curve choice getting,[' libertarianism'],['graphic'],0.5463091135025024,M
1974,player baseball season average league brave pitcher pitching hitter playing stats adam hitting alomar catcher,['baseball'],"['sport', 'baseball', 'sport']",0.6093068520228068,H
1975,font pitt unit gordon soon cross output input link banks surrender current error skepticism type,['topic'],['bank'],0.5649340152740479,M
1976,news email anonymous service usenet message network internet newsgroup discussion electronic colorado member conference user,['netnews'],"['communication', 'mail']",0.6290894150733948,H
1977,church truth absolute doug symbol borland libxmu scripture bible paradox matter reading interpretation exercise error,['scripture'],['church'],0.7264257669448853,H
1978,truth absolute doug symbol libxmu borland scripture paradox bible microsoft library slave undefined interpretation slavery,['slavery'],['absolute'],0.38117536902427673,M
1979,nasa science launch earth orbit research satellite mission center moon image reference contact news general,['space'],"['space', 'cosmos']",0.9212092757225037,VH
1980,objective frank value values morality basis science weight uucp purpose word chuck dwyer subjective wrong,['ethics'],['objective'],0.7996078729629517,H
1982,engine detector radar model foot rocket rock exhaust small pound station injury phone pressure motor,['vehicle'],"['engine', 'radar detection']",0.6187992990016937,H
1985,news email usenet anonymous message service network discussion internet newsgroup user electronic member colorado technical,['networking'],"['information', 'information service']",0.7659314870834351,H
1987,ground wire outlet wiring panel electrical neutral circuit connect current cable subject conductor usually hook,[' electrical'],"['wiring', 'connection', 'electrical', 'electric']",0.8710822463035583,VH
1988,center virginia research nasa internet film maine contact national office conference north news phone report,['nasa'],"['nasa terminology', 'nasa']",0.9764449894428253,VH
1991,israel palestinian israeli west bank suck arab bias territory joke stup medium palestine land cand,['israel-palestine'],"['israeli', 'dubai', 'west bank', 'war', 'israel and palestine']",0.6661733865737915,H
1992,rule entry test output define section return size check count build author larry remark open,['test'],"['exam', 'data analysis']",0.7866120338439941,H
1994,disease food medical doctor patient health treatment cancer cand blood medicine study treat infection symptom,['health'],"['disease', 'illness', 'health care', 'medical']",0.682337760925293,H
1995,firearm bill weapon crime vote handgun public laws defense criminal news member washington federal kent,['gun control'],"['crime', 'america violence government']",0.5035322606563568,M
1996,drug country nazi german anti germany party care society political insurance child freedom jewish hitler,['politics'],['political'],0.8709720969200134,VH
1997,printer font print picture character water analysis thor laser rochester jake postscript libertarian pattern bony,['design'],['printer'],0.6505694389343262,H
2001,period boston player pittsburgh score dave third detroit chicago baseball toronto pitch yankee louis murray,['baseball'],['sport'],0.413960337638855,M
2002,pres paul homic study kill drug firearm sabbath city laws risk handgun rule death rates,['violence'],"['murder', 'crime', 'crime']",0.7576632499694824,H
2003,mouse move robert week processor chicago speed fast application microsoft anyway carry wait powerpc info,['computer'],['computer'],1.0,VH
2004,turkish turk turkey greek armenia genoc russian today henrik history soviet muslim greece argic ottoman,['genocide'],"['country', 'history']",0.4624131768941879,M
2005,disease doctor discussion patient cand test treatment yeast infection ence quack body others cause sinus,['health'],"['medical science medicine', 'medicine', 'medical']",0.6478678584098816,H
2007,food study language effects natural gatech animal humans ence prism brain cause substance chinese double,['food study'],"['animal', 'food']",0.5899463891983032,M
2008,appreciate anybody advance wonder info experience thank email suggestion hello greatly able advice edge thanx,['appreciation'],"['maturity', 'gratitude', 'famous people']",0.7899359067281088,H
2009,code function muslim text subject null islam error output application research reference open date unix,['programming'],['program'],0.8457586765289307,VH
2011,printer byte quality laser higher component lower push loop cartr network design offset east storage,['printing'],"['office', 'printer', 'computer', 'printing', 'computer component', 'laser printing', 'design', 'printing', 'printer', 'printer', 'storage', 'networkslan', 'láser priter', 'print', 'printer part functionality', 'informatique', 'computer feature', 'document printing', 'desktop']",0.7373409930028414,H
2013,clinton mike public bill fast package administration working drug batf general trade protect hunting firearm,['policy'],['u president'],0.6482977867126465,H
2014,engine model rocket band lock foot exhaust pressure motor cable phone radar stage steal short,['vehicle'],"['rocket science', 'car']",0.6286142468452454,H
2015,weapon firearm police carry criminal license safety handgun self semi public auto officer crime illegal,['weaponry'],"['weapon', 'police operation', 'criminal license', 'crime']",0.5943948775529861,M
2017,food study ence effects animal rochester natural language brain cause humans disease effect gatech eating,['nutrition'],"['food study', 'nature']",0.6086488366127014,H
2019,israeli israel arab palestinian human jewish occupy territory gaza citizen palestine zionist country solution jerusalem,['israel-palestine conflict'],"['israel', 'nationality', 'country of origin']",0.5589750011761984,M
2020,bible religion turkish church belief truth faith argument christ atheist greek muslim word human ence,['faith'],"['religion', 'crença', 'religion']",0.6806710163752238,H
2022,player season hockey league goal baseball period leaf division score playoff pick shot next mike,['sports'],"['sport', 'sport', 'hockey', 'player']",0.769992932677269,H
2023,keyboard roger forward nick maynard finger richard scroll gainey typing business player greg injury ralph,['typing'],['keyboard'],0.8225753307342529,VH
2024,drug country nazi german freedom political jewish party society hitler anti gene liberal social minority,['politics'],"['politics', 'german', 'political', 'germany']",0.7183128893375397,H
2025,research center washington april national report institute health medical department among virginia page child study,['research'],"['health research finding', 'viegiba', 'institute', 'research']",0.7532670646905899,H
2027,code function reference text message algorithm method character random cipher null crypt ripem cryptography length,[' cryptography'],"['computer', 'program', 'text', 'message', 'cod', 'encryption', 'tecnology', 'software', 'cryptography', 'code']",0.5631944119930268,M
2029,research design cost market technology project small development launch radio engineering institute quality center station,['innovation'],['marketing term'],0.6809689998626709,H
2031,engine model lock rocket band exhaust foot pressure steal motor cable short cylinder liter stage,['vehicle'],"['motor', 'car part', 'automobile']",0.812226136525472,VH
2033,news anonymous service usenet network privacy electronic internet email site public user server congress archive,['privacy'],"['news', 'internet', 'internet', 'technology']",0.4534737691283226,M
2035,nasa radar detector command ball antenna baalke loss surface vnews kelvin spacecraft april atmosphere galileo,['space'],"['space', 'space', 'rocket launch']",0.9195390144983927,VH
2036,disk tape memory error floppy boot swap backup install adaptec device instal running works config,['storage'],"['computer data storage', 'computer', 'technology', 'computer']",0.6292363256216049,H
2038,image graphics package user unix directory anonymous format library site comp keyboard server contact tool,['graphics'],"['graphic', 'photo']",0.8087300658226013,VH
2040,reference cipher random crypt function cryptography attack gregg text jaeger plaintext parts ciphertext hash security,[' cryptography'],"['cyber security', 'security']",0.6071854531764984,H
2045,encryption chip clipper phone security secure escrow technology privacy encrypt agency protect enforcement algorithm public,['security'],"['encryption phone security', 'data privacy', 'technology', 'password']",0.6970157027244568,H
2048,health medical national cancer increase among report child research center april newsletter page fnal volume,['health'],"['cancer', 'medicine', 'hospital']",0.5919448335965475,M
2049,window color display manager screen create polygon pixel edge size visual depth position colormap blue,['visualization'],"['scenario', 'display']",0.7878610491752625,H
2053,printer radio signal print design output input quality audio engineering level build circuit digital electronics,['communication'],"['électronique', 'engineering', 'printer', 'electronic signal', 'radio', 'engineering', 'electronics']",0.6875041212354388,H
2054,disk scsi controller port card floppy speed fast board mode interface bios transfer serial boot,['interface'],"['computer hardware', 'computer', 'computer system', 'computer service']",0.6953689754009247,H
2055,disk memory tape floppy boot error instal swap backup internal upgrade running install access adaptec,['storage'],"['computer', 'computer']",0.6241438388824463,H
2058,cand palestinian israel suck nasa cause west israeli infection astronaut stup anti bank bias degree,['israel'],"['war', 'nasa']",0.4151686429977417,M
2059,kill weapon child fire crime firearm woman carry death police bill criminal city home doctor,['violence'],"['criminial', 'kill', 'crime']",0.718774159749349,H
2061,chip encryption phone public security clipper access message algorithm technology privacy product protect agency secure,['security'],"['privacy', 'security', 'computer', 'technology']",0.7642583101987839,H
2062,crime criminal self indiv public commit defense knife violent firearm kill citizen cause abuse protect,['violence'],"['investigation', 'crime']",0.673258513212204,H
2063,image graphics format user package unix code motif library directory tool object site server comp,['graphics'],"['computer', 'graphic generation', 'graphic design', 'format', 'code']",0.7701783657073975,H
2064,turkish turk genoc soviet turkey russian armenia nazi muslim today ottoman serve population serdar argic,['turkey'],"['turkey', 'nationality', 'muslim']",0.6278576552867889,H
2065,israel land attack peace lebanese adam arab pitching lopez catcher jewish agree defense force civilian,['conflict'],"['attack', 'peace']",0.5378371179103851,M
2067,printer quality byte laser higher component lower loop push cartr network design storage offset scope,['printing'],"['computer', 'printing']",0.7880629897117615,H
2070,argument ence moral keith human saying statement imply conclusion morality definition wrong caltech assume nature,['ethics'],"['literature', 'definition', 'trial']",0.5730038185914358,M
2072,doctor disease patient treatment cand medical blood medicine treat cause yeast physician body infection symptom,[' medicine'],"['disease', 'doctor', 'infection and disease treatment', 'health']",0.7029248625040054,H
2075,country federal house iran civil bosnia force action majority constitution nation minority senate constitutional hallam,['politics'],"['affair', 'politics', 'vote']",0.7497215270996094,H
2078,server resource unix motif directory library application user xterm export client type release contrib terminal,['unix'],"['information technology', 'computer', 'library', 'data', 'technology', 'web program']",0.5217548161745071,M
2081,water cold nuclear marc heat tower cool plant energy cooling nist temperature needle ncsl steam,['cooling'],"['temperature', 'nuclear power', 'temperature', 'environment', 'science', 'nuclear energy', 'energy', 'nuclear power plant']",0.5950357802212238,M
2083,launch entry build project cost development commercial rule market satellite output contest european remark stage,['innovation'],['project'],0.714453935623169,H
2084,mouse robert week processor move fast speed carry comp application chicago graphics anyway music tool,['computer'],['computer'],1.0,VH
2087,insurance texas magazine austin coverage motorola indiana miller rent fault total company owner temple flor,['insurance'],['business'],0.4692041277885437,M
2088,window display screen color server application manager client create default resource visual memory colors running,['visualization'],"['window application', 'computer']",0.6908461451530457,H
2089,left home apartment father mother room door neighbor azerbaijani sumgait woman building beat later crowd,['home'],"['family', 'crowd']",0.6046479344367981,H
2092,appear access henry digex comet orbit phone toronto experience appreciate nasa galileo ghost backup mass,['technology'],['cosmo theory'],0.5605554580688477,M
2093,price board purchase cable plug supply connector deal unit package cheap slot expensive adapter dealer,['electronics'],"['elecronics', 'cable']",0.6958645880222321,H
2099,bible christ matthew word authority scripture human means passage truth always belief saying heaven coming,['scripture'],"['christianity', 'bible', 'bible']",0.8351597189903259,VH
2100,weapon firearm police carry safety auto handgun semi license automatic revolver section fire bill dangerous,['guns'],"['safety', 'weapon']",0.7051126062870026,H
2101,money company spend insurance happy costs cost private fund proposal perry canadian health magazine free,['finance'],"['value of money', 'fund', 'money', 'company', 'wellness wellbeing', 'finance', 'health', 'advertisments']",0.6911590546369553,H
2104,science truth objective absolute frank values knowledge scientific experience value agree theory wrong basis morality,['objectivity'],['science'],0.6376368999481201,H
2105,monitor price board apple port simms sell slot shipping purchase chip adapter plug sony cards,['electronics'],"['computer', 'computer']",0.7852704524993896,H
2106,thousand none mass policy trial border bullet former prison switzerland israeli destruction prisoner building slaughter,['violence'],"['war terminology', 'mass slaughter']",0.6713564991950989,H
2107,european canadian player food north diet canada league compass names hockey rauser corn seizure major,['sports'],['hockey'],0.4226176142692566,M
2108,disk scsi card speed controller port fast board chip modem floppy machine upgrade cable switch,['storage'],"['computer', 'card']",0.6620742380619049,H
2109,entry launch rule build european commercial satellite remark market contest output size canadian contract section,['satellite'],['space'],0.721278965473175,H
2110,test discussion cand ence others uiuc else large ever yeast faith result week belief mike,['discussion'],['test'],0.6911834478378296,H
2111,israeli arab jewish policy israel research center peace intelligence associate subject population border authorities live,['israel-palestine conflict'],['policy'],0.4900769591331482,M
2112,turkish turkey turk armenia greek nazi azeri soviet genoc german henrik pass trade captain close,['genocide'],"['country', 'nationality']",0.4216430187225342,M
2113,drug country nazi child german anti care germany political party jewish society research policy insurance,['politics'],['nazi'],0.4643930494785309,M
2117,israel israeli kill arab country palestinian innocent murder civilian peace human trial killing soldier lebanon,['conflict'],"['israel palestinian conflict', 'international relation']",0.594348669052124,M
2119,scsi controller interface transfer bios devices feature jumper fast standard setting speed card esdi chip,['scsi'],['computer'],0.5080471038818359,M
2120,port price mask monitor package board server build asking offer appreciate nubus sony spirit company,['portfolio'],['supermarket'],0.4826509356498718,M
2121,appreciate info motherboard advance anybody experience test eisa setup seizure upgrade access greatly cmos edge,['computer hardware'],['technology'],0.7458407878875732,H
2124,pres press administration russian working official house russia secretary money package summer congress continue talk,['russia'],['politics of russia'],0.8438447117805481,VH
2125,cwru math comp machine freenet cleveland tony programmer contact vote comment type peter netcom xfree,['computer science'],['program'],0.4328947067260742,M
2128,launch entry build commercial development project rule satellite market european cost output contest remark size,['market'],"['rocket project', 'commercial']",0.5378800928592682,M
2130,israel israeli arab kill peace civilian innocent country palestinian soldier murder lebanon gaza military killing,[' conflict'],"['israeli war', 'palestine', 'kill', 'israelpalestine', 'violence']",0.6166579723358154,H
2131,driver card memory running machine sound anybody tape error instal simms upgrade works cards fine,['computer'],['information technology'],0.773019552230835,H
2132,period boston pittsburgh yankee third york louis mets phillies detroit chicago scorer toronto score save,[' sports'],['location'],0.6698619723320007,H
2133,ground water food wire cause disease patient doctor test medical health light study engine current,['health'],"['medical study', 'water contamination', 'earth']",0.5068690180778503,M
