,task,true,model,model_extracted,true_num,classification_metric
3251,snack healthy tasty excellent lunch healthier satisfy crave fiber something enjoy dip yum terrific world,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3252,snack healthy tasty excellent lunch satisfy healthier crave yum terrific dip late hungry bill junk,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3253,something house huge recently sale anyway we've supermarket website newman's reasonable walmart charge limited pantry,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3254,something house least huge recently sale we've supermarket newman's reasonable higher charge walmart since limited,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3255,something put know sure thought anything nothing end else never stick let could everything turn,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3256,something put know sure thought anything nothing end else never stick let everything turn thing,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3257,something put know sure thought anything nothing end never else stick let everything turn thing,bad,YES TEXT: something put know sure thought anything nothing end never else stick let everything turn thing ,2,-2,1
3258,something put sure thought anything know nothing end else stick let never there's course could,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3259,something put sure thought anything nothing end else stick let everything know turn there's course,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3260,something put sure thought anything nothing end else stick let know everything turn there's course,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3261,something put sure thought anything nothing end everything else stick turn special there's crazy rest,bad,YES TEXT: something put sure thought anything nothing end everything else stick turn special there's crazy rest,2,-2,1
3262,something put thought anything nothing else stick type probably boil opinion end pumpkin there's course,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3263,something put thought anything nothing probably else stick type opinion there's boil end pumpkin sick,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3264,something put thought anything nothing probably else stick type opinion there's boil know pumpkin end,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3265,something put thought anything nothing type else stick there's opinion boil let pumpkin course sick,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3266,something recently sale huge house we've supermarket newman's reasonable least walmart charge higher limited hopefully,bad,YES TEXT: something recently sale huge house we've supermarket newman's reasonable least walmart charge higher,2,-2,1
3267,something thought put anything nothing probably else stick type opinion boil there's know pumpkin sick,bad,YES TEXT: something thought put anything nothing probably else stick type opinion boil there's know pumpkin sick,2,-2,1
3268,son result skin mom gas truffle strength winter fall complete workout grown station consistent suck,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3269,son skin okay gas mom truffle winter strength station since grown english suck slow workout,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3270,son skin okay happen mom gas truffle strength winter complete workout grown station suck delightful,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3271,son skin okay happen mom gas truffle strength winter since workout complete grown station suck,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3272,son skin okay mom gas happen truffle strength winter since workout grown complete station suck,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3273,son skin okay mom gas truffle winter strength station since grown english workout suck slow,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3274,soon font pitt cross unit gordon banks link surrender character skepticism intellect type cadre shameful,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3275,soon pitt gordon banks blood surrender brain skepticism intellect cadre shameful chastity type teenager wash,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3276,soon pitt gordon blood banks brain surrender skepticism intellect cadre shameful chastity wash teenager peace,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3277,soon pitt gordon blood banks brain surrender skepticism intellect cadre shameful chastity wash type teenager,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3278,soon pitt gordon brain blood banks surrender hall skepticism intellect cadre shameful chastity smith wash,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3279,soon unit font pitt cross gordon banks link character surrender skepticism intellect cadre shameful chastity,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3280,soup rice candy pasta thanks noodle service customer vendor tuna gift contact country hol pea,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3281,soup rice pasta noodle candy thanks service customer vendor tuna contact country hol pea bubble,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3282,south george island secret military ship british employer jake york nuclear bony rockefeller naval plan,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3283,south george island secret military ship british jake employer bony nuclear rockefeller york naval plan,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3284,south george island secret ship employer jake military british nuclear bony rockefeller naval york plan,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3285,south george island secret ship military british jake employer bony rockefeller nuclear york naval plan,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3286,south george island ship military secret british jake employer bony rockefeller nuclear york naval plan,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3287,south island secret jake ship military british employer nuclear bony rockefeller naval york plan arrest,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3288,south island secret ship jake military employer british nuclear bony rockefeller york naval plan arrest,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3289,south island secret ship rutgers nuclear military begin british kaldis rockefeller plan naval easter georgia,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3290,south island ship secret military rutgers british newspaper nuclear kaldis rockefeller plan naval easter sport,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3291,south island ship secret military rutgers british newspaper nuclear kaldis rockefeller sport plan naval easter,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3292,south island ship secret military rutgers british nuclear newspaper kaldis rockefeller naval easter plan installation,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3293,south island ship secret military rutgers british nuclear newspaper kaldis rockefeller naval plan easter installation,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3294,south island ship secret military rutgers british nuclear newspaper kaldis rockefeller naval plan easter sport,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3295,south island ship secret military rutgers nuclear british kaldis rockefeller begin naval easter plan newspaper,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3296,south massacre begin father island russian secret kaldis rockefeller plan rutgers force nuclear naval attack,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3297,south secret island jake nuclear bony rockefeller british employer york george ship attack occupy mass,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3298,south secret island jake nuclear bony rockefeller british employer york ship george attack occupy mass,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3299,south ship island secret british newspaper rutgers nuclear military sport kaldis rockefeller naval easter plan,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3300,south ship island secret british rutgers newspaper military nuclear sport kaldis rockefeller naval plan easter,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3301,speed bike apple turn mouse fast simms mile driver tire brake machine disk wheel card,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3302,spend gary money country costs market health care america columbia company ucsc private perry canadian,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3303,splenda sugar sucralose canin maltodextrin bottle chicken royal duck diabetic lose granulate safer packet new,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3304,star caffeine child sometimes five hop office gelatin calm help program terrific golden heck carbonate,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3305,star caffeine sometimes child five hop office gelatin calm program terrific golden heck carbonate joint,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3306,star corn potato reason veggie often salty kettle rating garden addictive carrot rate sesame earth's,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3307,star corn reason potato often four saw five veggie rating yellow kettle rate salty general,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3308,star corn reason potato salty often five veggie main rating kettle extract rate general carrot,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3309,star fruit especially juice orange mind soda con instant substitute espresso five raspberry decent total,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3310,star fruit pretty juice gift orange mind soda instant espresso five substitute raspberry decent especially,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3311,star fruit pretty juice gift orange mind soda instant five espresso substitute raspberry decent especially,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3312,star fruit pretty juice gift orange mind soda instant five espresso substitute raspberry decent via,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3313,star fruit pretty juice gift orange soda mind instant espresso raspberry decent five especially substitute,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3314,star fruit pretty juice gift orange soda mind instant espresso raspberry five decent substitute especially,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3315,star fruit pretty juice orange gift soda mind instant espresso raspberry five decent especially substitute,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3316,star potato corn often salty veggie reason kettle addictive garden rating carrot trap earth's sesame,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3317,star potato corn salty often veggie reason kettle addictive rating garden trap sesame saw carrot,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3318,star pretty fruit juice cut orange mind soda instant espresso exactly raspberry decent five substitute,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3319,star sometimes caffeine hop five child office gelatin calm program terrific golden heck joint carbonate,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3320,star sometimes caffeine hop five child office gelatin program terrific golden joint heck carbonate neighbor,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3321,star sometimes caffeine hop five child office gelatin terrific program calm golden heck joint carbonate,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3322,station cramer clayton tool uunet mine phone optilink option free module consent plot design service,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3323,station cramer uunet mine clayton option optilink consent service phone relations homosexual oracle pyram mutual,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3324,steve copy thor electronics libertarian steveh hendricks fail tamu measure eliminate regulation limited protection free,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3325,steve copy thor electronics libertarian steveh measure hendricks tamu fail bell regulation limited protection eliminate,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3326,steve libertarian thor vice steveh blow hendricks dream beauchaine bobbe sink eliminate regulation rally fail,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3327,steve thor libertarian vice steveh benefit hendricks blow smith cell beauchaine bobbe uucp fail regulation,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3328,steve thor libertarian vice uucp steveh benefit cell hendricks beauchaine bobbe blow fail smith regulation,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3329,steve thor vice libertarian print uucp steveh cell benefit hendricks beauchaine bobbe blow fail regulation,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3330,steve thor vice libertarian print uucp steveh cell benefit hendricks beauchaine bobbe blow regulation fail,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3331,steve thor vice libertarian uucp steveh cell benefit hendricks beauchaine bobbe print blow fail regulation,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3332,stratus modem port serial company bill batf packet block news talk connect baud fire clinton,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3333,strong highly cherry twice stronger slight sick think chamomile san mostly clam although people pricing,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3334,strong highly flavorful twice cherry stronger slight wake san chamomile clam pricing weaker shake bay,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3335,strong highly prefer cherry replacement stronger there's slight intense subtle create kona san chamomile although,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3336,strong highly prefer cherry stronger replacement intense slight there's chamomile san kona create weak clam,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3337,strong highly prefer cherry stronger replacement intense slight there's chamomile san kona weak people clam,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3338,strong highly prefer cherry stronger replacement intense slight there's create san chamomile kona subtle weak,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3339,strong highly prefer cherry stronger replacement intense slight there's create subtle kona san chamomile anyone,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3340,strong highly prefer there's cherry replacement stronger subtle slight intense create although instead mostly san,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3341,strong highly prefer there's cherry replacement stronger subtle slight mostly intense create wake pleasant san,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3342,strong highly twice cherry mostly stronger produce sick slight chamomile san pricing clam weaker bay,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3343,strong highly twice cherry stronger sick slight mostly chamomile san clam wake pricing weaker shake,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3344,strong highly twice cherry stronger sick slight mostly think chamomile san although clam pricing bay,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3345,strong highly twice cherry stronger slight sick mostly think chamomile san although clam pricing people,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3346,strong highly twice cherry stronger slight sick think chamomile mostly san although clam people pricing,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3347,strong highly twice cherry stronger slight sick think chamomile san mostly although clam people pricing,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3348,strong prefer bold medium cherry ginger stronger orange kona chamomile bitterness intense wake cola slight,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3349,strong prefer bold medium ginger cherry stronger orange kona chamomile wake slight cola intense bitterness,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3350,strong prefer bold orange ginger medium people weak shake cherry stronger subtle intense bitterness slight,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3351,strong prefer bold orange ginger medium shake weak cherry replacement stronger subtle bitterness intense wake,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3352,strong prefer bold orange ginger medium shake weak cherry stronger subtle intense bitterness slight twice,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3353,strong prefer bold orange ginger medium shake weak cherry stronger subtle people intense bitterness slight,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3354,strong prefer bold orange ginger people medium weak shake cherry stronger subtle bitterness intense slight,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3355,strong prefer bold orange ginger people medium weak shake cherry stronger subtle bitterness intense think,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3356,strong prefer bold orange ginger people medium weak shake cherry stronger subtle bitterness think intense,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3357,strong prefer bold people orange ginger medium weak shake cherry mostly twice stronger subtle bitterness,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3358,strong prefer people bold orange ginger medium weak cherry shake twice stronger subtle bitterness still,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3359,strong prefer people bold orange ginger medium weak shake cherry stronger twice subtle bitterness still,bad,YES TEXT: strong prefer people bold orange ginger medium weak shake cherry stronger twice subtle bitterness still ,2,-2,1
3360,stuff coconut amaze cream ice must tell cannot told spread wow everyday admit share absolute,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3361,stuff coconut case health tell difference believe cannot benefit notice care horrible told pure far,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3362,stuff coconut case health tell difference believe cannot notice benefit please care fact pure horrible,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3363,stuff coconut case health tell difference cannot believe benefit notice horrible care told pure far,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3364,stuff coconut case health tell difference cannot believe far benefit notice care pure horrible told,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3365,stuff coconut case health tell difference please benefit weight immediately lose realize process cause care,bad,"NO [INST]You are the assistant for text classification. You will receive a TEXT, and",-2,-2,0
3366,stuff coconut case health tell weight difference please benefit immediately lose realize cause process formula,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3367,stuff coconut case health weight tell difference please benefit con include lose immediately cause realize,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3368,stuff coconut cream ice cannot tell benefit everyday wow told health jelly amaze face pomegranate,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3369,stuff coconut cream ice health cannot tell benefit told wow everyday jelly must admit pomegranate,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3370,stuff coconut cream ice tell cannot told pure wow everyday face bpa jelly pomegranate absolute,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3371,stuff coconut difference benefit tell face everyday wow told cannot health cappuccino munch notice help,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3372,stuff coconut difference tell benefit told cannot face everyday wow health cappuccino improve munch notice,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3373,stuff coconut difference tell benefit told face everyday wow cannot health cappuccino munch improve notice,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3374,stuff coconut far health tell difference cannot benefit believe please pure realize horrible many face,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3375,stuff coconut health tell believe difference cannot care please notice benefit fact pure horrible case,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3376,stuff coconut health tell difference please cannot benefit weight believe lose immediately friend notice realize,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3377,stuff coconut tell difference cannot told benefit face wow everyday improve munch admit skin pure,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3378,stuff coconut tell difference cannot told benefit face wow everyday improve pure skin munch admit,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3379,stuff coconut tell difference cannot told face wow everyday pure improve benefit skin munch comparison,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3380,stuff coconut tell difference cannot told face wow everyday pure improve munch dad admit erably,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3381,stuff cream ice bpa jelly face benefit cannot told woman wow poor class munch pregnancy,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3382,stuff far coconut friend health tell difference cannot please believe benefit pure realize horrible share,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3383,stuff far coconut health tell difference believe cannot please benefit pure realize many horrible fact,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3384,stuff save hand market wife subscribe drop addict today square enough delighted dad grove haribo,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3385,stuff save hand market wife subscribe today drop addict square delighted dad grove skeptical we'll,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3386,stuff save hand market wife subscribe today drop addict square delighted dad we'll grove skeptical,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3387,stuff save hand wife subscribe market drop addict today enough square delighted dad grove haribo,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3388,stup live maybe somebody mouse helmet stuff andy remember folks getting guess else carry safety,bad,YES TEXT: the the the the the the the the the the the the the the the the,2,-2,1
3389,stup live maybe somebody stuff helmet mouse andy folks remember getting guess else carry pretty,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3390,stup maybe live somebody stuff folks helmet pretty else guess remember anyway getting andy love,bad,YES TEXT: i am a student at the university of california at berkeley. i am a,2,-2,1
3391,stup newsreader listen phone walker intercon amanda wait distribution hell cheap next ohio easy talk,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3392,stup newsreader phone listen wait walker intercon amanda distribution cheap next talk easy traffic corporation,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3393,stup newsreader phone wait listen walker intercon amanda cheap distribution talk traffic next corporation easy,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3394,stup newsreader walker intercon listen amanda hell phone distribution wait ohio next cheap easy money,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3395,suck west bank thought agree joke carry stup fake cause inhabitant cover tire ling land,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3396,sure sauce serve meal bowl soy dish content consistency thick dinner simple cooked sprinkle restaurant,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3397,sure they're that's couple whole maybe part mine ate open someone pouch share con pretzel,bad,YES TEXT: sure they're that's couple whole maybe part mine ate open someone pouch share con,2,-2,1
3398,sure they're that's couple whole part mine ate maybe someone open pouch share con pretzel,bad,YES TEXT: sure they're that's couple whole part mine ate maybe someone open pouch share con,2,-2,1
3399,sure whole that's they're couple ate mine someone pouch return share unless pretzel wow school,bad,YES TEXT: sure whole that's they're couple ate mine someone pouch return share unless pretzel,2,-2,1
3400,sure whole that's they're maybe couple part mine ate someone pouch discover share unless con,bad,YES TEXT: sure whole that's they're maybe couple part mine ate someone pouch discover share unless,2,-2,1
3401,sweet bar crunchy granola crunch yogurt combination raisin flake almond cranberry nutritious overly tooth sugary,good,YES TEXT: sweet bar crunchy granola crunch yogurt combination raisin flake almond cranberry nutritious,2,2,1
3402,sweet bar crunchy granola crunch yogurt combination raisin flake overly almond cranberry nutritious sugary tooth,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3403,sweet bar crunchy granola crunch yogurt combination raisin flake overly almond cranberry nutritious tooth sugary,good,YES TEXT: sweet bar crunchy granola crunch yogurt combination raisin flake overly almond cranberry,2,2,1
3404,sweet bar crunchy granola crunch yogurt combination raisin flake overly almond nutritious cranberry sugary tooth,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3405,sweet bar crunchy granola crunch yogurt raisin combination flake snack cereal almond cranberry nutritious tooth,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3406,sweet bar crunchy granola crunch yogurt raisin combination snack flake cereal almond cranberry nutritious tooth,good,YES TEXT: sweet bar crunchy granola crunch yogurt raisin combination snack flake cereal almond cran,2,2,1
3407,sweet bar crunchy granola yogurt raisin flake cranberry nutritious overly tooth blueberry bran cluster wafer,bad,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,-2,1
3408,sweet bar milk cereal texture yummy cinnamon granola kind strawberry crunchy soft blueberry crunch whole,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3409,sweet bar milk cereal texture yummy cinnamon granola strawberry crunchy soft blueberry kind almond yogurt,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3410,sweet bar milk cereal texture yummy cinnamon kind granola strawberry soft crunchy blueberry crunch whole,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3411,sweet bar milk cereal texture yummy kind cinnamon granola strawberry chewy soft whole crunch blueberry,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3412,sweet bar perfect milk fruit texture granola yummy crunchy cinnamon blueberry strawberry yogurt flake soft,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3413,sweet bar perfect milk fruit texture yummy granola cinnamon crunchy blueberry strawberry yogurt flake tart,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3414,sweet bar perfect milk texture yummy soft cinnamon plain granola strawberry yogurt blueberry combination addict,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3415,sweet delicious bar milk cereal texture fruit nut definitely perfect yummy almond cinnamon oatmeal fill,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3416,sweet delicious bar milk cereal texture nut almond yummy cinnamon fill granola strawberry chewy caramel,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3417,sweet delicious bar milk cereal texture nut almond yummy cinnamon fill oatmeal cocoa granola strawberry,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3418,sweet delicious bar milk cereal texture nut almond yummy cinnamon fill oatmeal granola strawberry chewy,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3419,sweet delicious bar milk cereal texture nut almond yummy cinnamon granola fill strawberry chewy caramel,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3420,sweet delicious bar milk cereal texture nut almond yummy cinnamon oatmeal fill granola chewy caramel,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3421,sweet delicious bar milk cereal texture nut almond yummy cinnamon oatmeal fill granola strawberry chewy,good,"YES s>[INST]You are the assistant for text classification. You will receive a TEXT,",2,2,1
3422,sweet delicious bar milk cereal texture nut almond yummy fill cinnamon oatmeal granola strawberry breakfast,good,YES TEXT: sweet delicious bar milk cereal texture nut almond yummy fill cinnamon oatmeal granola strawberry,2,2,1
3423,sweet delicious bar milk cereal texture nut fruit definitely perfect yummy almond cinnamon fill oatmeal,good,YES TEXT: sweet delicious bar milk cereal texture nut fruit definitely perfect yummy almond cinnamon fill oatmeal,2,2,1
3424,sweet delicious bar milk cereal texture nut yummy almond fill cinnamon oatmeal definitely granola strawberry,good,YES TEXT: sweet delicious bar milk cereal texture nut yummy almond fill cinnamon oatmeal definitely granola,2,2,1
