,text,true,model
2925,religion religious utexas follow woman islam muslim evil discus bobby christianity human ccwf truth thought,good,rather_good
2926,religion utexas religious follow woman islam muslim discus evil bobby truth ccwf human rochester heart,rather_bad,rather_good
2927,remember andrew face reading dave reduce risc instruction duke intel instructions icon clone dear powerbook,bad,rather_good
2928,remember andrew face reading risc reduce instruction duke intel instructions clone dave dear powerbook architecture,rather_bad,rather_good
2929,remember duke risc reduce intel instruction face andrew road reading cica clone architecture instructions address,bad,rather_good
2930,request address militia amendment bear send arms constitution shall mailing organize regulate expo free receive,good,rather_good
2931,request address militia amendment bear send arms constitution shall mailing organize regulate free expo sentence,good,rather_good
2932,request address militia bear amendment send arms constitution shall mailing organize regulate receive expo free,bad,rather_good
2933,request address send bear militia amendment constitution arms receive shall mailing free organize regulate expo,rather_bad,rather_good
2934,request amendment militia bear shall constitution arms mailing regulate organize send free liberty standing infringe,bad,rather_good
2935,request amendment militia bear shall constitution arms mailing send regulate organize liberty standing free infringe,bad,rather_good
2936,request militia amendment arms bear address constitution send shall regulate organize free sentence receive form,bad,rather_good
2937,request militia amendment bear address arms constitution send shall receive organize regulate free mailing sentence,bad,rather_good
2938,request militia amendment bear arms address constitution send shall organize regulate free mailing sentence receive,bad,rather_good
2939,request militia amendment bear arms constitution send shall address regulate organize sentence free mailing infringe,bad,rather_good
2940,request militia amendment bear arms constitution shall send mailing address regulate organize expo free sentence,rather_bad,rather_good
2941,research center april health national medical washington report institute cancer department among page virginia child,good,rather_good
2942,research center april medical health national report nasa washington cancer institute virginia page among disease,bad,rather_good
2943,research center april medical health national report washington institute cancer nasa disease virginia page child,rather_good,rather_good
2944,research center april washington national health medical report institute department cancer among page child virginia,good,rather_good
2945,research center internet phone office email virginia institute north national computing department technology film organization,bad,rather_good
2946,research center internet phone office virginia email north computing institute national film nasa cray contact,bad,rather_good
2947,research center nasa april medical health national report cancer virginia washington page institute volume among,good,rather_good
2948,research center nasa medical april health report national cancer virginia page volume washington newsletter office,good,rather_good
2949,research center washington april national health report institute medical department among page child virginia office,good,rather_good
2950,research center washington april national health report medical institute department among page child virginia office,good,rather_good
2951,research center washington april national report health institute medical department among child page virginia study,good,rather_good
2952,research center washington april national report institute health medical department among virginia page child study,good,rather_good
2953,research design cost market technology project small development launch radio engineering institute quality center station,bad,rather_good
2954,research phone center organization technology office institute department national email engineering conference contact computing virginia,good,rather_good
2955,research technology project cost radio design station development build engineering phone science commercial market center,good,rather_good
2956,research technology radio cost project design station engineering development build center science launch institute market,good,rather_good
2957,research technology radio cost project design station engineering development build science center launch market institute,good,rather_good
2958,research technology radio cost project station design engineering development center science launch build national institute,good,rather_good
3005,risc week driver instruction spacecraft picture large adaptec mode next orbit cause memory blah rose,good,rather_bad
3006,risc week picture large instruction adaptec rose spacecraft blah reduce timer gain cause memory architecture,bad,rather_good
3017,robert carry fast speed week weapon chicago application processor anyway move mouse tool distribution powerpc,bad,rather_good
3018,robert chicago carry speed week fast processor info anyway weapon member jason wait powerpc away,bad,rather_bad
3019,robert chicago jason education pretty univ remember somebody anymore info weird shaft everybody member love,bad,rather_good
3020,robert chicago jason info education member pretty uchicago anyway fast univ week remember veal weird,bad,rather_bad
3021,robert chicago jason pretty education univ somebody remember anymore everybody weird shaft laugh love info,bad,rather_good
3022,rule entry test output define section return check size count build author remark larry open,bad,rather_good
3023,rule entry test output define section return size check count build author larry remark open,rather_bad,rather_good
3024,rule entry test output define section size check count return build author remark larry open,bad,rather_good
3025,rutgers kaldis child koresh easter michael radio homosexual ence trial witness georgia germany theodore covington,bad,rather_good
3026,ryan story stephen wave canada indiana smoke ottawa mike danny funny udel guess result gibson,bad,rather_good
3027,ryan wave story stephen indiana guess ottawa smoke danny coming canada mike udel previous gibson,bad,rather_good
3028,ryan wave story stephen indiana ottawa smoke guess canada danny mike coming udel funny gibson,bad,rather_good
3030,sale monitor offer copy beck andre sell price dresden looking sequence machine distribution upgrade running,good,rather_good
3031,sale offer sell condition price asking copy brand title distribution sequence andre beck utility upgrade,good,rather_good
3042,saturn liar nasa fool crazy dealer gsfc lunatic columbia wrong caltech price advertising billboard lawrence,rather_bad,rather_bad
3043,saturn liar nasa fool crazy dealer lunatic natural wrong gsfc caltech columbia price advertising billboard,bad,rather_good
3044,saturn liar nasa natural crazy fool dealer wrong lunatic canon caltech price columbia gsfc honda,bad,rather_bad
3045,saturn liar nasa wrong canon moral natural lunatic crazy away price morality dealer bible fool,bad,rather_bad
3046,saturn nasa liar fool crazy dealer gsfc lunatic columbia lawrence advertising dealy billboard marketing price,bad,rather_good
3096,science dseg current result skndiv pyron several driver else three scsi public mark window distribution,rather_bad,rather_good
3097,science dseg pyron scientific skndiv result hypothesis current food mark else experiment rational process surprise,good,rather_good
3098,science dseg scientific result hypothesis experiment theory pyron current gene skndiv rational process pilot organization,good,rather_good
3099,science dseg scientific result hypothesis pyron experiment theory skndiv rational process lady organization current surprise,good,rather_good
3100,science encryption orbit pres nasa thought maybe result standard earth hand clinton disk probe distribution,rather_bad,rather_good
3101,science holland cult compass study tempest investigation methodology nixon psychology department star left colostate scientific,good,rather_good
3102,science holland probe study earth orbit mission cult clinton lunar methodology scientific star pres tempest,good,rather_good
3103,science moral objective morality theory result keith scientific frank animal study values whether wrong natural,good,rather_good
3104,science moral objective study morality disease result theory doctor natural scientific food animal values frank,good,rather_good
3105,science moral objective theory morality keith result scientific frank animal values wrong whether study natural,good,rather_good
3106,science moral study objective morality result theory scientific animal natural values frank disease food keith,rather_bad,rather_good
3107,science objective frank values morality truth scientific value result wrong word basis body scientist explain,rather_bad,rather_good
3108,science objective frank values truth scientific morality absolute result value basis knowledge wrong reality scientist,good,rather_good
3109,science orbit probe mission lunar earth holland clinton study pres cult scientific nasa mars hand,rather_good,rather_good
3110,science result moral objective frank wrong keith morality knowledge certain scientific agree whether thinking values,bad,rather_good
3111,science scientific dseg theory experiment result hypothesis lady pyron rational organization skndiv process scientist russell,rather_good,rather_good
3112,science scientific theory dseg experiment result lady scientist hypothesis methodology rational russell study organization pyron,good,rather_good
3113,science scientific theory dseg experiment result lady scientist hypothesis rational russell organization pyron process research,good,rather_good
3114,science theory scientific knowledge process rochester experiment scientist dseg result study psychology methodology fred test,good,rather_good
3115,science theory scientific knowledge process rochester experiment scientist dseg result study psychology methodology russell discover,good,rather_good
3116,science theory scientific knowledge process rochester experiment scientist dseg result study psychology methodology test russell,good,rather_good
3117,science theory scientific knowledge rochester experiment result dseg scientist process study methodology lady method hypothesis,good,rather_good
3118,science theory scientific knowledge rochester experiment result process dseg scientist study psychology gene lady methodology,good,rather_good
3119,science theory scientific rochester experiment dseg result knowledge scientist process lady study hypothesis gene methodology,good,rather_good
3120,science theory scientific rochester experiment result dseg knowledge scientist process lady gene study hypothesis research,good,rather_good
3121,science theory scientific scientist experiment dseg study result knowledge methodology psychology hypothesis lady russell discover,good,rather_good
3122,science theory scientific scientist experiment knowledge dseg study result psychology methodology discover hypothesis lady process,good,rather_good
3123,science theory scientific study experiment dseg scientist result methodology hypothesis knowledge psychology lady russell rational,rather_good,rather_good
3124,science truth absolute objective frank values knowledge scientific agree experience value theory wrong understanding basis,good,rather_good
3125,science truth objective absolute frank values knowledge scientific experience value agree theory wrong basis morality,good,rather_good
3126,science truth objective absolute frank values knowledge scientific theory value experience agree wrong basis understanding,good,rather_good
3127,science truth objective absolute frank values scientific knowledge value experience basis wrong theory agree morality,good,rather_good
3128,scott jeff phil dollar corp rich screw alot curve reliable curious heavy pound track income,bad,rather_good
3129,scsi bike firearm code child font death distribution thought tape type allow smith carry matter,bad,rather_good
3130,scsi controller disk card interface bios fast feature transfer speed jumper floppy board port rate,good,rather_good
3131,scsi controller disk card interface speed transfer fast feature bios mode port floppy jumper rate,good,rather_good
3132,scsi controller disk monitor sound driver price email attack anybody others else chip original machine,bad,rather_good
3133,scsi controller fast interface bios speed card transfer disk jumper feature pope mode standard devices,bad,rather_good
3134,scsi controller fast interface speed bios transfer card disk jumper feature pope standard mode devices,good,rather_good
3135,scsi controller fast interface speed bios transfer card jumper disk feature pope mode standard devices,bad,rather_good
3136,scsi controller fast interface speed bios transfer card jumper feature disk pope mode standard devices,good,rather_good
3137,scsi controller fast interface speed transfer bios jumper card feature mode standard disk devices pope,good,rather_good
3138,scsi controller fast interface transfer bios speed card jumper disk feature standard devices mode pope,bad,rather_bad
3139,scsi controller fast interface transfer bios speed jumper card feature devices mode standard disk pope,rather_good,rather_good
3140,scsi controller interface disk card fast bios transfer speed feature jumper devices floppy chip board,rather_good,rather_good
3141,scsi controller interface disk fast card bios transfer feature speed jumper devices floppy chip board,good,rather_good
3142,scsi controller interface disk transfer bios fast card feature speed devices jumper chip floppy standard,good,rather_good
3143,scsi controller interface transfer bios devices feature jumper fast standard setting speed card esdi chip,bad,rather_good
3144,scsi controller interface transfer bios devices jumper feature fast standard card setting speed disk esdi,good,rather_good
3145,scsi controller interface transfer bios devices jumper feature fast standard card setting speed esdi disk,bad,rather_good
3146,scsi controller interface transfer bios disk devices jumper card feature fast standard speed setting chip,bad,rather_good
3147,scsi controller interface transfer bios disk fast card feature devices jumper speed chip standard floppy,good,rather_good
3148,scsi controller interface transfer bios disk feature devices jumper card fast setting speed floppy chip,good,rather_good
3149,scsi controller interface transfer disk bios feature devices card jumper fast speed setting floppy standard,good,rather_good
3150,scsi controller interface transfer disk bios feature devices card jumper fast speed setting standard floppy,good,rather_good
3151,scsi disk controller card floppy port fast speed interface transfer bios board mode jumper feature,good,rather_good
3152,scsi disk controller cause driver error tape adaptec memory floppy graphics works research fast free,good,rather_good
3153,scsi disk controller image speed fast card mode floppy standard board interface switch transfer signal,rather_bad,rather_good
3154,scsi disk controller port card floppy fast speed interface board bios transfer mode devices standard,good,rather_good
3155,scsi fast model season thought hell view ever comment player anyway looking type light address,bad,rather_good
3156,scsi hell lost model season anyway andrew ever range disclaimer thought james view init address,rather_bad,rather_bad
3157,scsi monitor gainey nick keyboard attack timer sound military colors controller price apple always week,bad,rather_good
3158,scsi religion card nothing able agree fast truth build phone become address require woman follow,bad,rather_bad
3160,season hockey goal player league playoff leaf flyer penalty next puck division coach draft montreal,good,rather_good
3161,season hockey player league goal playoff leaf flyer penalty next puck shot coach draft division,good,rather_good
3162,season hockey player league goal playoff leaf penalty flyer next shot puck pick draft coach,good,rather_good
3170,semi auto firearm weapon safety police revolver house self action clipper handgun rifle license bill,good,rather_good
3171,send address email news request internet message copy usenet receive militia mailing newsgroup discussion free,good,rather_good
3172,send address email news request message internet copy usenet receive newsgroup mailing militia discussion service,good,rather_good
3173,send address email request news internet message copy usenet receive militia mailing discussion newsgroup free,good,rather_good
3174,send address request copy internet email usenet message militia mailing receive bear free discussion amendment,good,rather_good
3175,send address request copy usenet internet militia mailing email receive bear message free amendment arms,good,rather_good
3176,send address request email copy internet message usenet news militia receive mailing discussion bear newsgroup,good,rather_good
3177,send address request receive bear militia free amendment shall arms constitution mailing organize sent regulate,bad,rather_good
3178,send address request receive militia bear amendment mailing arms shall constitution organize regulate free expo,bad,rather_good
3179,send request address militia mailing usenet internet copy bear receive free amendment arms uunet user,good,rather_good
3181,server application motif window resource client xterm manager display default string patch xlib running type,bad,rather_good
3182,server motif application user resource client unix xterm export subject contrib running patch release type,bad,rather_good
3183,server resource unix motif directory library application user xterm export client type release contrib terminal,good,rather_good
3194,signal helmet audio input switch level relay receiver circuit noise build output paint meet size,good,rather_good
3195,signal switch helmet audio input level radio local receiver relay noise output circuit build paint,good,rather_good
3196,signal switch helmet audio input level radio receiver local relay noise output circuit paint build,good,rather_good
3197,signal switch helmet audio input level radio receiver relay local noise paint output circuit build,good,rather_good
3198,simms apple drug record math simm access colorado news message free mark cigarette chips ripem,bad,rather_bad
3199,simms apple drug record simm access math free news mark colorado allow price memory message,bad,rather_good
3274,soon font pitt cross unit gordon banks link surrender character skepticism intellect type cadre shameful,bad,rather_bad
3275,soon pitt gordon banks blood surrender brain skepticism intellect cadre shameful chastity type teenager wash,rather_bad,rather_good
3276,soon pitt gordon blood banks brain surrender skepticism intellect cadre shameful chastity wash teenager peace,bad,rather_good
3277,soon pitt gordon blood banks brain surrender skepticism intellect cadre shameful chastity wash type teenager,bad,rather_good
3278,soon pitt gordon brain blood banks surrender hall skepticism intellect cadre shameful chastity smith wash,bad,rather_bad
3279,soon unit font pitt cross gordon banks link character surrender skepticism intellect cadre shameful chastity,bad,rather_bad
3282,south george island secret military ship british employer jake york nuclear bony rockefeller naval plan,bad,rather_good
3283,south george island secret military ship british jake employer bony nuclear rockefeller york naval plan,bad,rather_good
3284,south george island secret ship employer jake military british nuclear bony rockefeller naval york plan,bad,rather_good
3285,south george island secret ship military british jake employer bony rockefeller nuclear york naval plan,bad,rather_good
3286,south george island ship military secret british jake employer bony rockefeller nuclear york naval plan,bad,rather_good
3287,south island secret jake ship military british employer nuclear bony rockefeller naval york plan arrest,bad,rather_good
3288,south island secret ship jake military employer british nuclear bony rockefeller york naval plan arrest,bad,rather_good
3289,south island secret ship rutgers nuclear military begin british kaldis rockefeller plan naval easter georgia,rather_bad,rather_good
3290,south island ship secret military rutgers british newspaper nuclear kaldis rockefeller plan naval easter sport,rather_bad,rather_good
3291,south island ship secret military rutgers british newspaper nuclear kaldis rockefeller sport plan naval easter,bad,rather_good
3292,south island ship secret military rutgers british nuclear newspaper kaldis rockefeller naval easter plan installation,rather_bad,rather_good
3293,south island ship secret military rutgers british nuclear newspaper kaldis rockefeller naval plan easter installation,rather_good,rather_good
3294,south island ship secret military rutgers british nuclear newspaper kaldis rockefeller naval plan easter sport,bad,rather_good
3295,south island ship secret military rutgers nuclear british kaldis rockefeller begin naval easter plan newspaper,rather_bad,rather_good
3296,south massacre begin father island russian secret kaldis rockefeller plan rutgers force nuclear naval attack,rather_bad,rather_bad
3297,south secret island jake nuclear bony rockefeller british employer york george ship attack occupy mass,bad,rather_bad
3298,south secret island jake nuclear bony rockefeller british employer york ship george attack occupy mass,bad,rather_bad
3299,south ship island secret british newspaper rutgers nuclear military sport kaldis rockefeller naval easter plan,bad,rather_good
3300,south ship island secret british rutgers newspaper military nuclear sport kaldis rockefeller naval plan easter,bad,rather_good
3301,speed bike apple turn mouse fast simms mile driver tire brake machine disk wheel card,bad,rather_good
3302,spend gary money country costs market health care america columbia company ucsc private perry canadian,bad,rather_good
3322,station cramer clayton tool uunet mine phone optilink option free module consent plot design service,bad,rather_good
3323,station cramer uunet mine clayton option optilink consent service phone relations homosexual oracle pyram mutual,bad,rather_good
3324,steve copy thor electronics libertarian steveh hendricks fail tamu measure eliminate regulation limited protection free,bad,rather_good
3325,steve copy thor electronics libertarian steveh measure hendricks tamu fail bell regulation limited protection eliminate,bad,rather_bad
3326,steve libertarian thor vice steveh blow hendricks dream beauchaine bobbe sink eliminate regulation rally fail,bad,rather_bad
3327,steve thor libertarian vice steveh benefit hendricks blow smith cell beauchaine bobbe uucp fail regulation,bad,rather_bad
3328,steve thor libertarian vice uucp steveh benefit cell hendricks beauchaine bobbe blow fail smith regulation,bad,rather_good
3329,steve thor vice libertarian print uucp steveh cell benefit hendricks beauchaine bobbe blow fail regulation,bad,rather_bad
3330,steve thor vice libertarian print uucp steveh cell benefit hendricks beauchaine bobbe blow regulation fail,bad,rather_bad
3331,steve thor vice libertarian uucp steveh cell benefit hendricks beauchaine bobbe print blow fail regulation,bad,rather_bad
3332,stratus modem port serial company bill batf packet block news talk connect baud fire clinton,bad,rather_good
3388,stup live maybe somebody mouse helmet stuff andy remember folks getting guess else carry safety,bad,rather_good
3389,stup live maybe somebody stuff helmet mouse andy folks remember getting guess else carry pretty,bad,rather_good
3390,stup maybe live somebody stuff folks helmet pretty else guess remember anyway getting andy love,bad,rather_good
3391,stup newsreader listen phone walker intercon amanda wait distribution hell cheap next ohio easy talk,bad,rather_good
3392,stup newsreader phone listen wait walker intercon amanda distribution cheap next talk easy traffic corporation,bad,rather_good
3393,stup newsreader phone wait listen walker intercon amanda cheap distribution talk traffic next corporation easy,bad,rather_good
3394,stup newsreader walker intercon listen amanda hell phone distribution wait ohio next cheap easy money,bad,rather_good
3395,suck west bank thought agree joke carry stup fake cause inhabitant cover tire ling land,bad,rather_good
3431,switch input signal audio circuit helmet level output voltage noise build relay receiver plastic frequency,good,rather_good
3432,switch input signal audio circuit helmet output level voltage build radio relay receiver noise frequency,good,rather_good
3433,switch radio signal input audio helmet level output receiver local noise relay circuit east paint,good,rather_bad
3434,switch signal helmet audio input radio level output receiver local relay noise circuit paint build,good,rather_good
3435,switch signal radio audio input helmet level output receiver local noise relay circuit paint east,good,rather_bad
3436,switch signal radio input audio helmet level output local receiver noise relay circuit build east,good,rather_good
3445,tank attack buffalo ncsu brad limbaugh dean fire hawk fight defend curtis shit adobe jackson,bad,rather_bad
3446,tank buffalo ncsu brad limbaugh fire liberal fight hawk dean attack defend shit curtis adobe,bad,rather_bad
3447,tank fire buffalo ncsu limbaugh brad fight attack defend hawk liberal shit away curtis adobe,bad,rather_bad
3448,tank medium ticket hitler buffalo ncsu fire limbaugh dean brad nazi black electric white irvine,bad,rather_bad
3449,tank ticket hitler medium attack buffalo fire ncsu brad limbaugh white away black dean irvine,bad,rather_bad
3453,technology project research cost design radio contact development station satellite phone build email looking package,good,rather_good
3454,technology project station development market product services billion commercial cost launch georgia management research produce,good,rather_good
3455,technology project station development market product services research billion commercial cost management remote produce byte,good,rather_good
3456,test discussion cand ence others uiuc else large ever yeast faith result week belief mike,bad,rather_good
3457,test ever else discussion ence mike others large result address week belief mark nasa important,bad,rather_good
3500,thor vice jake george informatik fail libertarian steve employer bony hamburg replace steveh hendricks carter,bad,rather_bad
3501,thor vice jake informatik fail george steve libertarian bony hamburg employer replace steveh print carter,bad,rather_bad
3502,thor vice jake informatik fail steve print bony george libertarian hamburg employer steveh replace cell,bad,rather_bad
3511,thousand none mass policy trial border bullet former prison switzerland israeli destruction prisoner building slaughter,bad,rather_bad
3512,tool station option cramer uunet clayton optilink consent module orientation relations micro store preferably pyram,bad,rather_bad
3516,trade berkeley andy names rick tyre prince business uucp seattle division stop else custom forsale,rather_bad,rather_good
3517,trade berkeley andy names rick tyre uucp prince seattle business division stop else custom wisdom,bad,rather_good
3518,trade berkeley andy names tyre rick business prince division seattle stop uucp else custom forsale,bad,rather_good
3519,trade berkeley andy names tyre rick business prince division seattle uucp stop custom else forsale,bad,rather_good
3520,trade berkeley married care division rick seattle become custom forsale stop rwing uucp scores email,bad,rather_good
3521,trade berkeley names rick wisdom division custom married whenever become seattle uucp rwing scores mario,bad,rather_bad
3522,trade berkeley names rick wisdom division custom whenever married seattle become uucp rwing scores mario,bad,rather_bad
3523,trade berkeley prince division tyre care company business stop rick email seattle compile forsale become,rather_bad,rather_good
3524,trade berkeley rick married division seattle names become uucp care custom stop forsale rwing scores,bad,rather_good
3525,trade berkeley tyre prince rick division business names stop seattle email care custom forsale company,rather_bad,rather_good
3526,trade care berkeley married division seattle become forsale custom rick email stop marriage rwing scores,bad,rather_bad
3527,trade uucp berkeley andy names rick tyre update uunet seattle wisdom athena dumb whenever custom,bad,rather_good
3528,treat company larc patient nasa lyme negative quack culture doctor khan saying carl nova tammy,bad,rather_good
3529,treat larc company patient lyme nasa quack doctor culture ence khan physician tammy negative action,bad,rather_bad
3530,treat larc ence patient lyme quack action nasa company unit population argument egalon test color,bad,rather_bad
3531,truth absolute doug description symbol borland slave libxmu paradox darren arrogant scripture bible error trust,bad,rather_good
3532,truth absolute doug symbol description borland slave libxmu bible paradox scripture darren arrogant error exercise,rather_bad,rather_bad
3533,truth absolute doug symbol libxmu borland scripture paradox bible microsoft library slave undefined interpretation slavery,bad,rather_bad
3534,turkish armenia henrik unit greek azeri allocation cross turk kill link country live else error,bad,rather_bad
3535,turkish history today muslim greek turk turkey close serve armenia million escape population genoc longer,good,rather_good
3536,turkish muslim greek turk turkey islam population islamic genoc today history soviet mountain army village,good,rather_good
3537,turkish muslim turk greek turkey armenia genoc soviet russian history islamic massacre mountain army escape,bad,rather_good
3538,turkish muslim turk greek turkey armenia genoc soviet russian islamic history mountain massacre army escape,bad,rather_good
3539,turkish muslim turk greek turkey armenia genoc soviet russian islamic history mountain massacre army islam,good,rather_good
3540,turkish muslim turk greek turkey armenia history genoc russian soviet today islam islamic massacre mountain,good,rather_good
3541,turkish muslim turk greek turkey armenia history genoc russian soviet today islamic islam massacre mountain,good,rather_good
3542,turkish muslim turk greek turkey armenia history genoc russian soviet today islamic massacre islam mountain,good,rather_good
3543,turkish muslim turk greek turkey armenia history genoc russian soviet today islamic massacre mountain army,good,rather_good
3544,turkish muslim turk greek turkey history genoc armenia soviet islam russian today islamic mountain massacre,good,rather_good
3545,turkish turk genoc soviet turkey armenia nazi today german russian ottoman captain serdar serve argic,bad,rather_good
3546,turkish turk genoc soviet turkey russian armenia muslim today ottoman serve population serdar argic mountain,good,rather_good
3547,turkish turk genoc soviet turkey russian armenia muslim today ottoman serve population serdar nazi argic,good,rather_bad
3548,turkish turk genoc soviet turkey russian armenia nazi muslim today ottoman serve population serdar argic,good,rather_good
3549,turkish turk genoc turkey soviet armenia russian muslim today nazi ottoman serve population serdar argic,bad,rather_good
3550,turkish turk genoc turkey soviet nazi german armenia today captain ottoman pass argic serdar extermination,good,rather_bad
3551,turkish turk greek turkey armenia genoc nazi soviet history russian today azeri muslim henrik massacre,good,rather_good
3552,turkish turk greek turkey armenia genoc russian henrik soviet today history muslim greece ottoman village,good,rather_good
3553,turkish turk greek turkey armenia genoc soviet nazi history russian today azeri muslim henrik massacre,good,rather_good
3554,turkish turk greek turkey armenia genoc soviet russian history today azeri muslim massacre henrik escape,rather_good,rather_good
3555,turkish turk greek turkey armenia nazi genoc soviet history german russian today azeri henrik escape,good,rather_good
3556,turkish turk greek turkey armenia nazi genoc soviet history german today azeri russian henrik escape,good,rather_good
3557,turkish turk greek turkey armenia nazi genoc soviet history russian german today azeri henrik muslim,good,rather_good
3558,turkish turk greek turkey armenia nazi genoc soviet history russian today azeri muslim henrik massacre,good,rather_good
3559,turkish turk turkey greek armenia genoc henrik history today russian soviet greece argic ottoman serdar,good,rather_good
3560,turkish turk turkey greek armenia genoc henrik russian soviet today greece muslim ottoman army population,rather_bad,rather_good
3561,turkish turk turkey greek armenia genoc russian henrik history today soviet greece argic ottoman serdar,bad,rather_good
3562,turkish turk turkey greek armenia genoc russian henrik today history soviet muslim greece ottoman argic,bad,rather_bad
3563,turkish turk turkey greek armenia genoc russian today henrik history soviet muslim greece argic ottoman,good,rather_good
3564,turkish turk turkey greek armenia genoc soviet henrik today history azeri greece nazi ottoman escape,good,rather_good
3565,turkish turk turkey greek armenia genoc soviet henrik today history russian greece argic ottoman azeri,good,rather_good
3566,turkish turkey turk armenia greek nazi azeri soviet genoc german henrik pass trade captain close,bad,rather_good
3567,turkish turkey turk armenia greek nazi soviet german azeri genoc trade pass azerbaijan escape history,good,rather_good
3568,turkish turkey turk trade pass thought kind face home german subject close turn nazi captain,bad,rather_good
3573,uiuc cwru frank love uucp homosexual chris james thought white hell disclaimer andrew guess cleveland,bad,rather_bad
3574,uiuc frank hell uucp white love andrew cwru james thought ever chris disclaimer george michael,bad,rather_bad
3575,uiuc pres hell frank white andrew love light uucp michael ever james thought george cramer,bad,rather_good
3576,unit link display font type input cross output allocation error surrender banks intellect xterm gordon,bad,rather_good
3577,unit link display font type input cross output error allocation banks surrender intellect disk xterm,rather_good,rather_good
3578,unit link font cross type allocation display surrender xterm banks intellect cadre skepticism shameful chastity,bad,rather_bad
3579,unit soon font cross pitt gordon banks link surrender skepticism intellect cadre shameful chastity allocation,bad,rather_bad
3580,unix directory comp package email library linux workstation graphics vendor user export hardware platform product,rather_bad,rather_good
3581,unix directory comp package email library linux workstation vendor graphics export user hardware platform product,good,rather_good
3582,unix directory comp package library email linux workstation graphics vendor editor user hardware export product,bad,rather_good
3583,unix directory resource keyboard comp user application email graphics converter package server format library hardware,rather_good,rather_good
3584,unix resource server directory library user application type terminal converter release contrib running comp export,rather_bad,rather_good
3585,unix resource server directory library user application type terminal release export contrib converter motif running,bad,rather_good
3586,usenet militia request mailing arms amendment constitution bear organize send regulate english shall membership address,rather_bad,rather_good
3587,usenet militia request mailing arms amendment constitution bear send organize regulate english address shall membership,bad,rather_good
3588,usenet request militia address mailing receive arms amendment send organize newsgroups bear constitution regulate english,good,rather_good
3589,user unix library directory package product comp graphics binary linux editor release site tool vendor,rather_good,rather_good
3590,user unix library directory package product comp graphics binary linux editor release tool site vendor,good,rather_good
3630,vice thor george fail jake informatik libertarian steve employer hamburg bony replace steveh bush live,rather_bad,rather_good
3631,village slaughter population israeli child civilian bullet disk officer news arab tape associate genoc georgia,good,rather_good
3635,water cold nuclear marc heat tower cool plant energy cooling nist temperature needle ncsl steam,good,rather_good
3636,water cold nuclear marc tower heat cool plant cooling energy nist temperature needle ncsl steam,good,rather_good
3637,water internet marc tower heat nuclear plant cool ripem cooling nist cold temperature needle energy,bad,rather_good
3638,water internet marc tower heat nuclear plant cool ripem cooling nist temperature needle cold telnet,bad,rather_good
3639,water internet tower marc heat plant nuclear nist ripem cooling cool temperature needle site telnet,bad,rather_good
3640,water internet tower nist plant cooling site heat email marc connect temperature nuclear ncsl contact,bad,rather_good
3641,water internet tower plant marc nist heat cooling email site nuclear temperature network cool ncsl,bad,rather_good
3642,water internet tower plant marc nist heat cooling nuclear cool temperature email site ncsl steam,bad,rather_good
3643,water marc tower heat nuclear internet cool plant cold ripem cooling energy nist temperature needle,good,rather_good
3644,water marc tower heat nuclear plant internet nist cooling cool temperature ncsl cold needle steam,bad,rather_good
3645,water marc tower nuclear heat plant cool cooling nist cold temperature needle ncsl steam telnet,bad,rather_good
3646,water nist internet tower cooling plant connect circuit ground contact ncsl security site steam heat,bad,rather_good
3647,water nist tower cooling internet plant ncsl contact connect steam heat security circuit site clipper,bad,rather_good
3649,water tower internet nist plant cooling heat marc nuclear site ncsl email temperature cool contact,bad,rather_good
3650,water woman azerbaijani apartment dept fire building left city charge live home face helmet found,bad,rather_good
3651,wave cleveland previous freenet guess ryan roger bike story tape chris udel quite player nothing,bad,rather_bad
3652,wave previous cleveland freenet ryan guess roger bike story tape chris udel quite player compound,bad,rather_bad
3653,wave ryan guess story indiana ottawa stephen coming previous udel smoke roger mike compound gibson,bad,rather_good
3654,wave ryan previous cleveland freenet story bike roger guess udel chris compound quite roby foot,bad,rather_good
3655,wave ryan previous cleveland story freenet bike udel compound chris roger roby born foot east,bad,rather_bad
3658,weapon auto firearm semi safety police revolver self house action handgun rifle live attack license,good,rather_good
3659,weapon crime firearm bill laws public criminal defense court handgun police vote federal carry washington,good,rather_good
3660,weapon crime firearm bill laws public criminal defense handgun police vote court federal carry washington,good,rather_good
3661,weapon crime firearm bill laws public defense criminal handgun vote police federal court carry washington,good,rather_good
3662,weapon crime firearm laws bill court criminal public police defense handgun vote federal carry constitution,good,rather_good
3663,weapon fire kill crime child firearm carry police cause woman death bill criminal member city,good,rather_good
3664,weapon firearm auto semi safety police revolver self house handgun child action live citizen bill,good,rather_good
3665,weapon firearm carry license handgun police semi safety auto automatic revolver section rifle bill dangerous,good,rather_good
3666,weapon firearm carry license handgun police semi safety auto automatic revolver section rifle dangerous bill,good,rather_good
3667,weapon firearm carry police license handgun safety semi auto automatic revolver officer section bill rifle,good,rather_good
3668,weapon firearm carry police license handgun safety semi auto automatic revolver section dangerous officer rifle,good,rather_good
3669,weapon firearm police auto safety carry semi license handgun fire section officer automatic shot revolver,good,rather_good
3670,weapon firearm police auto safety semi handgun license revolver carry self bill fire dangerous shot,good,rather_good
3671,weapon firearm police auto safety semi license handgun carry self revolver shot fire bill section,good,rather_good
3672,weapon firearm police carry criminal crime self handgun license safety auto public semi officer kill,good,rather_good
