,text,topic,true_topic,cos_sim,cos_sim_class
1594,sweet snack bar cooky cereal fruit butter peanut nut cookie cracker almond apple crunchy oatmeal,"['snacks', 'snacks']",['food'],0.7841410636901855,H
1597,snack bar cooky sweet cereal fruit butter peanut nut cookie cracker almond apple crunchy oatmeal,"['snacks', 'snacks']","['food item', 'snack']",0.8274641633033752,VH
1600,package fresh item receive rice arrive disappointed gift white fast packaging noodle awesome money return,['gift'],['packaging'],0.7887387275695801,H
1602,sweet bar crunchy granola crunch yogurt combination raisin flake overly almond nutritious cranberry sugary tooth,['granola'],"['nutrition', 'sweet']",0.5693212151527405,M
1604,package item receive rice fresh disappointed white fast soup absolutely anyone wrong noodle awesome return,['disappointment'],['deliver item'],0.4381985664367676,M
1606,snack chip healthy tasty family cheese they're apple alternative potato salty lunch enjoy crave satisfy,"['snacking', 'snacking']","['snack', 'snack']",0.9492418766021729,VH
1607,right calorie bean low amount fat candy high light content sodium weight carbs lower mango,['healthy eating'],"['diet', 'meal or food', 'calorie']",0.5725776652495066,M
1612,item deal glad become shop anymore near disappoint costco buck third donut supply sampler kill,"['discounts', 'discounts']",['shopping'],0.7146844267845154,H
1624,perfect fresh honey packaging cracker plastic condition lover fit convenience packed sit package described mini,['packaging'],['bake good'],0.4613765478134155,M
1627,package item receive rice fresh soup disappointed absolutely white fast anyone wrong noodle awesome return,['disappointment'],['delivery'],0.5509719252586365,M
1628,free gluten balance salmon wet turkey diet since fussy kitten ocean limit grain-free smelly important,['diet'],['diet'],1.0000001192092896,VH
1629,rice add soup gum cook pasta brown chicken stuff noodle wish review dish beef recipe,['cooking'],"['cooking', 'food', 'cooking a meal']",0.8896364768346151,VH
1631,sweet delicious bar milk cereal texture nut almond yummy fill cinnamon oatmeal granola strawberry breakfast,['breakfast'],"['breakfast', 'milk and cereal']",0.7992319464683533,H
1635,calorie protein low amount fat sodium weight gram carbs meal fiber carb msg daily diabetic,['healthy eating'],['diaberic diet'],0.4671325385570526,M
1638,tasty fiber satisfy lunch healthier crunch dip yum typical hungry late bill wholesome guilt disappear,"['healthy eating', 'healthy']",['fiber'],0.35791653394699097,M
1640,put around top real popcorn place pop close bowl batch microwave movie liqu cool another,['popcorn'],['pop corn'],0.7128407955169678,H
1641,star fruit pretty juice gift orange mind soda instant espresso five substitute raspberry decent especially,"['drinks', 'drinks']",['beverage'],0.9200873970985413,VH
1646,year two every size old last month start long week keep several baby three friend,"['parenting', 'parenting']",['baby'],0.7249075174331665,H
1647,sauce spicy noodle heat kick restaurant lime pepper hot chili asian wasabi ramen bbq jasmine,"['heat', 'heat']","['food', 'spicy food']",0.5775018334388733,M
1651,natural list contains ingredient raw berry book usa herb gross report root aloe health passion,['health'],['health'],1.0000001192092896,VH
1653,feed change vet pet switch diet wellness crazy eats research kibble formula science human coat,"['pets', 'pets']",['health'],0.4196435511112213,M
1655,green powder vitamin amaze aroma grow matcha form teaspoon supplement extract tablespoon mountain protein nutritional,['matcha'],['beverage'],0.6173058152198792,H
1656,mix cream ice pour strawberry pancake baking waffle muffin pomegranate pan stir frozen whip grainy,['baking'],"['ice cream', 'mix']",0.6002204716205597,H
1665,bread recipe flour baking simple traditional toast sandwich mustard member celiac pizza disease rise yeast,['baking'],"['pizza', 'cooking pizza', 'food']",0.612606942653656,H
1668,hair clear heard wash scent thick shampoo conditioner oily manufacturer shiny scalp apply head shower,['haircare'],['hair'],0.8100602626800537,VH
1672,dog treat training liver greenies ball pup dog's puppy owner beneful beagle bully reward lick,['dog training'],"['dog training', 'dog', 'pet']",0.7916447718938192,H
1673,oil spice cooking olive christmas garlic worst smoke regularly italian sister virgin shame canola hydrogenate,['cooking'],['cooking'],1.0000001192092896,VH
1674,natural list contains raw berry book usa herb gross site ingredient root report aloe question,"['health', 'health']",['list natural ingredient found in internet'],0.3707779049873352,M
1675,organic natural real expensive syrup high artificial sweetener pleased flour wheat corn leaf chemical ingredient,['natural'],"['list of ingredient', 'food', 'chemical sweetener', 'drink', 'ingredient']",0.527906084060669,M
1676,quality chicken meat ingredient vegetable purchasing salmon hazelnut pricey base turkey tuna filler steak actually,['food'],"['dinner', 'food']",0.8583538234233856,VH
1677,mix cream ice strawberry pour pancake waffle pomegranate recipe muffin frozen margarita lollipop baking fluffy,"['desserts', 'desserts']","['food', 'sweet', 'make dessert', 'kitchen', 'food', 'dessert']",0.7744903862476349,H
1679,by-product cat meat tassimo unit ingredient pad real poop friskies temperature harvest chicken keurig breeze,['pets'],['food'],0.5259127616882324,M
1680,vanilla deal smooth brew several machine french maker shop sample espresso pot house drinker anymore,"['coffee', 'coffee']","['drink', 'coffee', 'shopping brew drink', 'coffee']",0.8393135666847229,VH
1683,bottle shipping grocery cost subscribe delivery pay carry available per seller hazelnut prime charge free,['delivery'],"['shipping', 'shipping', 'grocery']",0.7163041035334269,H
1685,item deal glad shop anymore become donut many supply disappoint sampler costco kill two retail,"['discounts', 'savings', 'discounts']",['deal'],0.7373549342155457,H
1688,star fruit pretty juice orange gift soda mind instant espresso raspberry five decent especially substitute,"['drinks', 'drinks']",['food'],0.6265686750411987,H
1689,drinking mild espresso aftertaste brewing latte sip weird enjoy way guest might machine still appeal,['coffee'],"['cofee', 'coffee', 'coffee']",0.8667168815930685,VH
1693,oil popcorn spice olive pop christmas worst garlic cooking italian coconut kernel smoke dress sister,['food'],"['cooking', 'nutrition']",0.7822910845279694,H
1695,snack healthy tasty cheese fill satisfy lunch crave healthier fit dip cheddar crunchy school yum,"['snacks', 'snacks']","['eat', 'snack']",0.8875354826450348,VH
1696,chicken meat vegetable purchasing hazelnut ingredient filler test steak we're vegetarian by-product duck grill real,['food'],"['meat', 'shop', 'vegetarian']",0.6105768879254659,H
1697,blend morning breakfast packet brew indiv mild wrap stevia ual convenient afternoon liqu ually pour,"['coffee', 'coffee']",['morning'],0.6270893812179565,H
1700,flour egg grain large boy mill poor disease recipe celiac kibble allergy choke formula whole,['nutrition'],"['food', 'bake or cook']",0.6545352339744568,H
1702,work package receive surprised sample recipe future description party careful damage pleasantly n't sure think,['planning'],['surprise party'],0.509020984172821,M
1704,package fresh receive absolutely disappointed fast white super return customer service terrible costco satisfied horrible,"['disappointment', 'disappointment']","['customer review', 'service', 'shopping']",0.43275485436121625,M
1705,always case salty awesome live sour hooked tuna cheddar crispy pantry suggest since new tangy,['tuna'],['food texture and taste'],0.45760101079940796,M
1706,vanilla iced indiv caffeine espresso stevia mango fuel ually flower herbal jet illy lipton jasmine,['drinks'],"['lipton and stevia flavour', 'drinking']",0.7584088444709778,H
1707,green protein powder meal vitamin mixed fiber soy pouch contains shake source daily nutrition prov,"['nutrition', 'nutrition']","['nutrition', 'healthy']",0.7950471341609955,H
1708,top family nut extra plus apple mixed cake egg hit raspberry mess banana travel brownie,"['baking', 'baking']",['food'],0.6093966960906982,H
1713,vanilla french keurig k-cup aroma medium chai k-cups light morning blend matcha creamer hint starbucks,['coffee'],['tea'],0.7776450514793396,H
1716,company available awesome sent care licorice search email send affordable business since premium back beyond,['growth'],['work'],0.682537853717804,H
1718,chicken meat vegetable purchasing test hazelnut we're vegetarian steak exception grill breast concern gloria rub,['food'],['food'],1.0,VH
1719,cooky cookie mouth raspberry thin brownie fudge xylitol oreo creme gooey pan think package soft,['sweets'],['cookie'],0.7918223142623901,H
1720,cooky cookie raspberry thin agree brownie oreo fudge think gooey crumbly soft texture package enough,['desserts'],['cooking'],0.6177290678024292,H
1721,bottle glass lemon mint prov plastic peach sparkle mio tip squirt half tap usually electrolyte,['drink'],['fresh veberage'],0.6468336582183838,H
1722,calorie protein fat low coconut diet fiber sodium gram vitamin soda carbs splenda pretzel msg,['nutrition'],"['diet', 'food', 'nutrition']",0.8734069665273031,VH
1725,vitamin powder fruit hemp aloe smoothy green splenda vera sweeten pulp passion fiber mac soy,['healthy drinks'],"['diet', 'smoothie', 'nutrition']",0.6491050918896993,H
1726,bar cereal butter peanut nut cracker almond granola yogurt oat raisin brownie quaker cashew walnut,['breakfast'],"['breakfast', 'food', 'eatable', 'nut', 'nutrition']",0.6819333136081696,H
1727,company available care awesome search sent licorice send contact email business affordable amazon's beyond coupon,['shopping'],['business'],0.6652196645736694,H
1731,free cooky butter peanut gluten cookie sale we've reasonable walmart newman's allergy jam blow raisin,['cookies'],"['cookie baking', 'cooky']",0.7539909780025482,H
1734,dry feel worth pasta brown stomach money extremely pill waste coat liver dont freeze wet,"['digestive issues', 'digestive']","['cooking', 'food']",0.5780613124370575,M
1736,flour egg grain large boy mill disease poor celiac recipe kibble choke allergy formula risk,['nutrition'],['ingredient'],0.6081815958023071,H
1738,cooky butter peanut gluten cookie sale we've reasonable newman's walmart consistency celiac jam blow pamela's,['baked goods'],['cookie'],0.7087327241897583,H
1739,delicious small size dry hard large smaller surprised larger perfect liver freeze locally six tire,"['dessert', 'dessert']",['fridge'],0.5391193628311157,M
1740,oil popcorn spice everything pop season olive chai cooking christmas garlic fish movie worst mustard,['food'],"['cooking', 'movie ’ s']",0.5808793008327484,M
1741,snack chip healthy tasty family they're cheese potato apple quick alternative salty lunch satisfy crave,"['snacks', 'snacks']","['family healthy snack', 'snack', 'snack']",0.8551200826962789,VH
1742,actually texture cut version wheat pasta search miss cook office unlike oat biscuit seriously winner,['food'],"['krackers', 'pasta']",0.5974573194980621,M
1743,ingredient corn chicken gluten feed meat syrup pet grain wheat vet diet allergy wellness liver,['animal care'],"['diet', 'food']",0.4762917160987854,M
1744,green protein powder meal vitamin mixed soy fiber pouch contains shake source nutrition matcha form,['protein'],"['supplement', 'proteína shake']",0.74515700340271,H
1747,bought local grocery buying cost cheaper able carry live deliver stop run plant supermarket shelf,['convenience'],['grocery'],0.4199599623680115,M
1750,butter peanut apple orange jelly grape choke aware poor fact formula belly watch risk transition,['nutrition'],['food'],0.7693726420402527,H
1756,sauce serve spicy pepper hot subscribe heat save chili fry sour thai greasy asian sugar-free,"['heat', 'heat']","['tomyum', 'food', 'sauce']",0.59239395459493,M
1763,mix sauce easy hot cheese recipe bread spicy pepper cook chicken season cake salad meal,['cooking'],"['recipe', 'cooking', 'food', 'meal']",0.8594803661108017,VH
1764,less buying regular definitely however cheaper serve red alternative ounce option lack alone twice compare,['cost - effectiveness'],['buying'],0.5820142030715942,M
1767,calorie low fat protein coconut serve juice diet fiber per sodium weight gram vitamin carbs,['healthy eating'],"['diet', 'food', 'diet']",0.6478912830352783,H
1769,oil salt chew energy gum bone hair body toy olive blue skin magnesium help night,"['health', 'health']",['energy bar'],0.5255075097084045,M
1770,roast com www http href keurig bold pod k-cup k-cups grey brewer earl blend gelatin,"['coffee', 'coffee']",['coffee'],1.0,VH
1771,bread flour traditional toast baking mustard member recipe celiac disease yeast needle dough chinese rise,['baking'],"['traditional', 'meal']",0.5207342803478241,M
1774,purchase happy company see ship website impressed call directly chance email mother send contact gold,"['shopping', 'shopping']",['offer'],0.5916361212730408,M
1777,morning usually light breakfast packet easily mild indiv pour convenient liqu wrap stevia ual afternoon,['breakfast'],['breakfast'],1.0000001192092896,VH
1781,bottle shipping excellent available plastic everyone offer pleased delivery glass lemon seller mint travel sample,"['shipping', 'shipping']","['bottle', 'deliver', 'drink', 'shopping']",0.7195634096860886,H
1793,oil help salt energy coconut take feel hair olive body work magnesium hour skin health,['health'],"['health', 'oil']",0.787731796503067,H
1797,cooky cookie raspberry thin agree brownie oreo fudge gooey think soft crumbly overprice enough ruin,['desserts'],"['cookie', 'cooky', 'food']",0.7045594255129496,H
1799,snack healthy tasty excellent fiber lunch healthier satisfy enjoy something crave dip yum without terrific,"['snacking', 'snacking']","['snack', 'snack', 'food', 'healthy food']",0.8207898586988449,VH
1801,sweet bar milk cereal texture yummy cinnamon granola strawberry crunchy soft blueberry kind almond yogurt,['breakfast'],"['snack', 'food']",0.7052746415138245,H
1804,wish toy larger picky ball figure fun locally play eater busy beware lick spoil terrier,['pets'],['dog toy'],0.8610141277313232,VH
1805,cookie cooky microwave package chewy chocolate soft annie newton garbage bad toilet plastic bowl put,['cookies'],"['kitchen', 'food']",0.5664794445037842,M
1812,mix sauce cheese recipe bread spicy pepper cook season cake chicken meal salad bake egg,['cooking'],"['food', 'food', 'cooking food']",0.8355414867401123,VH
1813,size baby quickly daughter thanks night work start month formula since pump move child lab,"['parenting', 'parenting']",['baby'],0.7249075174331665,H
1820,company available care awesome search sent licorice send contact email since business call affordable amazon's,"['business', 'business']",['online retailer'],0.5941733121871948,M
1828,quite expect bread wish recipe thing melt bake follow baking stir stuck kind homemade i'd,['baking'],['baking'],1.000000238418579,VH
1831,enjoy right bean candy amount quick cold refresh sweetness mango summer warm quantity beverage hint,['summer'],"['right', 'candy']",0.3900386393070221,M
1832,help chew keep hour honey energy bone minute toy skin need night work trip training,"['pets', 'pets']",['energy bodybuilder supplement'],0.28893107175827026,L
1834,stuff save hand market wife subscribe drop addict today square enough delighted dad grove haribo,"['candy', 'candy']",['market'],0.6239908933639526,H
1840,cheese bread sauce chili stir garlic pizza waffle thai pan curry crust jalapeno dip whip,['food'],"['cooking', 'food']",0.8976049423217773,VH
1845,baby jerky broken ready veggie pump increase fall tender barely carrot freezer previously gerber earth's,['parenting'],['mother and child'],0.7017308473587036,H
1846,favorite blend black bitter k-cups keurig wife drinking k-cup aftertaste decaf choice caffeine enough perfect,"['coffee', 'coffee']","['coffee', 'coffee', 'coffee review', 'caffeine']",0.9231023341417313,VH
1848,butter peanut apple orange aware poor jelly grape choke possibly risk formula belly and<br twenty,['fruit'],['food'],0.6150050163269043,H
1853,market pasta difference stomach noodle brown hold mean sour cook soda coat upset nicely folk,['food'],['food'],1.0,VH
1856,coconut tell benefit wow face bpa jelly choke everyday america zico belly friend erably blah,['nutrition'],['food'],0.7693726420402527,H
1859,ingredient organic natural corn free gluten chicken syrup feed pet list meat wheat grain diet,['healthy'],"['organic', 'pet food', 'healthy food']",0.6348378856976827,H
1860,every last long nothing week grow plant boy he's beautiful visit still two ran finally,['adventure'],['last'],0.4600876569747925,M
1863,calorie protein fat coconut low fiber sodium gram vitamin carbs splenda msg bpa ant nutritional,['nutrition'],['vitamines'],0.742912769317627,H
1864,chicken meat vegetable purchasing test hazelnut we're steak vegetarian real exception grill gloria rub plate,['cooking'],"['cooking', 'food']",0.8976047933101654,VH
1865,free packaging value big hair shipping con difficult damage prime clear ering dent available search,['shipping'],['shopping'],0.7426775693893433,H
1866,hot milk diet stomach cold soy shake substitute sensitive nasty start dissolve upset warm n't,"['digestive issues', 'digestive']","['diet', 'food']",0.6496004164218903,H
1868,free packaging value big con available hair shipping difficult damage prime clear ering dent search,['shipping'],"['shopping', 'shipping', 'produce']",0.8216858704884847,VH
1872,dry due liver freeze chunk walk gravy movie style cube lick frozen trick freezer tub,['ice'],['ice cold'],0.8407065868377686,VH
1877,absolutely fast white super service customer return terrible satisfied horrible replace sticky process package disgust,"['service', 'service']","['review', 'online shopping', 'express expedition']",0.6341275771458944,H
1878,work hour minute actually energy husband cheese amaze everyone shot effect boost pizza felt drinking,"['productivity', 'productivity']",['boost energy'],0.6511107683181763,H
1879,purchase happy ship impressed wonder chance directly mother elsewhere promptly express sister's encounter insert refund,['adventure'],['order'],0.645436704158783,H
1882,star corn potato reason veggie often salty kettle rating garden addictive carrot rate sesame earth's,['gardening'],"['kitchen', 'food']",0.5148518532514572,M
1883,different bottle excellent available plastic everyone glass lemon sample refresh mint travel value clear hazelnut,['travel'],['drink'],0.7519237995147705,H
1884,open place container easily soft close hold melt together mess shape stuck somewhat excite cool,['flexibility'],['shape metal'],0.6382905840873718,H
1886,hot packet cream ice machine leaf cold mild iced indiv pot cocoa breakfast pour convenient,['coffee'],['drink'],0.6800295114517212,H
1889,bar crunchy yummy cinnamon sweet granola crunch yogurt cereal raisin combination flake blueberry almond addict,['breakfast'],"['cereal', 'cinnamon', 'breakfast']",0.7133205831050873,H
1890,hot milk diet stomach cold soy substitute shake sensitive nasty warm dissolve upset start pain,['digestive issues'],"['diet', 'milk']",0.6016305088996887,H
1894,regular serve light red ounce single option alone typically enjoyable combine popchips however least tend,['snacking'],['single'],0.42547109723091125,M
1900,oil popcorn everything spice pop season cooking olive microwave garlic worst italian movie party mustard,['cooking'],"['popcorn cooking', 'recipe']",0.6656163781881332,H
1901,milk n't diet stomach start soy substitute shake something sensitive without nasty upset dissolve zero,"['digestive health', 'digestive health']",['drink'],0.5709424018859863,M
1904,say review think smell still bad open people i'll however maybe since know half reviewer,['review'],"['read people review', 'review']",0.7957929372787476,H
1906,per let must choice simply sit seed fish totally age vegan wine kit sesame mushroom,['vegan'],['vegan'],0.9999998807907104,VH
1909,stuff far coconut friend health tell difference cannot please believe benefit pure realize horrible share,['health'],['history'],0.5019596219062805,M
1910,fresh packaging honey cracker condition fit convenience lover mini graham incredible grind due stack cap,"['snacking', 'snacking']",['pack'],0.46830716729164124,M
1918,tasty cheese apple lunch crave crunchy healthier satisfy they're dip cheddar crisp school alternative yum,['snacks'],['snack choice'],0.8735007047653198,VH
1922,n't milk diet stomach soy substitute shake sensitive nasty upset allergic dissolve pain gallon zero,"['digestive issues', 'digestive issues']","['diet', 'milk', 'milk substitute']",0.5626195470492045,M
1925,bar crunchy yummy sweet cinnamon granola crunch yogurt cereal raisin combination flake almond blueberry addict,['granola'],"['diet', 'breakfast', 'sweet']",0.6020350058873495,H
1929,hazelnut gloria ingredient manufacturing facility jean's test vanilla ensure blackberry processing jean please harmful assure,['food'],['gloria'],0.43390998244285583,M
1930,put around top real popcorn place bowl close pop batch microwave liqu movie cool second,"['popcorn', 'popcorn']",['cinema'],0.5694361329078674,M
1945,every month friend family week gift weight lose ago grow two plant year already several,['growth'],['frend history'],0.5117209553718567,M
1946,could n't money new fine juice either least color guess wrong end waste throw show,['waste'],['juice'],0.5320127010345459,M
1947,help chew hour honey energy minute night hair toy bone skin drop effect trip within,['adventure'],['honey'],0.5619179010391235,M
1949,ingredient honey list label special contains contain raw test splenda prov berry process china site,['natural ingredients'],['honey'],0.6291611194610596,H
1952,snack chip healthy tasty family they're cheese potato apple alternative salty enjoy satisfy lunch crave,"['snacks', 'snacks']","['snack', 'culinary', 'healthy snack']",0.7854658961296082,H
1953,item deal glad shop anymore become donut disappoint supply costco sampler many kill retail consistent,"['discounts', 'discounts']",['shop'],0.7176567316055298,H
1958,green vitamin mountain teaspoon form organic nutritional grass mineral hemp smoothy calcium spaghetti yeah stain,"['health', 'health']",['nutritional'],0.7202965617179871,H
1960,bottle excellent available everyone plastic delivery glass pleased lemon mint offer sample travel clear lime,['drink'],"['bottle', 'excellent']",0.7617372572422028,H
1965,coconut help difference everyday benefit cannot pleasant tell told improve health munch many skin along,['nutrition'],"['coconut benefit', 'coconut']",0.500607430934906,M
1966,roast cup bean keurig k-cups bold brew pod french k-cup starbucks machine espresso dark blend,['coffee'],"['cup', 'related to coffee', 'coffee']",0.8870240847269694,VH
1967,year month friend husband gift ago weight lose already none thrill originally loss gain quit,['transformation'],"['hustband', 'gift']",0.7167734801769257,H
1969,mix lot less problem pay leave place except kept convenience crystal waffle remove fancy scoop,"['waffles', 'waffles']",['problem'],0.2193862348794937,L
1973,need result clean cheap basically breath greenies major pet tummy concerned trust finicky dental space,['pets'],['clean'],0.387097030878067,M
1974,organic natural real expensive syrup high artificial sweetener pleased flour wheat leaf corn chemical preservative,['natural'],['preservation'],0.7178971767425537,H
1978,vanilla iced indiv caffeine soda orange stevia lemon mango beverage ually flower herbal illy lipton,['drinks'],['drink and food'],0.7381033301353455,H
1981,salt bean dish ground sea kitchen gourmet table pork basic rind jamaica grinder marley additional,['jamaican cuisine'],['cooking'],0.4130718410015106,M
1983,organic natural real expensive syrup high artificial sweetener pleased flour leaf wheat corn chemical ingredient,['natural'],"['food', 'ingredient']",0.5083147883415222,M
1985,delicious small anyone smaller pricey six except somewhat near tire handy trader definately jam experienced,['convenience'],['tire'],0.5350947380065918,M
1986,local piece grocery sell deal whole carry market glad online break hop surprised unfortunately flour,['grocery'],['market'],0.7102774381637573,H
1987,need keep hand clean teeth around seem longer high basically issue breath vet greenies help,['oral health'],['cleaning product'],0.5899771451950073,M
1990,snack chip healthy tasty family cheese they're apple potato alternative salty enjoy lunch satisfy crave,"['snacks', 'snacks']","['snack', 'snack']",0.9488368034362793,VH
1993,sweet snack bar milk cereal fruit cooky butter delicious peanut texture nut cookie healthy cracker,"['snacks', 'snacks']","['meal or buffet', 'food', 'snack']",0.8199711839358012,VH
1996,salt bean dish kitchen pork gourmet sea ground rind cooking amount jamaica grinder basic actually,['cooking'],"['cooking', 'cooking']",1.0,VH
2003,almond body blue magnesium diamond blood reminds cause bowel rda nutrient approximately diarrhea source level,['health'],"['medecin', 'nutrition']",0.6833101212978363,H
2004,free gluten salmon balance wet turkey diet kitten natural ocean fussy since limit grain important,['balance'],['salmon'],0.3602152168750763,M
2005,say way without though fine think yes still ton warn doubt felt people meant either,['doubt'],['conversation'],0.505071759223938,M
2007,thought end else stick cover boil air china burn min power die storage trick bully,['rebellion'],['boil air china'],0.37062400579452515,M
2010,something put sure thought anything nothing end else stick let know everything turn there's course,['uncertainty'],['thought'],0.6818954944610596,H
2012,snack chip healthy tasty family they're cheese potato apple alternative meal quick salty satisfy gram,"['snacks', 'snacks']","['speed meal', 'healthy']",0.5845673978328705,M
2013,bought free cooky butter peanut gluten cookie original sale super mom addict reasonable vegan prime,['cookies'],"['food', 'shopping']",0.5108359158039093,M
2014,purchase happy ship impressed website chance wonder offer directly mother elsewhere enjoys promptly refund however,"['shopping', 'shopping']",['online shopping'],0.7673808336257935,H
2016,vanilla chew pod bone pound toy mouth puppy play creamer rawh senseo around finally minute,['puppy'],['puppy'],1.0,VH
2017,rice meal ginger content contain picky sprinkle dinner label eater cooked fairly thai snap serve,['thai food'],"['food', 'meal']",0.6474048495292664,H
2019,oil spice olive cooking christmas garlic worst smoke italian sister recipe virgin canola extra regularly,['cooking'],"['italian dinner', 'virgin canola']",0.4043959081172943,M
2020,review see disappointed read value another reviewer similar base call label write reading comment note,['review'],"['book publishing', 'product review']",0.6422489583492279,H
2022,pet vet feed ingredient corn wellness chicken meat filler diet science liver kibble kitten switch,['pet food'],['food'],0.7081573009490967,H
2025,rice meal ginger content picky contain dinner sprinkle label eater cooked fairly thai snap reorder,['thai food'],"['thai restaurant', 'rice meal']",0.7601904273033142,H
2027,ingredient corn chicken gluten feed meat pet grain vet wheat allergy wellness liver animal salmon,['animal care'],['rear animal'],0.6658408641815186,H
2035,think review smell say bad pretty people know though i'll may see read seem n't,"['opinions', 'opinions']",['smell'],0.7036406993865967,H
2036,bar almond granola nut oat cluster omega- chia yogurt clif flaxseed flax cereal shiitake mar,['breakfast'],"['snack', 'fiber drink']",0.5432807803153992,M
2037,bar cereal sweet nut yummy oatmeal granola chewy blueberry banana dessert crunch raisin tart crunchy,['breakfast'],"['breakfast', 'food']",0.84830242395401,VH
2039,cooky butter peanut gluten cookie free we've reasonable walmart wheat allergic sale celiac allergy soy,['food'],['alimentation'],0.5252925157546997,M
2041,cheese bread chili garlic sauce thai pan pizza curry crust whip dip chef boil rub,['food'],"['cooking', 'cooking', 'food']",0.8634730776151022,VH
2046,bottle usually sale glass lemon delivery offer mint broken peach forward plastic half iced mio,['drinks'],['supeemarket'],0.6885253190994263,H
2047,sweet delicious bar milk cereal texture nut almond yummy cinnamon granola fill strawberry chewy caramel,['breakfast'],"['food', 'food', 'nutrition']",0.6774830222129822,H
2050,bread flour cereal pancake baking pizza gluten-free mill crust cake wheat gluten dough pretzel bob's,['baking'],"['baking', 'cake']",0.8954010307788849,VH
2051,put around top popcorn real place pop close bowl batch microwave cool liqu bottom another,['popcorn'],['popcorn'],0.9999999403953552,VH
2052,enjoy strong morning brew bitter blend packet perfect aftertaste starbucks regular cold iced mild indiv,"['coffee', 'coffee']",['coffee'],1.0,VH
2053,fruit top plus nut fan cake hit mixed banana microwave dessert big flavour car etc,"['dessert', 'dessert']","['cooking', 'fruit cake']",0.6728499233722687,H
2057,piece beef jerky everything season break pill training pocket jack two tender crush nose garbage,['food'],['training'],0.4983038902282715,M
2058,lot big include line overall finish addition con bottom think comparable gotten pro frequently overwhelm,['overwhelm'],['lot'],0.7974403500556946,H
2065,flour egg grain large boy mill disease poor celiac kibble recipe choke allergy formula risk,['baking'],"['bread', 'recipe']",0.7602571547031403,H
2068,local grocery cost home able deliver run available trip shelf visit door realize carry cheaper,"['convenience', 'available']","['delivery', 'purchase delivery']",0.5094621181488037,M
2072,calorie serve low fat protein coconut diet juice per powder health fiber weight sodium gram,['health'],"['diet', 'calorie', 'food']",0.6090121467908224,H
2077,sweet delicious bar milk cereal texture nut almond yummy cinnamon fill oatmeal cocoa granola strawberry,['breakfast'],"['milk', 'food dditives']",0.6267768144607544,H
2078,juice wrong waste throw soda show strawberry money guess drop could immediately bottle concentrate squeeze,['drink'],"['soda', 'juice']",0.7784234881401062,H
2084,size old month easy small baby start quickly jerky year daughter son thanks large perfect,['growth'],"['new born', 'baby']",0.6196495294570923,H
2085,cat meat ingredient corn dog vitamin calcium feed cat's human ground expensive finicky bone beef,['pet care'],"['meat', 'cat meat']",0.35839366912841797,M
2087,snack chip healthy tasty family they're cheese potato apple alternative salty lunch satisfy enjoy crave,"['snacks', 'snacks']","['snack', 'food']",0.8664889335632324,VH
2091,excellent white yummy oatmeal egg excite gluten-free mill frost bob's lovely marshmallow call biscotti generally,['breakfast'],"['food review', 'food']",0.6899269819259644,H
2092,pack com roast www http href pod variety cherry pie grey earl double senseo gourmet,['coffee'],['pie'],0.5401453971862793,M
2095,almond body blue magnesium diamond blood cause reminds bowel rda nutrient level approximately diarrhea source,"['digestive health', 'digestive health']",['science'],0.3899970054626465,M
2106,oil energy gum bone hair toy olive skin magnesium diamond body boost blue supplement truffle,['health'],['body'],0.6310311555862427,H
2107,cooky cookie mouth raspberry thin brownie fudge xylitol oreo package creme gooey think pan soft,['sweets'],"['desert', 'sweet']",0.6445656567811966,H
2108,chicken meat vegetable purchasing test hazelnut we're steak vegetarian real grill exception gloria rub enjoy,['cooking'],"['cooking', 'food']",0.8976047933101654,VH
2109,rice meal bowl ginger content picky label dinner sprinkle brown eater fairly cooked contain thai,['thai food'],"['bowl', 'thai food']",0.7288305312395096,H
2111,item deal shop anymore supply donut disappoint buck guy sampler lavazza go recieved kill cornbread,"['food', 'food']",['shopping'],0.5957187414169312,M
2112,salt bean dish sea cooking pork kitchen gourmet rind table grinder basic process jamaica cook,['cooking'],"['cooking', 'cooking and recipe', 'food']",0.8956142067909241,VH
2113,away dark full roast rich flavorful extremely rest double drinker steep world magic drank selection,['coffee'],['coffee'],1.0,VH
2114,always case salty awesome live sour hooked tuna cheddar crispy pantry since tangy new suggest,"['snacks', 'snacks']","['food', 'tuna']",0.6927169561386108,H
2116,regular serve per fan red spicy pepper single alternative option heat kick huge fry alone,"['heat', 'heat']",['cook'],0.6511741280555725,H
2117,cereal sell unfortunately truly stale vendor appreciate understand allow fell threw fail longer basis pronounce,"['breakdown', 'breakdown']",['sale'],0.6968376040458679,H
2119,purchase see happy company call ship website sent send impressed chance check contact directly email,['ordering'],"['send', 'company job']",0.6871097385883331,H
2120,fruit top plus nut fan cake mixed hit banana dessert microwave big flavour car etc,"['dessert', 'dessert']",['food'],0.7563474178314209,H
2121,espresso cappuccino illy drink mate capsule http href com www issimo caffe roast dark cold,"['coffee', 'coffee']",['coffee'],1.0,VH
2123,chip star potato corn kettle vinegar yellow blue addictive garden whole trap carrot think reason,['garden'],['chip'],0.5043299794197083,M
2124,hair end clear felt thick heard wash opening scent job shampoo manufacturer conditioner major oily,"['hair care', 'hair']","['hair', 'cismetics']",0.6124210357666016,H
