,true,model,wordset,model_num,true_num
2723,bad,good,price monitor board port shipping apple slot sell cards adapter sony purchase package nubus simms,2,-2
2724,bad,good,price monitor board port shipping apple slot sell cards adapter sony purchase package simms nubus,2,-2
2725,bad,good,price monitor church port asking pitt build offer mask package spirit board send cannot shipping,2,-2
2726,good,good,price monitor offer sell apple sale shipping asking condition pitt selling manual soon email model,2,2
2727,good,good,price monitor offer sell apple sale shipping asking condition pitt soon selling manual port email,2,2
2728,rather_bad,good,price monitor offer sell sale shipping port asking apple condition pitt soon serial gordon banks,2,-1
2729,neutral,good,price offer monitor apple sell sale shipping asking condition selling pitt manual model email soon,2,0
2730,neutral,good,price phone bike email sell internet company technology offer cost send sale distribution radio network,2,0
2731,bad,good,price phone bike email sell internet technology company offer cost send sale distribution radio network,2,-2
2732,rather_bad,good,price phone bike sell email company internet offer cost technology send sale distribution radio address,2,-1
2733,bad,good,price phone bike sell email company offer cost internet technology sale send distribution radio looking,2,-2
2734,bad,good,price phone bike sell email company offer cost sale internet technology send distribution radio looking,2,-2
2735,good,good,price phone bike sell email company offer cost sale send technology internet distribution money looking,2,2
2736,bad,good,price phone bike sell email internet company offer cost technology send sale distribution radio address,2,-2
2737,rather_bad,good,price phone bike sell email internet technology send offer cost company network design distribution research,2,-1
2738,bad,good,price phone sell bike email company offer cost sale technology radio send internet distribution looking,2,-2
2739,bad,good,price phone sell bike email technology internet offer company cost sale radio design send distribution,2,-2
2740,rather_good,good,price phone sell bike email technology offer company cost internet sale radio send design distribution,2,1
2741,good,good,price sell apple offer looking monitor original model distribution deal sale soon asking cheap condition,2,2
2742,good,good,price sell cheap shipping purchase dealer deal selling sale model phone cost offer company money,2,2
2743,good,good,price sell shipping cheap purchase dealer deal selling package audio offer sale board sales monitor,2,2
2744,good,good,price sell shipping cheap purchase dealer deal selling sale package sales phone plus company offer,2,2
2745,good,good,price sell shipping cheap purchase dealer deal selling sale phone offer package sales plus company,2,2
2746,neutral,good,price sell shipping cheap purchase dealer sale deal selling phone offer cost plus model company,2,0
2747,good,good,price sell shipping cheap purchase dealer selling deal sale phone offer plus package cost sales,2,2
2748,good,good,price sell shipping cheap purchase dealer selling deal sale phone plus sales package company cost,2,2
2749,good,good,price shipping asking monitor audio board sell offer port mask sony package company send cheap,2,2
2750,bad,good,price shipping monitor asking port mask pitt offer audio board sony package build sell church,2,-2
2751,neutral,good,price shipping sell audio asking monitor board offer package port sony cheap mask company send,2,0
2752,neutral,good,price shipping sell audio board asking monitor package cheap offer sony company mask dealer deal,2,0
2753,good,good,price shipping sell audio board cheap package monitor asking dealer offer deal sony selling sales,2,2
2754,rather_bad,bad,price turbo tube cheer charge islamic rice movement monash fred consultant deal extra upenn beam,-2,-1
2755,neutral,good,printer byte network print laser higher push cartr stuff component east offset loop package design,2,0
2756,good,good,printer byte quality laser higher component lower push loop cartr network design offset east storage,2,2
2757,good,good,printer byte quality laser higher component print push east cartr loop network offset design lower,2,2
2758,rather_bad,bad,printer font print character water thor analysis laser rochester jake libertarian postscript bony sequence processing,-2,-1
2759,neutral,bad,printer font print character water thor analysis laser rochester jake postscript picture libertarian bony pattern,-2,0
2760,rather_bad,bad,printer font print picture character water analysis thor laser rochester jake postscript libertarian pattern bony,-2,-1
2761,good,bad,printer font print picture character water thor analysis laser rochester postscript libertarian pattern jake bony,-2,2
2762,good,good,printer quality byte higher component laser lower loop digital push cartr network design storage scope,2,2
2763,neutral,good,printer quality byte laser higher component lower loop push cartr network design storage offset scope,2,0
2764,rather_good,good,printer quality print byte digital electronics laser design component lower portable sample cartr feed compression,2,1
2765,good,good,printer quality print byte laser component design digital lower electronics higher stuff network push cost,2,2
2766,good,good,printer quality print byte laser component design lower digital higher electronics stuff network push cartr,2,2
2767,good,good,printer quality print byte laser component digital design lower electronics higher stuff network push cartr,2,2
2768,good,good,printer quality print byte laser digital component design electronics lower higher network push sample cost,2,2
2769,good,good,printer radio design print signal quality engineering audio laser engineer digital build electronics byte output,2,2
2770,good,good,printer radio design print signal quality engineering audio output build laser engineer level digital input,2,2
2771,good,good,printer radio design print signal quality engineering laser engineer digital byte build technology electronics component,2,2
2772,good,good,printer radio design quality technology laser signal print byte engineering project engineer component cost phone,2,2
2773,good,good,printer radio design technology quality laser byte print signal project cost component phone engineering engineer,2,2
2774,good,good,printer radio signal print design output input quality audio engineering level build circuit digital electronics,2,2
2779,rather_bad,bad,professor history peter search christianity hotel view king credit general others hope mathematics durham ancient,-2,-1
2780,bad,bad,professor history search peter christianity hotel view others king belief atheist general science goal credit,-2,-2
2781,good,good,project station technology development market product launch services commercial billion cost management byte japanese remote,2,2
2832,good,good,quality byte lower higher digital component sample laser printer series design compression feed push filter,2,2
2833,neutral,good,quality byte lower higher digital component sample laser series design printer compression feed push filter,2,0
2853,bad,good,quote brian evil learn context stephen feel forget taking umich respond excuse aspect making maybe,2,-2
2854,bad,good,quote context agree accept argument ence death taking dead live eternal maybe learn ever kind,2,-2
2855,bad,good,quote context agree ence relay taking death maybe kind james engin umich learn ever given,2,-2
2856,bad,good,quote context agree umich taking learn maybe feel engin kind death james aspect satan argument,2,-2
2857,bad,good,quote context brian feel learn taking umich stephen maybe evil aspect respond response making agree,2,-2
2858,rather_bad,good,quote context ence agree accept argument taking death maybe dead live ever eternal kind learn,2,-1
2859,bad,good,quote context feel learn evil agree accept maybe brian taking umich live kind ever argument,2,-2
2860,bad,good,quote context umich taking feel learn maybe agree aspect brian stephen engin kind making response,2,-2
2861,neutral,good,quote feel brian evil accept context respond choose learn excuse sorry newsgroup response love maybe,2,0
2862,rather_bad,good,quote feel evil brian context learn accept respond choose newsgroup maybe umich response excuse love,2,-1
2863,bad,good,quote feel evil brian context learn accept respond choose newsgroup maybe umich response love excuse,2,-2
2864,good,good,quote hell context accept agree death live evil argument dead feel learn maybe taking eternal,2,2
2865,neutral,good,quote hell context death accept evil agree feel live learn dead stup brian maybe argument,2,0
2866,rather_bad,good,quote hell death evil context accept feel agree live brian love stup learn maybe dead,2,-1
2867,rather_bad,good,quote hell evil death love feel context accept brian live stup agree learn maybe ever,2,-1
2868,good,good,radio switch signal input audio helmet output level channel receiver noise relay frequency circuit local,2,2
2869,good,good,radio switch signal input audio helmet output level circuit local channel receiver noise relay voltage,2,2
2877,bad,bad,reference cipher random crypt attack cryptography function security gregg plaintext jaeger public ciphertext encryption message,-2,-2
2878,good,bad,reference cipher random crypt cryptography attack function security gregg plaintext jaeger public ciphertext algorithm encryption,-2,2
2879,neutral,bad,reference cipher random crypt cryptography attack function security gregg plaintext jaeger public ciphertext encryption algorithm,-2,0
2880,neutral,bad,reference cipher random crypt function cryptography attack gregg text jaeger plaintext parts ciphertext hash security,-2,0
2881,bad,good,reference function cipher text random attack crypt muslim cryptography gregg jaeger plaintext parts ciphertext hash,2,-2
2894,good,good,religion argument ence belief assume atheist statement sense cannot view religious nothing existence doubt prove,2,2
2895,bad,good,religion asking faith belief sensor others child daughter ford model father word proof away wife,2,-2
2896,good,bad,religion atheist argument atheism religious belief ence existence statement faith universe view christianity definition risc,-2,2
2897,good,bad,religion atheist argument belief ence religious atheism existence statement faith therefore cause cannot universe view,-2,2
2898,good,bad,religion atheist argument religious atheism ence belief existence faith universe statement christianity islam risc theist,-2,2
2899,neutral,bad,religion atheist atheism belief religious existence argument statement ence universe faith cause strong sense wrong,-2,0
2900,good,bad,religion atheist atheism religious belief existence universe risc strong cause statement means theist instruction nothing,-2,2
2901,rather_good,bad,religion atheist atheism religious belief faith strong theist universe command saturn position cause response statement,-2,1
2902,good,bad,religion atheist atheism religious belief faith strong theist universe existence saturn christianity position cause statement,-2,2
2903,good,bad,religion atheist belief argument atheism religious existence ence statement faith cause universe sense therefore wrong,-2,2
2904,good,bad,religion atheist belief religious atheism faith christianity existence strong theist universe follow become convert accept,-2,2
2905,good,bad,religion atheist belief religious atheism faith christianity existence strong universe follow theist become accept statement,-2,2
2906,good,bad,religion atheist belief religious atheism faith christianity existence strong universe theist become follow convert statement,-2,2
2907,good,bad,religion atheist belief religious atheism faith christianity existence strong universe theist follow become convert accept,-2,2
2908,good,bad,religion atheist belief religious atheism faith christianity existence strong universe theist follow become statement accept,-2,2
2909,good,bad,religion atheist belief religious faith atheism christianity existence follow strong universe theist become statement accept,-2,2
2910,good,bad,religion atheist belief religious faith atheism christianity existence strong follow universe theist become accept bible,-2,2
2911,bad,good,religion atheist check atheism message monitor email center following religious subject application command send access,2,-2
2912,good,bad,religion belief atheist atheism existence christianity faith ence cannot universe truth religious argument accept strong,-2,2
2913,neutral,bad,religion belief atheist atheism faith existence ence religious christianity argument cannot statement universe strong prove,-2,0
2914,good,bad,religion belief atheist ence argument atheism faith christianity existence religious cannot statement universe prove truth,-2,2
2915,good,bad,religion belief atheist ence atheism argument faith existence christianity religious cannot statement universe prove truth,-2,2
2916,good,bad,religion belief atheist faith atheism existence christianity religious ence cannot argument universe statement nature follow,-2,2
2917,good,bad,religion belief atheist faith atheism existence christianity religious ence cannot argument universe statement strong nature,-2,2
2918,rather_good,bad,religion belief atheist faith atheism existence christianity religious ence cannot argument universe strong truth nature,-2,1
2919,good,good,religion muslim islam religious christianity follow kent sandvik woman newton islamic apple bobby activity mozumder,2,2
2920,bad,bad,religion port batf serial bill company stratus public country able clinton news talk modem washington,-2,-2
2921,good,bad,religion religious atheist atheism command cycle prof boot ford saturn everything symposium profit response dealer,-2,2
2922,good,good,religion religious christianity follow islam utexas woman muslim sandvik kent newton islamic bobby activity apple,2,2
2923,good,good,religion religious utexas follow woman islam christianity muslim evil bobby discus islamic deny thought ccwf,2,2
2924,rather_good,bad,religion religious utexas follow woman islam muslim evil discus bobby ccwf human truth ignore heart,-2,1
2925,good,good,religion religious utexas follow woman islam muslim evil discus bobby christianity human ccwf truth thought,2,2
2926,rather_bad,bad,religion utexas religious follow woman islam muslim discus evil bobby truth ccwf human rochester heart,-2,-1
2927,bad,good,remember andrew face reading dave reduce risc instruction duke intel instructions icon clone dear powerbook,2,-2
2928,rather_bad,bad,remember andrew face reading risc reduce instruction duke intel instructions clone dave dear powerbook architecture,-2,-1
2929,bad,good,remember duke risc reduce intel instruction face andrew road reading cica clone architecture instructions address,2,-2
2930,good,good,request address militia amendment bear send arms constitution shall mailing organize regulate expo free receive,2,2
2931,neutral,good,request address militia amendment bear send arms constitution shall mailing organize regulate free expo sentence,2,0
2932,rather_bad,good,request address militia bear amendment send arms constitution shall mailing organize regulate receive expo free,2,-1
2933,rather_bad,good,request address send bear militia amendment constitution arms receive shall mailing free organize regulate expo,2,-1
2934,bad,bad,request amendment militia bear shall constitution arms mailing regulate organize send free liberty standing infringe,-2,-2
2935,neutral,bad,request amendment militia bear shall constitution arms mailing send regulate organize liberty standing free infringe,-2,0
2936,bad,good,request militia amendment arms bear address constitution send shall regulate organize free sentence receive form,2,-2
2937,bad,good,request militia amendment bear address arms constitution send shall receive organize regulate free mailing sentence,2,-2
2938,bad,good,request militia amendment bear arms address constitution send shall organize regulate free mailing sentence receive,2,-2
2939,bad,bad,request militia amendment bear arms constitution send shall address regulate organize sentence free mailing infringe,-2,-2
2940,rather_bad,good,request militia amendment bear arms constitution shall send mailing address regulate organize expo free sentence,2,-1
2941,good,good,research center april health national medical washington report institute cancer department among page virginia child,2,2
2942,bad,good,research center april medical health national report nasa washington cancer institute virginia page among disease,2,-2
2943,rather_good,bad,research center april medical health national report washington institute cancer nasa disease virginia page child,-2,1
2944,neutral,good,research center april washington national health medical report institute department cancer among page child virginia,2,0
2945,rather_bad,good,research center internet phone office email virginia institute north national computing department technology film organization,2,-1
2946,bad,bad,research center internet phone office virginia email north computing institute national film nasa cray contact,-2,-2
2947,good,bad,research center nasa april medical health national report cancer virginia washington page institute volume among,-2,2
2948,neutral,good,research center nasa medical april health report national cancer virginia page volume washington newsletter office,2,0
2949,good,good,research center washington april national health report institute medical department among page child virginia office,2,2
2950,neutral,good,research center washington april national health report medical institute department among page child virginia office,2,0
2951,good,good,research center washington april national report health institute medical department among child page virginia study,2,2
2952,good,good,research center washington april national report institute health medical department among virginia page child study,2,2
2953,bad,good,research design cost market technology project small development launch radio engineering institute quality center station,2,-2
2954,good,good,research phone center organization technology office institute department national email engineering conference contact computing virginia,2,2
2955,good,good,research technology project cost radio design station development build engineering phone science commercial market center,2,2
2956,good,good,research technology radio cost project design station engineering development build center science launch institute market,2,2
2957,good,good,research technology radio cost project design station engineering development build science center launch market institute,2,2
2958,good,good,research technology radio cost project station design engineering development center science launch build national institute,2,2
3005,neutral,bad,risc week driver instruction spacecraft picture large adaptec mode next orbit cause memory blah rose,-2,0
3006,bad,bad,risc week picture large instruction adaptec rose spacecraft blah reduce timer gain cause memory architecture,-2,-2
3017,bad,good,robert carry fast speed week weapon chicago application processor anyway move mouse tool distribution powerpc,2,-2
3018,bad,good,robert chicago carry speed week fast processor info anyway weapon member jason wait powerpc away,2,-2
3019,bad,good,robert chicago jason education pretty univ remember somebody anymore info weird shaft everybody member love,2,-2
3020,bad,bad,robert chicago jason info education member pretty uchicago anyway fast univ week remember veal weird,-2,-2
3021,bad,good,robert chicago jason pretty education univ somebody remember anymore everybody weird shaft laugh love info,2,-2
3022,bad,good,rule entry test output define section return check size count build author remark larry open,2,-2
3023,rather_bad,good,rule entry test output define section return size check count build author larry remark open,2,-1
3024,rather_bad,good,rule entry test output define section size check count return build author remark larry open,2,-1
3025,bad,good,rutgers kaldis child koresh easter michael radio homosexual ence trial witness georgia germany theodore covington,2,-2
3026,bad,good,ryan story stephen wave canada indiana smoke ottawa mike danny funny udel guess result gibson,2,-2
3027,bad,good,ryan wave story stephen indiana guess ottawa smoke danny coming canada mike udel previous gibson,2,-2
3028,bad,good,ryan wave story stephen indiana ottawa smoke guess canada danny mike coming udel funny gibson,2,-2
3030,good,good,sale monitor offer copy beck andre sell price dresden looking sequence machine distribution upgrade running,2,2
3031,rather_good,good,sale offer sell condition price asking copy brand title distribution sequence andre beck utility upgrade,2,1
3042,rather_bad,good,saturn liar nasa fool crazy dealer gsfc lunatic columbia wrong caltech price advertising billboard lawrence,2,-1
3043,bad,good,saturn liar nasa fool crazy dealer lunatic natural wrong gsfc caltech columbia price advertising billboard,2,-2
3044,bad,bad,saturn liar nasa natural crazy fool dealer wrong lunatic canon caltech price columbia gsfc honda,-2,-2
3045,bad,bad,saturn liar nasa wrong canon moral natural lunatic crazy away price morality dealer bible fool,-2,-2
3046,bad,good,saturn nasa liar fool crazy dealer gsfc lunatic columbia lawrence advertising dealy billboard marketing price,2,-2
3096,rather_bad,bad,science dseg current result skndiv pyron several driver else three scsi public mark window distribution,-2,-1
3097,good,good,science dseg pyron scientific skndiv result hypothesis current food mark else experiment rational process surprise,2,2
3098,good,good,science dseg scientific result hypothesis experiment theory pyron current gene skndiv rational process pilot organization,2,2
3099,good,good,science dseg scientific result hypothesis pyron experiment theory skndiv rational process lady organization current surprise,2,2
3100,rather_bad,good,science encryption orbit pres nasa thought maybe result standard earth hand clinton disk probe distribution,2,-1
3101,good,bad,science holland cult compass study tempest investigation methodology nixon psychology department star left colostate scientific,-2,2
3102,good,bad,science holland probe study earth orbit mission cult clinton lunar methodology scientific star pres tempest,-2,2
3103,rather_good,good,science moral objective morality theory result keith scientific frank animal study values whether wrong natural,2,1
3104,good,good,science moral objective study morality disease result theory doctor natural scientific food animal values frank,2,2
3105,good,good,science moral objective theory morality keith result scientific frank animal values wrong whether study natural,2,2
3106,rather_bad,good,science moral study objective morality result theory scientific animal natural values frank disease food keith,2,-1
3107,neutral,good,science objective frank values morality truth scientific value result wrong word basis body scientist explain,2,0
3108,good,good,science objective frank values truth scientific morality absolute result value basis knowledge wrong reality scientist,2,2
3109,rather_good,good,science orbit probe mission lunar earth holland clinton study pres cult scientific nasa mars hand,2,1
3110,bad,good,science result moral objective frank wrong keith morality knowledge certain scientific agree whether thinking values,2,-2
3111,rather_good,good,science scientific dseg theory experiment result hypothesis lady pyron rational organization skndiv process scientist russell,2,1
3112,good,good,science scientific theory dseg experiment result lady scientist hypothesis methodology rational russell study organization pyron,2,2
3113,good,good,science scientific theory dseg experiment result lady scientist hypothesis rational russell organization pyron process research,2,2
3114,good,good,science theory scientific knowledge process rochester experiment scientist dseg result study psychology methodology fred test,2,2
3115,good,good,science theory scientific knowledge process rochester experiment scientist dseg result study psychology methodology russell discover,2,2
3116,good,good,science theory scientific knowledge process rochester experiment scientist dseg result study psychology methodology test russell,2,2
3117,good,good,science theory scientific knowledge rochester experiment result dseg scientist process study methodology lady method hypothesis,2,2
3118,good,good,science theory scientific knowledge rochester experiment result process dseg scientist study psychology gene lady methodology,2,2
3119,good,good,science theory scientific rochester experiment dseg result knowledge scientist process lady study hypothesis gene methodology,2,2
3120,good,good,science theory scientific rochester experiment result dseg knowledge scientist process lady gene study hypothesis research,2,2
3121,good,good,science theory scientific scientist experiment dseg study result knowledge methodology psychology hypothesis lady russell discover,2,2
3122,good,good,science theory scientific scientist experiment knowledge dseg study result psychology methodology discover hypothesis lady process,2,2
3123,rather_good,good,science theory scientific study experiment dseg scientist result methodology hypothesis knowledge psychology lady russell rational,2,1
3124,good,good,science truth absolute objective frank values knowledge scientific agree experience value theory wrong understanding basis,2,2
3125,good,good,science truth objective absolute frank values knowledge scientific experience value agree theory wrong basis morality,2,2
3126,good,good,science truth objective absolute frank values knowledge scientific theory value experience agree wrong basis understanding,2,2
3127,good,good,science truth objective absolute frank values scientific knowledge value experience basis wrong theory agree morality,2,2
3128,bad,good,scott jeff phil dollar corp rich screw alot curve reliable curious heavy pound track income,2,-2
3129,bad,good,scsi bike firearm code child font death distribution thought tape type allow smith carry matter,2,-2
3130,good,bad,scsi controller disk card interface bios fast feature transfer speed jumper floppy board port rate,-2,2
3131,good,good,scsi controller disk card interface speed transfer fast feature bios mode port floppy jumper rate,2,2
3132,bad,good,scsi controller disk monitor sound driver price email attack anybody others else chip original machine,2,-2
3133,bad,good,scsi controller fast interface bios speed card transfer disk jumper feature pope mode standard devices,2,-2
3134,good,good,scsi controller fast interface speed bios transfer card disk jumper feature pope standard mode devices,2,2
3135,bad,good,scsi controller fast interface speed bios transfer card jumper disk feature pope mode standard devices,2,-2
3136,rather_good,good,scsi controller fast interface speed bios transfer card jumper feature disk pope mode standard devices,2,1
3137,good,good,scsi controller fast interface speed transfer bios jumper card feature mode standard disk devices pope,2,2
3138,bad,good,scsi controller fast interface transfer bios speed card jumper disk feature standard devices mode pope,2,-2
3139,rather_good,good,scsi controller fast interface transfer bios speed jumper card feature devices mode standard disk pope,2,1
3140,rather_good,good,scsi controller interface disk card fast bios transfer speed feature jumper devices floppy chip board,2,1
3141,good,bad,scsi controller interface disk fast card bios transfer feature speed jumper devices floppy chip board,-2,2
3142,good,bad,scsi controller interface disk transfer bios fast card feature speed devices jumper chip floppy standard,-2,2
3143,bad,good,scsi controller interface transfer bios devices feature jumper fast standard setting speed card esdi chip,2,-2
3144,good,good,scsi controller interface transfer bios devices jumper feature fast standard card setting speed disk esdi,2,2
3145,bad,good,scsi controller interface transfer bios devices jumper feature fast standard card setting speed esdi disk,2,-2
3146,bad,good,scsi controller interface transfer bios disk devices jumper card feature fast standard speed setting chip,2,-2
3147,good,good,scsi controller interface transfer bios disk fast card feature devices jumper speed chip standard floppy,2,2
3148,good,bad,scsi controller interface transfer bios disk feature devices jumper card fast setting speed floppy chip,-2,2
3149,good,bad,scsi controller interface transfer disk bios feature devices card jumper fast speed setting floppy standard,-2,2
3150,good,good,scsi controller interface transfer disk bios feature devices card jumper fast speed setting standard floppy,2,2
3151,good,good,scsi disk controller card floppy port fast speed interface transfer bios board mode jumper feature,2,2
3152,good,bad,scsi disk controller cause driver error tape adaptec memory floppy graphics works research fast free,-2,2
3153,rather_bad,good,scsi disk controller image speed fast card mode floppy standard board interface switch transfer signal,2,-1
3154,good,good,scsi disk controller port card floppy fast speed interface board bios transfer mode devices standard,2,2
3155,bad,good,scsi fast model season thought hell view ever comment player anyway looking type light address,2,-2
3156,rather_bad,good,scsi hell lost model season anyway andrew ever range disclaimer thought james view init address,2,-1
3157,bad,good,scsi monitor gainey nick keyboard attack timer sound military colors controller price apple always week,2,-2
3158,bad,good,scsi religion card nothing able agree fast truth build phone become address require woman follow,2,-2
3160,good,good,season hockey goal player league playoff leaf flyer penalty next puck division coach draft montreal,2,2
3161,good,good,season hockey player league goal playoff leaf flyer penalty next puck shot coach draft division,2,2
3162,good,good,season hockey player league goal playoff leaf penalty flyer next shot puck pick draft coach,2,2
3170,good,good,semi auto firearm weapon safety police revolver house self action clipper handgun rifle license bill,2,2
3171,good,good,send address email news request internet message copy usenet receive militia mailing newsgroup discussion free,2,2
3172,good,good,send address email news request message internet copy usenet receive newsgroup mailing militia discussion service,2,2
3173,good,good,send address email request news internet message copy usenet receive militia mailing discussion newsgroup free,2,2
3174,good,good,send address request copy internet email usenet message militia mailing receive bear free discussion amendment,2,2
3175,rather_good,good,send address request copy usenet internet militia mailing email receive bear message free amendment arms,2,1
3176,good,good,send address request email copy internet message usenet news militia receive mailing discussion bear newsgroup,2,2
3177,bad,good,send address request receive bear militia free amendment shall arms constitution mailing organize sent regulate,2,-2
3178,bad,good,send address request receive militia bear amendment mailing arms shall constitution organize regulate free expo,2,-2
3179,good,bad,send request address militia mailing usenet internet copy bear receive free amendment arms uunet user,-2,2
3181,bad,good,server application motif window resource client xterm manager display default string patch xlib running type,2,-2
3182,bad,good,server motif application user resource client unix xterm export subject contrib running patch release type,2,-2
3183,good,good,server resource unix motif directory library application user xterm export client type release contrib terminal,2,2
3194,good,good,signal helmet audio input switch level relay receiver circuit noise build output paint meet size,2,2
3195,good,good,signal switch helmet audio input level radio local receiver relay noise output circuit build paint,2,2
3196,good,good,signal switch helmet audio input level radio receiver local relay noise output circuit paint build,2,2
3197,good,good,signal switch helmet audio input level radio receiver relay local noise paint output circuit build,2,2
3198,bad,good,simms apple drug record math simm access colorado news message free mark cigarette chips ripem,2,-2
3199,bad,good,simms apple drug record simm access math free news mark colorado allow price memory message,2,-2
3274,bad,bad,soon font pitt cross unit gordon banks link surrender character skepticism intellect type cadre shameful,-2,-2
3275,rather_bad,bad,soon pitt gordon banks blood surrender brain skepticism intellect cadre shameful chastity type teenager wash,-2,-1
3276,bad,bad,soon pitt gordon blood banks brain surrender skepticism intellect cadre shameful chastity wash teenager peace,-2,-2
3277,bad,bad,soon pitt gordon blood banks brain surrender skepticism intellect cadre shameful chastity wash type teenager,-2,-2
3278,bad,good,soon pitt gordon brain blood banks surrender hall skepticism intellect cadre shameful chastity smith wash,2,-2
3279,bad,bad,soon unit font pitt cross gordon banks link character surrender skepticism intellect cadre shameful chastity,-2,-2
3282,bad,bad,south george island secret military ship british employer jake york nuclear bony rockefeller naval plan,-2,-2
3283,bad,bad,south george island secret military ship british jake employer bony nuclear rockefeller york naval plan,-2,-2
3284,bad,bad,south george island secret ship employer jake military british nuclear bony rockefeller naval york plan,-2,-2
3285,bad,bad,south george island secret ship military british jake employer bony rockefeller nuclear york naval plan,-2,-2
3286,bad,bad,south george island ship military secret british jake employer bony rockefeller nuclear york naval plan,-2,-2
3287,rather_bad,bad,south island secret jake ship military british employer nuclear bony rockefeller naval york plan arrest,-2,-1
3288,bad,bad,south island secret ship jake military employer british nuclear bony rockefeller york naval plan arrest,-2,-2
3289,rather_bad,good,south island secret ship rutgers nuclear military begin british kaldis rockefeller plan naval easter georgia,2,-1
3290,rather_bad,bad,south island ship secret military rutgers british newspaper nuclear kaldis rockefeller plan naval easter sport,-2,-1
3291,bad,bad,south island ship secret military rutgers british newspaper nuclear kaldis rockefeller sport plan naval easter,-2,-2
3292,rather_bad,bad,south island ship secret military rutgers british nuclear newspaper kaldis rockefeller naval easter plan installation,-2,-1
3293,rather_good,bad,south island ship secret military rutgers british nuclear newspaper kaldis rockefeller naval plan easter installation,-2,1
3294,neutral,bad,south island ship secret military rutgers british nuclear newspaper kaldis rockefeller naval plan easter sport,-2,0
3295,rather_bad,bad,south island ship secret military rutgers nuclear british kaldis rockefeller begin naval easter plan newspaper,-2,-1
3296,rather_bad,bad,south massacre begin father island russian secret kaldis rockefeller plan rutgers force nuclear naval attack,-2,-1
3297,bad,bad,south secret island jake nuclear bony rockefeller british employer york george ship attack occupy mass,-2,-2
3298,bad,bad,south secret island jake nuclear bony rockefeller british employer york ship george attack occupy mass,-2,-2
3299,bad,good,south ship island secret british newspaper rutgers nuclear military sport kaldis rockefeller naval easter plan,2,-2
3300,neutral,good,south ship island secret british rutgers newspaper military nuclear sport kaldis rockefeller naval plan easter,2,0
3301,neutral,good,speed bike apple turn mouse fast simms mile driver tire brake machine disk wheel card,2,0
3302,bad,bad,spend gary money country costs market health care america columbia company ucsc private perry canadian,-2,-2
3322,bad,bad,station cramer clayton tool uunet mine phone optilink option free module consent plot design service,-2,-2
3323,bad,bad,station cramer uunet mine clayton option optilink consent service phone relations homosexual oracle pyram mutual,-2,-2
3324,bad,bad,steve copy thor electronics libertarian steveh hendricks fail tamu measure eliminate regulation limited protection free,-2,-2
3325,bad,bad,steve copy thor electronics libertarian steveh measure hendricks tamu fail bell regulation limited protection eliminate,-2,-2
3326,rather_bad,good,steve libertarian thor vice steveh blow hendricks dream beauchaine bobbe sink eliminate regulation rally fail,2,-1
3327,bad,good,steve thor libertarian vice steveh benefit hendricks blow smith cell beauchaine bobbe uucp fail regulation,2,-2
3328,bad,good,steve thor libertarian vice uucp steveh benefit cell hendricks beauchaine bobbe blow fail smith regulation,2,-2
3329,bad,good,steve thor vice libertarian print uucp steveh cell benefit hendricks beauchaine bobbe blow fail regulation,2,-2
3330,bad,good,steve thor vice libertarian print uucp steveh cell benefit hendricks beauchaine bobbe blow regulation fail,2,-2
3331,bad,good,steve thor vice libertarian uucp steveh cell benefit hendricks beauchaine bobbe print blow fail regulation,2,-2
3332,bad,good,stratus modem port serial company bill batf packet block news talk connect baud fire clinton,2,-2
3388,bad,good,stup live maybe somebody mouse helmet stuff andy remember folks getting guess else carry safety,2,-2
3389,rather_bad,good,stup live maybe somebody stuff helmet mouse andy folks remember getting guess else carry pretty,2,-1
3390,bad,good,stup maybe live somebody stuff folks helmet pretty else guess remember anyway getting andy love,2,-2
3391,bad,bad,stup newsreader listen phone walker intercon amanda wait distribution hell cheap next ohio easy talk,-2,-2
3392,bad,bad,stup newsreader phone listen wait walker intercon amanda distribution cheap next talk easy traffic corporation,-2,-2
3393,bad,bad,stup newsreader phone wait listen walker intercon amanda cheap distribution talk traffic next corporation easy,-2,-2
3394,bad,bad,stup newsreader walker intercon listen amanda hell phone distribution wait ohio next cheap easy money,-2,-2
3395,bad,good,suck west bank thought agree joke carry stup fake cause inhabitant cover tire ling land,2,-2
3431,good,good,switch input signal audio circuit helmet level output voltage noise build relay receiver plastic frequency,2,2
3432,good,good,switch input signal audio circuit helmet output level voltage build radio relay receiver noise frequency,2,2
3433,good,good,switch radio signal input audio helmet level output receiver local noise relay circuit east paint,2,2
3434,good,good,switch signal helmet audio input radio level output receiver local relay noise circuit paint build,2,2
3435,good,good,switch signal radio audio input helmet level output receiver local noise relay circuit paint east,2,2
3436,good,good,switch signal radio input audio helmet level output local receiver noise relay circuit build east,2,2
3445,bad,good,tank attack buffalo ncsu brad limbaugh dean fire hawk fight defend curtis shit adobe jackson,2,-2
3446,rather_bad,good,tank buffalo ncsu brad limbaugh fire liberal fight hawk dean attack defend shit curtis adobe,2,-1
3447,bad,good,tank fire buffalo ncsu limbaugh brad fight attack defend hawk liberal shit away curtis adobe,2,-2
3448,bad,good,tank medium ticket hitler buffalo ncsu fire limbaugh dean brad nazi black electric white irvine,2,-2
3449,bad,good,tank ticket hitler medium attack buffalo fire ncsu brad limbaugh white away black dean irvine,2,-2
