,text,true,model,true_num,model_num
2872,machine math card comment cwru numbers anonymous driver xfree cleveland cause report code freenet looking,bad,good,-2,2
2873,religion atheist belief religious atheism faith christianity existence strong universe theist follow become convert accept,good,good,2,2
2874,trade berkeley tyre prince rick division business names stop seattle email care custom forsale company,bad,good,-2,2
2884,science theory scientific study experiment dseg scientist result methodology hypothesis knowledge psychology lady russell rational,good,good,2,2
2887,clinton mike batf class bill within proper waco administration bush plan equipment unknown protect charles,bad,good,-2,2
2889,city young judas hanging acts present money sdsu tree bill thousand move election fall create,good,good,2,2
2891,bible religion turkish church belief truth argument faith christ atheist muslim greek human ence word,good,good,2,2
2892,israel israeli attack kill civilian arab palestinian lebanese village lebanon soldier peace innocent territory adam,good,good,2,2
2893,black white pick straight male rose homosexual sexual johnson harris nothing partner handling hulman showing,bad,good,-2,2
2894,disease doctor discussion patient cand test treatment yeast infection ence quack body others cause sinus,good,good,2,2
2897,research technology radio cost project station design engineering development center science launch build national institute,good,good,2,2
2898,religion asking faith belief sensor others child daughter ford model father word proof away wife,bad,good,-2,2
2903,nasa earth orbit mission launch moon satellite shuttle lunar probe spacecraft flight mars rocket solar,good,good,2,2
2905,guess koresh wrong wave freenet story nothing cleveland ever previous mind caltech child likely cwru,bad,bad,-2,-2
2906,moral keith define morality definition caltech livesey goal animal behavior murder school young human talking,bad,good,-2,2
2907,player hockey season league goal leaf playoff division next pick flyer penalty score draft roger,good,good,2,2
2909,launch nasa mission shuttle surface lopez orbiter three ozone atmosphere centaur research april adam cost,good,good,2,2
2910,quality byte lower higher digital component sample laser printer series design compression feed push filter,good,good,2,2
2913,appreciate info motherboard advance anybody experience eisa test setup seizure greatly upgrade access cmos edge,bad,good,-2,2
2914,crime criminal indiv self citizen public commit defense knife violent cause uals firearm abuse protect,good,good,2,2
2915,nasa launch orbit mission satellite moon earth shuttle rocket lunar flight spacecraft probe mars solar,good,good,2,2
2916,mouse apple robert processor move fast speed week slow pretty clock music microsoft chicago jason,bad,good,-2,2
2918,center research internet virginia office conference phone computing national department north film address campus australia,bad,good,-2,2
2919,drug country nazi german anti germany party care society political insurance child freedom jewish hitler,bad,bad,-2,-2
2920,remember andrew face reading risc reduce instruction duke intel instructions clone dave dear powerbook architecture,bad,good,-2,2
2921,argument sense cannot statement conclusion therefore form assume logic position ence understanding imply fallacy argue,good,good,2,2
2922,begin father massacre sport jayne joel newspaper hole soldier russian yassin oracle french spirit fill,bad,bad,-2,-2
2923,ford homosexuality sensor ohio proof homosexual asking wife times boeing belief oxygen faith friend child,good,good,2,2
2924,mike clinton class charles movie supposedly gonna sean frame dont quicktime success raise deficit unknown,bad,good,-2,2
2926,paul laws crime rate homic risk worship sabbath study rates death handgun vancouver seattle black,bad,good,-2,2
2927,religion atheist belief religious atheism faith christianity existence strong universe theist become follow convert statement,good,good,2,2
2930,mouse speed fast move robert clock somebody slow processor performance machine jason pretty intel week,bad,good,-2,2
2931,fool saturn originator liar crazy nasa gsfc lawrence lunatic visible marketing seeing advertising dealy billboard,bad,good,-2,2
2932,yeah cheer turbo tube upenn islamic movement rice fred monash everywhere ingr rushdie consultant grand,bad,good,-2,2
2934,window image display server graphics application code user screen color motif mouse package format function,good,good,2,2
2935,muslim islam algorithm cipher reference islamic text attack message random public method function crypt ripem,bad,good,-2,2
2939,religion atheist atheism religious belief existence universe risc strong cause statement means theist instruction nothing,good,good,2,2
2941,white black pick male rose straight harris weaver round johnson april cooper sexual homosexual nothing,bad,good,-2,2
2942,trade berkeley rick married division seattle names become uucp care custom stop forsale rwing scores,bad,bad,-2,-2
2949,mark care insurance business ohio marriage parent greg child married health magnus gainey prince couple,good,good,2,2
2950,bible christ matthew word authority scripture human means passage truth always saying belief coming mark,good,good,2,2
2951,country federal house iran civil force bosnia action majority constitution senate constitutional minority nation iranian,good,good,2,2
2952,nasa center image graphics research internet server mike virginia font cancer health send archive news,bad,good,-2,2
2954,clinton mike public bill fast package administration working drug batf general trade protect hunting firearm,bad,good,-2,2
2955,belief atheist ence atheism faith existence religion universe religious prove theist strong assume assumption nothing,good,good,2,2
2956,nasa science anonymous earth orbit mission image library code news moon reference general access research,good,good,2,2
2958,mouse robert apple processor move fast week speed music chicago microsoft pretty slow clock jason,bad,good,-2,2
2962,trade berkeley names rick wisdom division custom whenever married seattle become uucp rwing scores mario,bad,good,-2,2
2964,ground wire water light current science circuit test engine hole battery henry turn level design,good,good,2,2
2969,looking battery friend uiuc steve advance sell fine dyer food month running junk email pain,bad,bad,-2,-2
2970,simms apple drug record math simm access colorado news message free mark cigarette chips ripem,bad,good,-2,2
2971,eric sport fill train jayne spirit joel yassin father soldier hole dance creed begin holy,bad,good,-2,2
2972,anonymous internet news usenet service privacy email electronic congress network user public bill site address,good,good,2,2
2973,science encryption orbit pres nasa thought maybe result standard earth hand clinton disk probe distribution,bad,good,-2,2
2974,price monitor board port shipping apple slot sell cards adapter sony purchase package simms nubus,bad,bad,-2,-2
2975,ground wire circuit panel connect outlet wiring math electrical neutral cable duke swap current subject,good,good,2,2
2978,insurance texas company student motorola public private coverage supply indiana carry magazine ents maria hospital,bad,good,-2,2
2979,printer byte quality laser higher component lower push loop cartr network design offset east storage,good,bad,2,-2
2980,marriage care married business couple insurance public health child gainey prince congress ever poor package,bad,good,-2,2
2982,care marriage insurance couple mark poor child money coverage abortion live rent public free married,good,bad,2,-2
2986,science scientific dseg theory experiment result hypothesis lady pyron rational organization skndiv process scientist russell,good,good,2,2
2987,muslim islam islamic cheer ohio kent sandvik newton upenn gregg jaeger apple magnus rice activity,bad,good,-2,2
2989,weapon firearm police carry safety handgun semi license auto automatic revolver section officer fire bill,good,good,2,2
2990,code function text cipher null reference crypt random char error cryptography algorithm define message following,good,bad,2,-2
2996,turkish history today muslim greek turk turkey close serve armenia million escape population genoc longer,good,good,2,2
3000,nasa radar surface detector mission ball launch atmosphere field shuttle antenna april probe baalke kelvin,good,good,2,2
3004,white black pick straight male rose sexual harris weaver homosexual johnson round cooper nothing gold,bad,good,-2,2
3005,stratus modem port serial company bill batf packet block news talk connect baud fire clinton,bad,good,-2,2
3006,tank fire buffalo ncsu limbaugh brad fight attack defend hawk liberal shit away curtis adobe,bad,bad,-2,-2
3010,love cwru uiuc thought frank hell keith sorry guess mine wrong nothing objective uucp homosexual,bad,bad,-2,-2
3012,company treat bell positive larc negative worry patient recent current lyme carl complaint strength reaction,bad,good,-2,2
3013,berkeley court love hate francisco anti jacket property leather charge money museum dangerous loud safe,bad,good,-2,2
3014,request address militia amendment bear send arms constitution shall mailing organize regulate expo free receive,good,good,2,2
3015,image graphics user format package motif code unix server library application object send tool comp,good,good,2,2
3018,research technology radio cost project design station engineering development build center science launch institute market,good,good,2,2
3019,disk scsi controller card modem floppy chip port speed interface motherboard serial clock bios board,good,bad,2,-2
3020,turkish turkey turk armenia greek nazi azeri soviet genoc german henrik pass trade captain close,bad,bad,-2,-2
3023,mine station uunet cramer option clayton optilink homosexual consent service oracle phone relations module pyram,bad,good,-2,2
3026,risc week picture large instruction adaptec rose spacecraft blah reduce timer gain cause memory architecture,bad,bad,-2,-2
3027,picture gain stone caltech blah beach cell thomas sometime pain week plate timer aaron precision,bad,good,-2,2
3028,love drug bike laws free court money design choose engine cost head property feel pretty,bad,good,-2,2
3030,address send request receive bear militia free amendment shall constitution arms mailing organize sent regulate,bad,good,-2,2
3032,professor history peter search christianity hotel view king credit general others hope mathematics durham ancient,bad,good,-2,2
3033,cause report health food study disease medical doctor steve increase patient center among body treatment,good,good,2,2
3034,price sell shipping cheap purchase dealer deal selling sale phone offer package sales plus company,good,bad,2,-2
3036,price monitor board port shipping apple slot sell cards adapter sony purchase package nubus simms,bad,good,-2,2
3039,drug dollar money curve choice illegal crack rich libertarian jeff legal alarm screw curious spend,bad,good,-2,2
3041,city young judas hanging acts present sdsu money tree thousand move election fall bill decenso,bad,bad,-2,-2
3042,robert chicago jason education pretty univ remember somebody anymore info weird shaft everybody member love,bad,good,-2,2
3043,black white pick straight homosexual male rose sexual harris weaver johnson cooper partner hulman gold,bad,bad,-2,-2
3044,doctor disease patient treatment treat blood cause cand pain medicine yeast symptom test infection physician,good,good,2,2
3048,drug jeff thomas rich average curious money dollar curve fantasy crack result reliable split extra,bad,good,-2,2
3049,robert chicago carry speed week fast processor info anyway weapon member jason wait powerpc away,bad,good,-2,2
3051,steve copy thor electronics libertarian steveh measure hendricks tamu fail bell regulation limited protection eliminate,bad,good,-2,2
3052,graphics image info package appreciate format unix site email user comp advance directory code looking,good,good,2,2
3054,henry access appear toronto digex captain mass spencer star orbit harris weaver hole theory universe,good,bad,2,-2
3055,feel else everyone maybe sorry quote ever mind reading brian choose thought respond accept hope,bad,bad,-2,-2
3056,moral catholic livesey keith imply morality professor animal community solntze saying goal whether murder species,bad,good,-2,2
3057,henry toronto appear digex trade cover access hole level captain light star theory black company,bad,good,-2,2
3060,israel israeli arab jewish policy peace research center citizen palestinian gaza east subject west authorities,good,good,2,2
3062,turkish turk greek turkey armenia nazi genoc soviet history german russian today azeri henrik escape,good,bad,2,-2
3063,unit link display font type input cross output error allocation banks surrender intellect disk xterm,good,bad,2,-2
3064,request address send bear militia amendment constitution arms receive shall mailing free organize regulate expo,bad,good,-2,2
3065,andrew lost james chris disclaimer model navy columbia gary behanna houston callison rick weight bird,bad,bad,-2,-2
3066,error appreciate info motherboard graphics internet anybody nrhj access mode test type seizure upgrade advance,bad,bad,-2,-2
3069,nazi party hitler ticket faith muslim ence found publish milwaukee become rubber history homosexual criminal,bad,good,-2,2
3070,price board shipping purchase slot package unit hello sony plug adapter sell supply connector cheap,good,bad,2,-2
3072,moral objective science morality animal keith values scientific humans pain livesey frank behavior south natural,bad,good,-2,2
3073,appreciate email anybody advance experience info thank wonder suggestion send hello greatly response recently advice,bad,good,-2,2
3074,engineering music motorcycle letter weaver bruce chuck japanese flame membership cooper member student steven club,bad,good,-2,2
3075,disk scsi controller port floppy card board speed fast mode interface modem bios serial transfer,bad,good,-2,2
3076,disk scsi controller port board floppy card modem interface motherboard transfer serial bios boot speed,good,bad,2,-2
3077,cwru machine comment cleveland freenet math contact programmer type comp tony xfree anonymous general desktop,bad,good,-2,2
3078,helmet signal audio switch meet level input june disease bill local receiver sunday size switching,bad,good,-2,2
3080,card driver sound copy light mark machine left running free disk following memory water else,bad,bad,-2,-2
3086,love uiuc cwru thought guess wrong sorry frank keith hell nothing mine uucp objective homosexual,bad,good,-2,2
3087,function muslim code text islam reference islamic cipher crypt character publish null message random public,bad,bad,-2,-2
3088,discussion vote newsgroup misc uiuc electric irvine angry creation others topic brent stove suggest mike,bad,good,-2,2
3089,cwru math machine comp freenet cleveland programmer tony contact vote comment type netcom xfree peter,bad,good,-2,2
3090,wire ground circuit outlet wiring voltage neutral cable connect excellent electrical current panel risc instruction,good,good,2,2
3091,period boston pittsburgh player score detroit third chicago dave toronto louis baseball murray lemieux yankee,good,good,2,2
3092,internet water connect circuit ground tower heat bitnet marc plant fnal nuclear uunet cooling uucp,bad,bad,-2,-2
3096,church catholic authority pope bible public country belief live strong child religion love regard always,good,good,2,2
3097,atheism atheist religion religious belief faith command monitor following check email switch send boot message,bad,good,-2,2
3098,address send request bear militia amendment receive constitution arms shall mailing free organize regulate organization,bad,good,-2,2
3099,weapon firearm police criminal carry crime self handgun safety license auto semi kill citizen public,good,good,2,2
3102,woman water azerbaijani fire apartment building helmet charge report left dept islamic live home city,bad,bad,-2,-2
3104,religion religious utexas follow woman islam christianity muslim evil bobby discus islamic deny thought ccwf,good,good,2,2
3109,food study ence natural language animal revelation understand humans rochester nothing death theory double thought,bad,good,-2,2
3111,care mark marriage poor child couple live deserve free together services deliver choose parent health,bad,bad,-2,-2
3112,internet water connect bitnet uunet uucp circuit tower marc heat corp nuclear fnal plant cooling,bad,bad,-2,-2
3114,stup live maybe somebody stuff helmet mouse andy folks remember getting guess else carry pretty,bad,bad,-2,-2
3116,george vice fail thor employer informatik jake libertarian hamburg replace bony steveh steve dream robert,bad,good,-2,2
3117,hell love uiuc frank thought objective ever andrew uucp newsgroup light mine michael sorry james,bad,good,-2,2
3120,modem port serial stratus bill connect block packet company distribution baud news next rocket plain,bad,good,-2,2
3123,pres official administration press russian working talk meeting congress russia secretary continue community summer house,good,good,2,2
3124,weapon kill fire child crime firearm woman carry police death bill criminal cause city doctor,good,good,2,2
3129,internet research center address department office conference national virginia email phone computing australia institute technology,bad,good,-2,2
3134,distribution bill port modem serial stratus connect keywords special packet dale several william rocket interrupt,bad,good,-2,2
3137,copy steve thor electronics libertarian steveh hendricks eliminate tamu fail limited regulation failure snow swiss,bad,good,-2,2
3138,price apple offer sell monitor sale shipping asking condition model selling pitt manual email soon,good,bad,2,-2
3150,player season hockey league goal baseball division period pick mike next pittsburgh leaf shot boston,good,good,2,2
3151,eric sport fill train jayne spirit joel yassin father hole soldier creed dance begin celebrate,bad,good,-2,2
3152,health cancer medical national increase research center fnal higgins newsletter word volume page among report,good,good,2,2
3153,request militia amendment bear arms address constitution send shall organize regulate free mailing sentence receive,bad,good,-2,2
3155,science dseg current result skndiv pyron several driver else three scsi public mark window distribution,bad,good,-2,2
3157,scsi controller interface disk card fast bios transfer speed feature jumper devices floppy chip board,good,good,2,2
3159,arab israeli policy tape jewish research population border israel associate center intelligence bullet georgia recognize,bad,good,-2,2
3160,woman city building left home apartment father room door face neighbor azerbaijani mother later sumgait,bad,bad,-2,-2
3166,bible christ matthew lord heaven scripture faith teach word father mary save spirit passage verse,good,good,2,2
3167,andrew homosexual lost james chris cramer bitnet internet gatech michael cleveland virginia clayton sexual male,bad,bad,-2,-2
3171,nazi party muslim proof faith hitler ticket found ence publish become dead islam resurrection quote,bad,good,-2,2
3175,friend steve uiuc battery looking pain month week craig phil doug remember taste somebody minutes,bad,bad,-2,-2
3177,looking battery uiuc steve friend email food doctor advance month fine dyer pain craig cause,bad,good,-2,2
3179,moral school keith caltech animal morality human livesey definition natural behavior goal humans learning solntze,bad,good,-2,2
3180,font printer print character bitnet page postscript blow vice type paper text cell printing adobe,good,good,2,2
3181,kill weapon child crime fire firearm woman carry death police criminal city bill report court,good,good,2,2
3183,steve thor libertarian vice uucp steveh benefit cell hendricks beauchaine bobbe blow fail smith regulation,bad,good,-2,2
3184,window image display server graphics code application user screen color motif mouse package format function,good,good,2,2
3185,offer copy monitor sale excellent email manual condition asking option title cover brand distribution upgrade,bad,good,-2,2
3186,henry access appear digex toronto orbit spencer weaver mass captain harris nasa level phone certain,bad,good,-2,2
3188,price bike sell phone offer company email sale cost money looking send cheap shipping distribution,bad,good,-2,2
3190,mouse robert processor move apple week fast chicago speed music pretty comp microsoft clock slow,bad,good,-2,2
3191,soon pitt gordon brain blood banks surrender hall skepticism intellect cadre shameful chastity smith wash,bad,good,-2,2
3193,homosexual cramer phil gatech sexual male clayton prism hell houston rose navy behanna atlanta optilink,bad,bad,-2,-2
3194,engine lock detector radar station model foot break rocket rock pound head exhaust injury pressure,good,good,2,2
3200,clinton movie bill class within frame plan charles sean animation regard mike administration bush full,bad,good,-2,2
3205,scsi controller interface transfer bios disk devices jumper card feature fast standard speed setting chip,bad,good,-2,2
3206,hell fool alaska eternal jack motto forever crazy acad liar gene heaven watch nsmca adams,bad,bad,-2,-2
3208,cwru machine math comp cleveland freenet programmer contact comment tony vote type netcom xfree email,bad,good,-2,2
3210,apple offer monitor sale price shipping pitt selling gordon banks sell purchase dealer sony excellent,good,good,2,2
3214,robert carry fast speed week weapon chicago application processor anyway move mouse tool distribution powerpc,bad,good,-2,2
3215,pres administration official russian congress press secretary russia working package house continue talk senator money,good,good,2,2
3216,woman child fire kill wife left home building dead live away night days tank body,bad,good,-2,2
3217,anonymous public private news crime server religion carry pretty bill cview internet paul hold thought,good,good,2,2
3218,religion atheist argument atheism religious belief ence existence statement faith universe view christianity definition risc,good,good,2,2
3219,turkish turk turkey greek armenia genoc henrik russian soviet today greece muslim ottoman army population,bad,bad,-2,-2
3220,monitor apple port board serial simms price chip motherboard upgrade slot plug supply cable purchase,good,good,2,2
3221,copy thor electronics libertarian steveh bell steve hendricks keyboard persian current free fail measure cluster,bad,good,-2,2
3222,picture gain caltech stone blah beach cell thomas sometime plate aaron timer sleeve precision pain,bad,good,-2,2
3226,bible religion turkish church belief truth argument faith christ ence word muslim greek human moral,good,good,2,2
3229,ground food water cause wire disease health doctor medical patient test study light result current,good,good,2,2
3232,price phone sell bike email company offer cost sale technology radio send internet distribution looking,bad,bad,-2,-2
3234,homosexual andrew james cleveland cwru lost chris cramer freenet internet bitnet gatech virginia phil michael,bad,good,-2,2
3236,price phone bike sell email internet technology send offer cost company network design distribution research,bad,good,-2,2
3238,internet water uucp uunet bitnet corp marc tower heat fnal nuclear plant cooling nist higgins,bad,bad,-2,-2
3240,nasa science research center earth anonymous orbit mission satellite launch image news contact moon reference,good,good,2,2
3241,discussion vote newsgroup uiuc misc electric irvine angry others creation brent stove topic suggest mike,bad,good,-2,2
3242,cand doctor treatment suck anti infection body cause yeast vitamin medical quack disease blood pilot,good,good,2,2
3244,japanese weaver music motorcycle onur yalcin denizen letter flame technology resume member taking receive colorado,bad,bad,-2,-2
3248,care marriage insurance couple child poor mark public abortion money coverage live free health rent,good,good,2,2
3250,drug cheap dollar bunch jeff average rich screw crack curve reliable silly curious alcohol production,bad,bad,-2,-2
3256,south ship island secret british rutgers newspaper military nuclear sport kaldis rockefeller naval plan easter,bad,good,-2,2
3258,japanese music weaver motorcycle letter flame denizen onur yalcin member engineering technology resume membership send,bad,bad,-2,-2
3261,model engine lock band rocket exhaust door cylinder bottom motor tune wagon loud steal liter,good,good,2,2
3263,weapon firearm police auto safety semi license handgun carry self revolver shot fire bill section,good,good,2,2
3264,food gatech rochester purdue prism taste language chinese clarkson double georgia tongue atlanta ucsd restaurant,bad,good,-2,2
3266,center virginia research nasa internet film maine contact national office conference north news phone report,good,good,2,2
3268,paul homic laws crime worship rate sabbath study risk handgun rates death vancouver seattle black,bad,good,-2,2
3269,period boston baseball pittsburgh player chicago dave pitch alaska season brave jack detroit smith third,good,good,2,2
3275,doctor disease cause treatment patient medicine cand symptom yeast effects body medical infection vitamin study,good,good,2,2
3277,mouse movie typing informatik sean hamburg keyboard move injury bontchev quicktime motion break vesselin info,bad,good,-2,2
3278,driver sound card light crash running latest gateway anybody machine stereo channel speaker instal check,bad,good,-2,2
3279,science theory scientific knowledge rochester experiment result process dseg scientist study psychology gene lady methodology,good,good,2,2
3280,encryption chip clipper security escrow phone secure algorithm technology encrypt agency privacy public enforcement protect,good,good,2,2
3281,switch radio signal input audio helmet level output receiver local noise relay circuit east paint,good,good,2,2
3282,price sell shipping cheap purchase dealer deal selling sale package sales phone plus company offer,good,good,2,2
3283,weapon auto firearm semi safety police revolver self house action handgun rifle live attack license,good,good,2,2
3284,driver card picture next week sleeve mode cause nothing today kind small three given maybe,bad,bad,-2,-2
3285,internet water bitnet marc tower heat cold cool nuclear plant dept energy cooling needle nist,bad,good,-2,2
3286,argument conclusion colorado fallacy music japanese form weaver authority occur onur yalcin therefore logic letter,bad,good,-2,2
3287,scsi controller interface transfer bios disk fast card feature devices jumper speed chip standard floppy,good,good,2,2
3288,unix directory comp package email library linux workstation graphics vendor user export hardware platform product,bad,good,-2,2
3289,religion atheist belief religious atheism faith christianity existence strong universe theist follow become statement accept,good,good,2,2
3292,ground wire water printer circuit connect current battery outlet cable wiring voltage print electrical panel,good,bad,2,-2
3295,discussion vote newsgroup uiuc misc electric irvine others angry creation brent stove suggest topic mike,bad,good,-2,2
3298,engineering music motorcycle letter weaver japanese member flame chuck bruce membership student engineer denizen club,bad,good,-2,2
3299,engine detector radar model foot rock rocket exhaust pound station injury small pressure record motor,good,good,2,2
3301,care marriage couple public insurance child kind poor live health congress whether ever mark free,bad,bad,-2,-2
3303,weapon crime firearm bill laws public criminal defense court handgun police vote federal carry washington,good,good,2,2
3304,insurance company happy money private health care canadian america proposal liberal perry policy canada spend,bad,good,-2,2
3305,driver sound running anybody memory wonder error fine works appreciate check tape machine sorry utexas,bad,good,-2,2
3310,apple offer monitor sale price shipping pitt selling manual gordon sell purchase banks dealer excellent,bad,good,-2,2
3312,turkish turk greek turkey armenia genoc nazi soviet history russian today azeri muslim henrik massacre,good,good,2,2
3314,east ryan wave green bike udel roby mirror foot born jerry story nine jonathan camera,bad,good,-2,2
3315,kill child weapon crime fire firearm woman death carry police criminal city bill report court,good,good,2,2
3316,cwru mike freenet cleveland previous stephen stand ryan joke story koresh wave funny student tape,bad,bad,-2,-2
3317,appreciate advance anybody info experience email thank suggestion hello greatly wonder recently response thanx advice,bad,good,-2,2
3318,church catholic pope authority tradition doctrine priest orthodox teaching bishop nature divine matter revelation schism,good,good,2,2
3319,unit link font cross type allocation display surrender xterm banks intellect cadre skepticism shameful chastity,bad,good,-2,2
3324,bible church christ faith matthew catholic scripture father lord word heaven holy spirit truth belief,good,good,2,2
3328,religion belief atheist ence argument atheism faith christianity existence religious cannot statement universe prove truth,good,good,2,2
3331,driver card memory simms cards crash battery gateway backup diamond tower accelerator tape error boot,bad,good,-2,2
3333,country iran house weapon force kill clinton action sphere arms amendment constitution public pres nuclear,bad,good,-2,2
3334,father begin hole eric spirit sport jayne soldier joel prayer yassin fill creed holy massacre,bad,bad,-2,-2
3335,engine model lock rocket band exhaust foot pressure steal motor cable short cylinder liter stage,good,good,2,2
3336,absolute church truth doug scripture symbol libxmu font bible free undefined type motif error application,good,good,2,2
3338,image cramer free user email input price clayton design large project cost tool contact standard,bad,good,-2,2
3339,science truth absolute objective frank values knowledge scientific agree experience value theory wrong understanding basis,good,good,2,2
3342,white rose male pick round harris pitt april brad black cooper hulman philadelphia report winner,bad,bad,-2,-2
3343,paul rate study homic risk worship sabbath rates handgun matt vancouver crime seattle death likely,bad,good,-2,2
3345,earth orbit nasa mission moon satellite shuttle lunar launch flight spacecraft probe mars solar project,good,good,2,2
3348,israel israeli arab palestinian land jewish occupy human territory gaza palestine peace zionist syria jerusalem,good,good,2,2
3350,player season hockey league goal baseball leaf score division playoff period pittsburgh shot boston toronto,good,good,2,2
3352,nasa research science center launch earth satellite orbit anonymous mission internet national news general project,good,good,2,2
3358,mark care insurance business ohio marriage child parent greg married health magnus couple school money,bad,good,-2,2
3359,printer radio signal print design output input quality audio engineering level build circuit digital electronics,good,bad,2,-2
3360,kill weapon child fire crime firearm woman carry death police criminal bill city home court,good,good,2,2
3363,entry rule output remark build contest size define test section check author francis cipher obfuscate,bad,good,-2,2
3365,looking friend nice month week guess uiuc battery notice stuff running maybe home stick quite,bad,good,-2,2
3367,pretty robert love somebody jason chicago univ education everybody laugh anymore weird situation figure shaft,bad,good,-2,2
3369,picture week blah beach pain sleeve precision gain stone integer next beta balloon caltech thomas,bad,good,-2,2
3372,code function message reference algorithm text method random cipher null crypt attack ripem cryptography length,good,good,2,2
3374,research center washington april national health report medical institute department among page child virginia office,bad,good,-2,2
3375,water internet tower plant marc nist heat cooling nuclear cool temperature email site ncsl steam,bad,good,-2,2
3379,disk scsi card speed driver fast controller port chip board machine sound modem floppy cable,good,bad,2,-2
3380,koresh michael radio rutgers kaldis rock georgia witness covington child mcovingt ence amateur easter fire,bad,good,-2,2
3382,cause medical health report disease food cand face infection doctor charge steve military body knife,good,good,2,2
3384,israel israeli arab kill palestinian attack murder peace civilian land human innocent trial lebanese occupy,good,good,2,2
3386,science result moral objective frank wrong keith morality knowledge certain scientific agree whether thinking values,bad,good,-2,2
3389,send address request copy usenet internet militia mailing email receive bear message free amendment arms,good,good,2,2
3390,country nazi germany german land europe money party european happy political race waste spend history,good,good,2,2
3392,period pittsburgh player louis chicago detroit third scorer division hartford lemieux shot boston hall dave,bad,bad,-2,-2
3393,argument conclusion statement therefore cause sense accept form christianity fallacy cannot experience bible others argue,good,good,2,2
3395,internet water uucp bitnet uunet marc tower connect corp heat nuclear fnal circuit plant cooling,bad,good,-2,2
3396,religion atheist atheism religious belief faith strong theist universe command saturn position cause response statement,good,good,2,2
3398,chip encryption clipper security privacy escrow technology encrypt agency phone enforcement message algorithm protect secure,good,good,2,2
3399,price phone bike sell email company offer cost internet technology sale send distribution radio looking,bad,bad,-2,-2
3400,window color display manager screen create polygon pixel edge size visual depth position colormap blue,good,good,2,2
3404,israeli israel arab palestinian human jewish occupy territory gaza citizen palestine zionist country solution jerusalem,good,good,2,2
3405,kill death innocent trial murder judge killing civilian bomb ence witness guilty jury soldier penalty,good,good,2,2
3407,appreciate advance info anybody greatly experience thank motherboard edge suggestion eisa hello cmos review seizure,bad,good,-2,2
3408,stup newsreader walker intercon listen amanda hell phone distribution wait ohio next cheap easy money,bad,good,-2,2
3409,steve thor libertarian vice steveh benefit hendricks blow smith cell beauchaine bobbe uucp fail regulation,bad,bad,-2,-2
3411,medium tank ticket buffalo liberal limbaugh fire dean white electric irvine shit black hitler stove,bad,bad,-2,-2
3415,attack tank lebanese brad ncsu village limbaugh hernlem lebanon fight stop cover hawk civilian guerilla,bad,bad,-2,-2
3416,engineer newspaper holland chapter staff douglas princeton tempest colostate senior executive jose nixon phoenix chemical,bad,good,-2,2
3417,driver card memory sound mode running machine cards instal utexas monitor gateway crash backup color,good,good,2,2
3419,thousand none mass policy trial border bullet former prison switzerland israeli destruction prisoner building slaughter,bad,good,-2,2
3420,child kill food woman cause fire disease left doctor live body health patient home friend,bad,good,-2,2
3421,atheist religion atheism religious belief faith theist strong command universe position saturn cause response following,good,good,2,2
3422,bike firearm knife criminal carry death weapon scsi murder smith handgun moral child defense tape,good,good,2,2
3423,phone stup newsreader wait listen traffic walker intercon amanda corporation cellular warrant cheap able flash,bad,good,-2,2
3424,turkish turk greek turkey armenia nazi genoc soviet history russian today azeri muslim henrik massacre,good,good,2,2
3428,window display application server screen color motif manager function client resource image code create event,good,good,2,2
3429,picture week pain stone gain blah timer beach caltech precision snow thomas sleeve integer iastate,bad,bad,-2,-2
3431,period boston pittsburgh yankee third york louis mets phillies detroit chicago scorer toronto save shot,good,bad,2,-2
3432,nasa science launch earth orbit research satellite mission center moon image reference contact news general,good,good,2,2
3436,science theory scientific rochester experiment result dseg knowledge scientist process lady gene study hypothesis research,good,good,2,2
3438,center research virginia internet nasa office phone north film email computing contact maine national tiff,bad,good,-2,2
3439,church truth absolute doug symbol borland bible scripture libxmu paradox catholic matter darren error certain,good,good,2,2
3440,user unix library directory package product comp graphics binary linux editor release site tool vendor,good,good,2,2
3442,trade berkeley andy names rick tyre uucp prince seattle business division stop else custom wisdom,bad,good,-2,2
3443,health medical report among increase center cancer child april national disease newsletter page fnal study,good,good,2,2
3444,doctor disease patient treatment cand cause test treat yeast medicine blood medical body symptom infection,good,good,2,2
3445,religion utexas religious follow woman islam muslim discus evil bobby truth ccwf human rochester heart,bad,good,-2,2
3446,offer monitor sale copy excellent condition option machine xterm sell cover manual title distribution asking,bad,good,-2,2
3447,crime criminal kill death self murder commit public defense knife child indiv violent firearm carry,good,bad,2,-2
3450,modem bill stratus company serial port batf packet fire distribution connect news talk block bell,bad,good,-2,2
3453,paul laws rate risk crime homic study rates worship sabbath vancouver higher handgun seattle author,bad,good,-2,2
3455,switch signal radio input audio helmet level output local receiver noise relay circuit build east,good,bad,2,-2
3457,monitor copy offer sale machine running xterm client price beck andre sell upgrade following looking,bad,good,-2,2
3458,islamic muslim ohio kent sandvik cheer islam apple newton upenn tube magnus activity rice private,bad,good,-2,2
3461,tank buffalo ncsu brad limbaugh fire liberal fight hawk dean attack defend shit curtis adobe,bad,good,-2,2
3463,distribution public several insurance free driver require build internet cause week standard science image found,bad,bad,-2,-2
3465,price phone bike sell email company offer cost sale send technology internet distribution money looking,bad,good,-2,2
3466,window display screen color create edge colors manager pixel mask image visual background size blue,good,good,2,2
