,INPUT:wordset,INPUT:model_id,INPUT:dataset_name,OUTPUT:quality,homogeneity,assessment
3315,religion argument ence belief assume atheist statement sense cannot view religious nothing existence doubt prove,631ba815291a690c5875365a,20newsgroups,"['bad', 'good', 'good', 'rather_good', 'good']",0.6,2
3316,religion asking faith belief sensor others child daughter ford model father word proof away wife,631bb32427e1a64b30543798,20newsgroups,"['good', 'bad', 'bad', 'rather_bad', 'bad']",0.6,-2
3317,religion atheist argument atheism religious belief ence existence statement faith universe view christianity definition risc,631b984360e7802f72e1e084,20newsgroups,"['good', 'good', 'good', 'bad', 'good']",0.8,2
3318,religion atheist argument belief ence religious atheism existence statement faith therefore cause cannot universe view,631b8a559bf9fbe525bc238b,20newsgroups,"['rather_good', 'bad', 'good', 'good', 'good']",0.6,2
3319,religion atheist argument religious atheism ence belief existence faith universe statement christianity islam risc theist,631b983fad5963ae703bef22,20newsgroups,"['good', 'good', 'rather_good', 'rather_good', 'good']",0.6,2
3320,religion atheist atheism belief religious existence argument statement ence universe faith cause strong sense wrong,631b95e6f30064faf33e1a29,20newsgroups,"['rather_bad', 'good', 'rather_good', 'good', 'rather_bad']",0.4,0
3321,religion atheist atheism religious belief existence universe risc strong cause statement means theist instruction nothing,631b9a5317dc5fce149d1b14,20newsgroups,"['good', 'good', 'good', 'good', 'good']",1.0,2
3322,religion atheist atheism religious belief faith strong theist universe command saturn position cause response statement,631b887f174d83c12d0f1a8d,20newsgroups,"['rather_good', 'rather_good', 'rather_good', 'rather_good', 'rather_bad']",0.8,1
3323,religion atheist atheism religious belief faith strong theist universe existence saturn christianity position cause statement,631bb75e9bf9fbe525bc5630,20newsgroups,"['good', 'good', 'rather_bad', 'rather_bad', 'good']",0.6,2
3324,religion atheist belief argument atheism religious existence ence statement faith cause universe sense therefore wrong,631bb34d6b1d4613aec2d691,20newsgroups,"['bad', 'good', 'good', 'good', 'good']",0.8,2
3325,religion atheist belief religious atheism faith christianity existence strong theist universe follow become convert accept,631b99e3939bfaaca56015d8,20newsgroups,"['good', 'good', 'good', 'good', 'good']",1.0,2
3326,religion atheist belief religious atheism faith christianity existence strong universe follow theist become accept statement,631b8a9b17dc5fce149d08a8,20newsgroups,"['good', 'good', 'good', 'good', 'rather_bad']",0.8,2
3327,religion atheist belief religious atheism faith christianity existence strong universe theist become follow convert statement,631bb645d45cf25c3784b78c,20newsgroups,"['good', 'good', 'good', 'good', 'good']",1.0,2
3328,religion atheist belief religious atheism faith christianity existence strong universe theist follow become convert accept,631bb9a503546430aed1831e,20newsgroups,"['rather_bad', 'good', 'good', 'good', 'good']",0.8,2
3329,religion atheist belief religious atheism faith christianity existence strong universe theist follow become statement accept,631bbbf8c8e7ef028f55e32d,20newsgroups,"['good', 'good', 'good', 'good', 'good']",1.0,2
3330,religion atheist belief religious faith atheism christianity existence follow strong universe theist become statement accept,631b9c90e3ac7e5b28546876,20newsgroups,"['good', 'rather_good', 'good', 'good', 'rather_good']",0.6,2
3331,religion atheist belief religious faith atheism christianity existence strong follow universe theist become accept bible,631bb7ce9a4c0179fe9fd0a2,20newsgroups,"['good', 'good', 'good', 'good', 'good']",1.0,2
3332,religion atheist check atheism message monitor email center following religious subject application command send access,631ba21e6d9890a069a960b2,20newsgroups,"['bad', 'bad', 'bad', 'bad', 'rather_bad']",0.8,-2
3333,religion belief atheist atheism existence christianity faith ence cannot universe truth religious argument accept strong,631b963d60e7802f72e1ded0,20newsgroups,"['good', 'good', 'good', 'rather_good', 'rather_good']",0.6,2
3334,religion belief atheist atheism faith existence ence religious christianity argument cannot statement universe strong prove,631bb01c9346c227774bb8d8,20newsgroups,"['rather_bad', 'bad', 'good', 'bad', 'good']",0.4,0
3335,religion belief atheist ence argument atheism faith christianity existence religious cannot statement universe prove truth,631baba376e0a0a23e8e35f9,20newsgroups,"['good', 'rather_good', 'good', 'good', 'rather_good']",0.6,2
3336,religion belief atheist ence atheism argument faith existence christianity religious cannot statement universe prove truth,631bab18a79807f67e840776,20newsgroups,"['rather_good', 'good', 'good', 'rather_good', 'good']",0.6,2
3337,religion belief atheist faith atheism existence christianity religious ence cannot argument universe statement nature follow,631b992927e1a64b30541a0c,20newsgroups,"['rather_good', 'rather_good', 'good', 'good', 'good']",0.6,2
3338,religion belief atheist faith atheism existence christianity religious ence cannot argument universe statement strong nature,631bb8282d85fb2da960a6a5,20newsgroups,"['good', 'bad', 'good', 'good', 'good']",0.8,2
3339,religion belief atheist faith atheism existence christianity religious ence cannot argument universe strong truth nature,631b88c832b90885873f8d96,20newsgroups,"['good', 'rather_good', 'rather_good', 'rather_good', 'rather_good']",0.8,1
3340,religion belief atheist faith atheism existence christianity religious ence cannot argument universe strong truth nature,631bac00f30064faf33e3065,20newsgroups,"['good', 'good', 'rather_good', 'good', 'good']",0.8,2
3341,religion muslim islam religious christianity follow kent sandvik woman newton islamic apple bobby activity mozumder,631bb4fb174d83c12d0f4ee3,20newsgroups,"['rather_good', 'good', 'good', 'rather_bad', 'bad']",0.4,2
3342,religion muslim islam religious christianity follow kent sandvik woman newton islamic apple bobby activity mozumder,631bbbf943fb92a9d1439d96,20newsgroups,"['rather_bad', 'rather_bad', 'good', 'good', 'rather_good']",0.4,0
3343,religion port batf serial bill company stratus public country able clinton news talk modem washington,631b8695d3d80d9e966fc899,20newsgroups,"['rather_bad', 'bad', 'good', 'bad', 'bad']",0.6,-2
3344,religion religious atheist atheism command cycle prof boot ford saturn everything symposium profit response dealer,631ba42f27e1a64b305426cf,20newsgroups,"['good', 'bad', 'good', 'bad', 'good']",0.6,2
3345,religion religious christianity follow islam utexas woman muslim sandvik kent newton islamic bobby activity apple,631ba618f849c89c6187c087,20newsgroups,"['good', 'good', 'rather_good', 'good', 'rather_bad']",0.6,2
3346,religion religious utexas follow woman islam christianity muslim evil bobby discus islamic deny thought ccwf,631ba91879ac792348a7f218,20newsgroups,"['good', 'good', 'rather_bad', 'good', 'rather_good']",0.6,2
3347,religion religious utexas follow woman islam muslim evil discus bobby ccwf human truth ignore heart,631bb6bb19a5c21ffa457918,20newsgroups,"['rather_good', 'bad', 'rather_good', 'rather_good', 'bad']",0.6,1
3348,religion religious utexas follow woman islam muslim evil discus bobby christianity human ccwf truth thought,631babf6e8f8f2cd1cfaddbb,20newsgroups,"['good', 'good', 'good', 'good', 'rather_good']",0.8,2
3349,religion utexas religious follow woman islam muslim discus evil bobby truth ccwf human rochester heart,631bb6b832591f66b7e67edb,20newsgroups,"['rather_good', 'rather_bad', 'rather_bad', 'good', 'bad']",0.4,-1
3350,remember andrew face reading dave reduce risc instruction duke intel instructions icon clone dear powerbook,631bb4fb174d83c12d0f4ee3,20newsgroups,"['bad', 'bad', 'bad', 'bad', 'bad']",1.0,-2
3351,remember andrew face reading risc reduce instruction duke intel instructions clone dave dear powerbook architecture,631ba618f849c89c6187c087,20newsgroups,"['rather_bad', 'rather_bad', 'rather_bad', 'bad', 'bad']",0.6,-1
3352,remember duke risc reduce intel instruction face andrew road reading cica clone architecture instructions address,631ba91879ac792348a7f218,20newsgroups,"['rather_bad', 'bad', 'rather_bad', 'bad', 'bad']",0.6,-2
3353,request address militia amendment bear send arms constitution shall mailing organize regulate expo free receive,631b992927e1a64b30541a0c,20newsgroups,"['rather_bad', 'good', 'rather_good', 'good', 'bad']",0.4,2
3354,request address militia amendment bear send arms constitution shall mailing organize regulate free expo sentence,631b92af939bfaaca5600cb2,20newsgroups,"['rather_bad', 'rather_bad', 'bad', 'good', 'good']",0.4,0
3355,request address militia bear amendment send arms constitution shall mailing organize regulate receive expo free,631b8ec1e7f493f3b9489f86,20newsgroups,"['rather_bad', 'rather_good', 'bad', 'rather_bad', 'bad']",0.4,-1
3356,request address send bear militia amendment constitution arms receive shall mailing free organize regulate expo,631bb763bd3239d091dd9e39,20newsgroups,"['rather_bad', 'rather_bad', 'rather_bad', 'bad', 'good']",0.6,-1
3357,request amendment militia bear shall constitution arms mailing regulate organize send free liberty standing infringe,631bb68f939bfaaca56037dd,20newsgroups,"['rather_bad', 'bad', 'bad', 'bad', 'bad']",0.8,-2
3358,request amendment militia bear shall constitution arms mailing send regulate organize liberty standing free infringe,631bb8e676cc1f8ca8886ea6,20newsgroups,"['bad', 'good', 'bad', 'rather_bad', 'good']",0.4,0
3359,request militia amendment arms bear address constitution send shall regulate organize free sentence receive form,631ba42f27e1a64b305426cf,20newsgroups,"['bad', 'bad', 'good', 'bad', 'good']",0.6,-2
3360,request militia amendment bear address arms constitution send shall receive organize regulate free mailing sentence,631b8d7f23e8da342a220b2c,20newsgroups,"['rather_bad', 'bad', 'bad', 'bad', 'bad']",0.8,-2
3361,request militia amendment bear arms address constitution send shall organize regulate free mailing sentence receive,631b963d60e7802f72e1ded0,20newsgroups,"['rather_bad', 'bad', 'bad', 'bad', 'rather_bad']",0.6,-2
3362,request militia amendment bear arms constitution send shall address regulate organize sentence free mailing infringe,631b876431be382c45bf1671,20newsgroups,"['bad', 'good', 'good', 'rather_bad', 'bad', 'rather_good', 'bad', 'good', 'bad', 'bad', 'rather_bad', 'rather_good', 'bad', 'rather_good', 'rather_bad', 'rather_bad', 'bad', 'rather_bad', 'bad', 'rather_bad', 'bad', 'good', 'rather_bad', 'rather_bad', 'bad', 'rather_bad', 'good', 'bad', 'rather_bad', 'rather_good', 'good', 'rather_bad', 'rather_bad', 'bad', 'bad', 'rather_good', 'rather_good', 'good', 'good', 'bad', 'bad', 'bad', 'good', 'rather_bad', 'bad', 'good', 'bad', 'bad', 'rather_bad', 'rather_bad', 'rather_bad', 'rather_bad', 'good', 'bad', 'rather_good', 'good', 'good', 'good', 'bad', 'rather_bad', 'rather_bad', 'good', 'bad', 'rather_bad', 'bad', 'bad', 'bad', 'rather_bad', 'rather_bad', 'rather_good', 'bad', 'rather_bad', 'bad', 'bad', 'bad', 'bad', 'rather_bad', 'good', 'bad', 'bad', 'rather_bad', 'good', 'rather_bad']",0.4,-2
3363,request militia amendment bear arms constitution shall send mailing address regulate organize expo free sentence,631ba91879ac792348a7f218,20newsgroups,"['bad', 'rather_bad', 'good', 'rather_good', 'rather_bad']",0.4,-1
3364,research center april health national medical washington report institute cancer department among page virginia child,631bb645d45cf25c3784b78c,20newsgroups,"['good', 'rather_bad', 'good', 'good', 'rather_bad']",0.6,2
3365,research center april medical health national report nasa washington cancer institute virginia page among disease,631bb6cd17dc5fce149d3be1,20newsgroups,"['rather_bad', 'bad', 'good', 'bad', 'bad']",0.6,-2
3366,research center april medical health national report washington institute cancer nasa disease virginia page child,631b9050814e124a8fb05f40,20newsgroups,"['good', 'rather_good', 'bad', 'rather_good', 'rather_bad']",0.4,1
3367,research center april washington national health medical report institute department cancer among page child virginia,631bb76dc8e7ef028f55de6f,20newsgroups,"['good', 'rather_bad', 'good', 'rather_good', 'rather_bad']",0.4,0
3368,research center internet phone office email virginia institute north national computing department technology film organization,631b992927e1a64b30541a0c,20newsgroups,"['bad', 'rather_bad', 'rather_good', 'bad', 'rather_bad']",0.4,-1
3369,research center internet phone office virginia email north computing institute national film nasa cray contact,631b92af939bfaaca5600cb2,20newsgroups,"['rather_good', 'bad', 'bad', 'rather_bad', 'good']",0.4,-2
3370,research center nasa april medical health national report cancer virginia washington page institute volume among,631bb763bd3239d091dd9e39,20newsgroups,"['good', 'good', 'good', 'bad', 'rather_bad']",0.6,2
3371,research center nasa medical april health report national cancer virginia page volume washington newsletter office,631bba02d09411a0f20cd65a,20newsgroups,"['rather_bad', 'good', 'good', 'rather_bad', 'bad']",0.4,0
3372,research center washington april national health report institute medical department among page child virginia office,631bb9a503546430aed1831e,20newsgroups,"['good', 'rather_good', 'rather_good', 'good', 'good']",0.6,2
3373,research center washington april national health report medical institute department among page child virginia office,631b99e3939bfaaca56015d8,20newsgroups,"['bad', 'rather_bad', 'rather_bad', 'good', 'good']",0.4,0
3374,research center washington april national report health institute medical department among child page virginia study,631b8a349a4c0179fe9f987b,20newsgroups,"['rather_bad', 'good', 'good', 'good', 'rather_good']",0.6,2
3375,research center washington april national report institute health medical department among virginia page child study,631bb21d963148fe573f184d,20newsgroups,"['rather_bad', 'rather_bad', 'good', 'good', 'rather_good']",0.4,0
3376,research center washington april national report institute health medical department among virginia page child study,631bb7ce9a4c0179fe9fd0a2,20newsgroups,"['rather_good', 'good', 'good', 'bad', 'rather_bad']",0.4,2
3377,research design cost market technology project small development launch radio engineering institute quality center station,631ba815291a690c5875365a,20newsgroups,"['rather_good', 'rather_bad', 'good', 'bad', 'bad']",0.4,-2
3378,research phone center organization technology office institute department national email engineering conference contact computing virginia,631ba8a5963148fe573f0fcb,20newsgroups,"['good', 'good', 'good', 'bad', 'good']",0.8,2
3379,research technology project cost radio design station development build engineering phone science commercial market center,631b9a5343fb92a9d1437918,20newsgroups,"['good', 'good', 'bad', 'rather_good', 'good']",0.6,2
3380,research technology radio cost project design station engineering development build center science launch institute market,631b9549939bfaaca5600f20,20newsgroups,"['rather_bad', 'good', 'good', 'good', 'rather_good']",0.6,2
3381,research technology radio cost project design station engineering development build science center launch market institute,631bb34d6b1d4613aec2d691,20newsgroups,"['good', 'rather_good', 'good', 'good', 'good']",0.8,2
3382,research technology radio cost project station design engineering development center science launch build national institute,631ba8d415ff0c23bc8b4939,20newsgroups,"['good', 'good', 'good', 'bad', 'good']",0.8,2
3383,review know smell bad i'll people think disappointed since read reviewer open write reason base,632311adb9644773b836ff99,amazon_food,"['good', 'bad', 'rather_bad']",0.3,0
3384,review know smell bad say i'll since read think reviewer people open seal see though,632610f2a343b1e9a1c57875,amazon_food,"['bad', 'rather_bad', 'bad']",0.7,-2
3385,review know smell bad say i'll since think read people reviewer open seal see though,632612dde0bde4de7d7fb74f,amazon_food,"['bad', 'bad', 'rather_good']",0.7,-2
3386,review know smell bad say i'll since think read reviewer people open seal see though,632614f52b0d3dba50171c10,amazon_food,"['bad', 'bad', 'bad']",1.0,-2
3387,review see another disappointed read value similar reviewer base call experience write reading comment negative,632307d7bd3239d091ddaccf,amazon_food,"['good', 'bad', 'good']",0.7,2
3388,review see disappointed read reviewer call similar base label write another reading saw comment note,6323094769fe8ba23d12e777,amazon_food,"['rather_good', 'good', 'rather_bad']",0.3,1
3389,review see disappointed read value another reviewer similar base call label write reading comment note,632308451b24cf3ff7176832,amazon_food,"['rather_good', 'good', 'good']",0.7,2
3390,review see disappointed reviewer call say similar write base open reading another read mail sure,6323096825d962cdec4c06e2,amazon_food,"['bad', 'good', 'bad']",0.7,-2
3391,review see disappointed reviewer call similar read base write label reading another comment saw sure,63230c1a23e8da342a2250ed,amazon_food,"['rather_bad', 'bad', 'good']",0.3,-1
3392,review see disappointed reviewer call similar read base write label reading another say comment sure,63230e56f849c89c6187f004,amazon_food,"['good', 'rather_good', 'rather_bad']",0.3,1
3393,review see disappointed reviewer call similar read base write label reading another say comment sure,63230f63a6fa8975eb57cf9e,amazon_food,"['rather_bad', 'good', 'good']",0.7,2
3394,review see disappointed reviewer call similar write say base read reading another label comment sure,63230d58174d83c12d0f686b,amazon_food,"['rather_bad', 'good', 'good']",0.7,2
3395,review smell bad know i'll people disappointed since read think reviewer open agree base write,632315b600ddc44cc4be51b8,amazon_food,"['bad', 'rather_bad', 'good']",0.3,-1
3396,review smell bad know i'll since disappointed people read open think reviewer seal thought reading,63230a71d5a4fe1912c435ea,amazon_food,"['rather_good', 'rather_bad', 'rather_good']",0.7,1
3397,review smell bad know i'll since disappointed people read open think reviewer seal thought reading,632603cebd3239d091ddf08e,amazon_food,"['bad', 'bad', 'bad']",1.0,-2
3398,review smell bad know i'll since disappointed people read open think reviewer seal thought reading,632605ca395a63a800f6d164,amazon_food,"['rather_bad', 'good', 'rather_good']",0.3,0
3399,review smell bad know i'll since disappointed people read open think reviewer seal thought reading,632607302b337b5d95014054,amazon_food,"['bad', 'bad', 'rather_bad']",0.7,-2
3400,review smell bad know i'll since people disappointed think read reviewer open seal though agree,63230e25174d83c12d0f695c,amazon_food,"['good', 'bad', 'bad']",0.7,-2
3401,review smell bad know i'll since people disappointed think read reviewer open seal though reading,6323081e31be382c45bf5a33,amazon_food,"['bad', 'rather_bad', 'rather_bad']",0.7,-1
3402,review smell though bad pretty may might i'll compare read must similar reviewer base overall,632620474fecb0a9aa0a8534,amazon_food,"['rather_good', 'rather_good', 'bad']",0.7,1
3403,rice absolutely grain there's process soon terrible satisfied experience replace wild sticky disgust lol freshness,632308451b24cf3ff7176832,amazon_food,"['good', 'bad', 'bad']",0.7,-2
3404,rice add soup gum cook pasta brown chicken stuff noodle wish review dish beef recipe,63168a57f5f4c077770db21e,amazon_food,"['good', 'good', 'good']",1.0,2
3405,rice meal bowl ginger content picky label brown dinner sprinkle eater fairly cooked thai contain,6325db66814e124a8fb0d331,amazon_food,"['good', 'bad', 'rather_bad']",0.3,0
3406,rice meal bowl ginger content picky label dinner contain sprinkle brown eater fairly cooked thai,63231952cda35d2841a02b72,amazon_food,"['good', 'good', 'bad']",0.7,2
3407,rice meal bowl ginger content picky label dinner sprinkle brown eater fairly cooked contain thai,63231739a5a57837b841fe8a,amazon_food,"['rather_good', 'good', 'good']",0.7,2
3408,rice meal content ginger contain dinner sprinkle cooked thai fairly snap they've firm palm stew,632309e2a5a57837b841eae2,amazon_food,"['bad', 'good', 'good']",0.7,2
3409,rice meal ginger content contain picky dinner sprinkle label eater cooked fairly thai snap reorder,63230e25174d83c12d0f695c,amazon_food,"['rather_bad', 'rather_good', 'good']",0.3,0
3410,rice meal ginger content contain picky sprinkle dinner eater label cooked thai fairly serve snap,632600d632591f66b7e6cc1c,amazon_food,"['bad', 'good', 'rather_good']",0.3,0
3411,rice meal ginger content contain picky sprinkle dinner label eater cooked fairly thai snap serve,63230e924b5288750cc766d3,amazon_food,"['bad', 'good', 'good']",0.7,2
3412,rice meal ginger content contain picky sprinkle dinner label eater cooked thai fairly serve snap,632605ca395a63a800f6d164,amazon_food,"['good', 'good', 'good']",1.0,2
3413,rice meal ginger content contain picky sprinkle dinner label eater cooked thai fairly serve snap,632607302b337b5d95014054,amazon_food,"['good', 'good', 'rather_bad']",0.7,2
3414,rice meal ginger content contain sprinkle dinner cooked thai snap breast brown they've fairly chicken,63230d58174d83c12d0f686b,amazon_food,"['rather_good', 'bad', 'good']",0.3,0
3415,rice meal ginger content contain sprinkle dinner cooked thai snap they've fairly breast palm brown,63230dd043fb92a9d143af7f,amazon_food,"['good', 'good', 'good']",1.0,2
3416,rice meal ginger content contain sprinkle dinner cooked thai snap they've fairly breast palm brown,63230e57b0950bb2e7895b7f,amazon_food,"['rather_good', 'rather_bad', 'good']",0.3,0
3417,rice meal ginger content contain sprinkle dinner cooked thai snap they've fairly breast palm brown,63230f63a6fa8975eb57cf9e,amazon_food,"['bad', 'rather_good', 'rather_good']",0.7,1
3418,rice meal ginger content contain sprinkle dinner cooked thai snap they've fairly breast palm brown,632310f92d85fb2da960c1b9,amazon_food,"['bad', 'rather_bad', 'bad']",0.7,-2
3419,rice meal ginger content contain sprinkle dinner cooked thai snap they've fairly palm breast might,63230c61b8301ca38b7ffbde,amazon_food,"['rather_good', 'good', 'bad']",0.3,1
3420,rice meal ginger content picky contain bowl label dinner sprinkle eater fairly cooked brown thai,632315134bb36217238e194a,amazon_food,"['good', 'rather_good', 'good']",0.7,2
3421,rice meal ginger content picky contain dinner label sprinkle eater bowl fairly cooked thai brown,632311adb9644773b836ff99,amazon_food,"['rather_bad', 'good', 'good']",0.7,2
3422,rice meal ginger content picky contain dinner sprinkle label eater cooked fairly thai snap reorder,6325dd002b337b5d95012d3f,amazon_food,"['rather_bad', 'good', 'good']",0.7,2
3423,rice season tomato tuna pea steak fudge hol mustard wasabi usa bubble oreo creme trader,63230da9a5a57837b841f0bb,amazon_food,"['good', 'bad', 'good']",0.7,2
3424,rice season tomato tuna steak pea fudge hol mustard wasabi bubble usa cookie oreo creme,63230aedf30064faf33e4eb4,amazon_food,"['rather_good', 'bad', 'good']",0.3,0
3425,rice season tuna pea steak fudge mustard wasabi usa bubble oreo trader sardine gooey fig,63230cc0a5a57837b841ef8a,amazon_food,"['good', 'good', 'rather_good']",0.7,2
3426,rice soup chicken gum noodle cooked pork season cook steak mustard curry bubble usa broth,6316853168189bd0c9283825,amazon_food,"['rather_good', 'good', 'good']",0.7,2
3427,rice soup pasta noodle service customer tuna vendor country hol wasabi usa pea bubble birthday,6325d52b9346c227774bfe53,amazon_food,"['good', 'good', 'rather_bad']",0.7,2
3428,right bean candy quick refresh grind mango beverage sweetness ant pineapple cold antiox unique grinder,632313b2e7f493f3b948f34b,amazon_food,"['good', 'good', 'rather_good']",0.7,2
3429,right calorie bean low amount candy fat light high content sodium small refresh mango carbs,63231a317668936a8be55d87,amazon_food,"['rather_bad', 'rather_good', 'rather_bad']",0.7,-1
3430,right calorie bean low amount fat candy high light content sodium carbs small mango weight,6323199e035ec213a22ea493,amazon_food,"['rather_good', 'good', 'rather_bad']",0.3,1
3431,right calorie bean low amount fat candy high light content sodium small mango carbs carb,63231946d09411a0f20cfad2,amazon_food,"['rather_bad', 'good', 'good']",0.7,2
3432,right calorie bean low amount fat candy high light content sodium weight carbs lower mango,63231a3976cc1f8ca8889402,amazon_food,"['good', 'good', 'good']",1.0,2
3433,right calorie bean low amount fat candy high light content sodium weight lower carbs mango,63231a39291a690c587572ca,amazon_food,"['good', 'good', 'good']",1.0,2
3434,right calorie bean low amount fat candy high light content sodium weight lower carbs mango,63231b2715ff0c23bc8b8255,amazon_food,"['good', 'rather_good', 'good']",0.7,2
3435,right calorie bean low fat candy amount high small content sodium serve lower carbs prov,63231a39f30064faf33e66fb,amazon_food,"['bad', 'good', 'good']",0.7,2
3436,right candy enjoy amount refresh summer quantity chunk unique think sweet ant plain outstanding antiox,63230e57b0950bb2e7895b7f,amazon_food,"['good', 'rather_bad', 'rather_bad']",0.7,-1
3437,right candy enjoy amount refresh summer quantity chunk unique think sweet ant plain outstanding antiox,632311c9eef852a376dcaf74,amazon_food,"['bad', 'rather_bad', 'bad']",0.7,-2
3438,right enjoy bean candy amount quick refresh cold sweetness mango beverage summer quantity warm grind,63230f8f32b90885873fdf17,amazon_food,"['bad', 'bad', 'good']",0.7,-2
3439,risc week driver instruction spacecraft picture large adaptec mode next orbit cause memory blah rose,631b8695d3d80d9e966fc899,20newsgroups,"['good', 'bad', 'rather_bad', 'rather_bad', 'good']",0.4,0
3440,risc week picture large instruction adaptec rose spacecraft blah reduce timer gain cause memory architecture,631b8d7f23e8da342a220b2c,20newsgroups,"['rather_bad', 'bad', 'rather_bad', 'bad', 'bad']",0.6,-2
3441,roast com blend www http chip href brew keurig k-cups bold pod french starbucks k-cup,6325d52b9346c227774bfe53,amazon_food,"['bad', 'bad', 'bad']",1.0,-2
3442,roast com www http href keurig bold pod k-cup k-cups grey brewer earl blend gelatin,63230cc0a5a57837b841ef8a,amazon_food,"['rather_good', 'bad', 'good']",0.3,0
3443,roast com www http href keurig k-cups bold pod k-cup decaf chai espresso mountain grey,6323092432b90885873fd343,amazon_food,"['rather_bad', 'bad', 'rather_bad']",0.7,-1
3444,roast com www http href keurig k-cups bold pod k-cup decaf chai espresso mountain grey,63230a598f66b70aae93913f,amazon_food,"['bad', 'rather_good', 'rather_good']",0.7,1
3445,roast com www http href keurig k-cups bold pod k-cup decaf chai mountain grey brewer,63230a5f15ff0c23bc8b6b34,amazon_food,"['bad', 'bad', 'bad']",1.0,-2
3446,roast com www http href keurig k-cups bold pod k-cup decaf chai mountain grey brewer,63230bc915ff0c23bc8b6e18,amazon_food,"['rather_bad', 'bad', 'bad']",0.7,-2
3447,roast cup bean keurig k-cups bold brew pod french k-cup starbucks machine espresso dark blend,6316853168189bd0c9283825,amazon_food,"['good', 'good', 'good']",1.0,2
3448,roast dark bit full away long rich half flavorful miss person extremely noodle lover ground,632612dde0bde4de7d7fb74f,amazon_food,"['bad', 'bad', 'bad']",1.0,-2
3449,roast dark full bit away long rich half flavorful miss person noodle extremely lover ground,63260d16e534c8b0233e02e7,amazon_food,"['good', 'bad', 'bad']",0.7,-2
3450,roast dark full rich flavorful extremely double pick count drank consistently selection odd delicate sumatra,632307fc9f78e26f713e94ed,amazon_food,"['bad', 'bad', 'good']",0.7,-2
3451,roast dark full rich flavorful extremely double pick count drank consistently selection odd delicate sumatra,632309e2a5a57837b841eae2,amazon_food,"['rather_bad', 'bad', 'bad']",0.7,-2
3452,roast www http href com keurig bold pod k-cup k-cups mountain grey brewer earl blend,63230da9a5a57837b841f0bb,amazon_food,"['bad', 'rather_bad', 'bad']",0.7,-2
3453,roast www http href com keurig k-cups bold pod k-cup mountain grey brewer earl blend,63230aedf30064faf33e4eb4,amazon_food,"['bad', 'rather_good', 'bad']",0.7,-2
3454,robert carry fast speed week weapon chicago application processor anyway move mouse tool distribution powerpc,631bb32427e1a64b30543798,20newsgroups,"['bad', 'bad', 'bad', 'bad', 'bad']",1.0,-2
3455,robert chicago carry speed week fast processor info anyway weapon member jason wait powerpc away,631ba26a9d15fbc6aae2089a,20newsgroups,"['rather_bad', 'bad', 'bad', 'rather_bad', 'bad']",0.6,-2
3456,robert chicago jason education pretty univ remember somebody anymore info weird shaft everybody member love,631bad519346c227774bb4b5,20newsgroups,"['bad', 'bad', 'bad', 'rather_bad', 'rather_bad']",0.6,-2
3457,robert chicago jason info education member pretty uchicago anyway fast univ week remember veal weird,631bb6b832591f66b7e67edb,20newsgroups,"['rather_bad', 'bad', 'bad', 'rather_bad', 'bad']",0.6,-2
3458,robert chicago jason pretty education univ somebody remember anymore everybody weird shaft laugh love info,631ba91879ac792348a7f218,20newsgroups,"['bad', 'bad', 'bad', 'bad', 'bad']",1.0,-2
3459,rule entry test output define section return check size count build author remark larry open,631bb4fb174d83c12d0f4ee3,20newsgroups,"['bad', 'bad', 'bad', 'bad', 'bad']",1.0,-2
3460,rule entry test output define section return check size count build author remark larry open,631bb830cda35d2841a002ce,20newsgroups,"['rather_bad', 'bad', 'good', 'rather_bad', 'good']",0.4,0
3461,rule entry test output define section return size check count build author larry remark open,631bbb9a27e1a64b30544213,20newsgroups,"['rather_bad', 'rather_good', 'good', 'rather_bad', 'bad']",0.4,-1
3462,rule entry test output define section return size check count build author larry remark open,631bbbf943fb92a9d1439d96,20newsgroups,"['good', 'rather_good', 'rather_bad', 'bad', 'rather_bad']",0.4,-1
3463,rule entry test output define section size check count return build author remark larry open,631bb8e676cc1f8ca8886ea6,20newsgroups,"['bad', 'good', 'rather_bad', 'bad', 'rather_bad']",0.4,-1
3464,rutgers kaldis child koresh easter michael radio homosexual ence trial witness georgia germany theodore covington,631ba26a9d15fbc6aae2089a,20newsgroups,"['bad', 'rather_bad', 'bad', 'bad', 'bad']",0.8,-2
3465,ryan story stephen wave canada indiana smoke ottawa mike danny funny udel guess result gibson,631b92af939bfaaca5600cb2,20newsgroups,"['bad', 'bad', 'bad', 'bad', 'bad']",1.0,-2
3466,ryan wave story stephen indiana guess ottawa smoke danny coming canada mike udel previous gibson,631b8ec1e7f493f3b9489f86,20newsgroups,"['bad', 'bad', 'rather_bad', 'rather_bad', 'bad']",0.6,-2
3467,ryan wave story stephen indiana ottawa smoke guess canada danny mike coming udel funny gibson,631bac00f30064faf33e3065,20newsgroups,"['bad', 'bad', 'bad', 'bad', 'bad']",1.0,-2
3468,saffron stevia lavender dang soap erythritol freshly bad ive cool sweeten salad jambalaya bloating mess,6316f7c5c028c5484f2d63e9,amazon_food,"['rather_good', 'bad', 'bad']",0.7,-2
3469,sale monitor offer copy beck andre sell price dresden looking sequence machine distribution upgrade running,631bb32332591f66b7e678c5,20newsgroups,"['bad', 'bad', 'good', 'rather_bad', 'good']",0.4,0
